"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ube2e2",2.40374538387727e-58,-0.791808059014985,0.24,0.482,4.19405494578906e-54
"Ly6h",2.59408869342974e-58,-0.772698783395527,0.268,0.516,4.52616595229621e-54
"Ubb",1.19135145526954e-57,0.507785409313095,0.816,0.761,2.0786700191543e-53
"Car11",2.74148318840559e-57,-0.919720847370145,0.103,0.316,4.78333986713007e-53
"Pik3r1",2.90427774037675e-57,0.923245560137843,0.25,0.114,5.06738380140936e-53
"Khdrbs3",1.81117043046672e-56,-1.01144936524998,0.069,0.264,3.16013016707833e-52
"Sirpa",1.21529022439984e-55,0.921385639145799,0.262,0.127,2.12043838353284e-51
"Arhgap39",1.83483301696707e-55,-0.886439375483308,0.067,0.263,3.20141664800415e-51
"Kcnab1",7.63444224919316e-55,-1.01737853887008,0.078,0.273,1.33205748363922e-50
"Shisa6",2.10123200452711e-54,-0.847805994717795,0.104,0.311,3.6662296014989e-50
"Nop56",2.21961657714273e-54,-0.8820019791771,0.109,0.315,3.87278700379863e-50
"Eefsec",2.7777607226122e-54,-0.868970058453736,0.076,0.273,4.84663690881376e-50
"Ttc3",8.21402410825905e-54,-0.734775385058435,0.201,0.436,1.43318292640904e-49
"Ptma",2.26859079859318e-53,0.81321221351177,0.391,0.232,3.95823722538538e-49
"Prkcb",8.19489313041711e-53,-0.835510970359867,0.129,0.341,1.42984495339518e-48
"Zmynd8",9.11272360556796e-53,-0.811217579098189,0.094,0.295,1.5899880146995e-48
"Slc24a3",2.19825409103605e-52,-0.896147782944105,0.072,0.261,3.8355137380397e-48
"Camk2b",3.48896460176926e-52,-0.854154122009092,0.089,0.284,6.087545437167e-48
"Cap2",5.62545625424689e-52,-0.933220381451869,0.075,0.263,9.81529607240997e-48
"Glp2r",7.32316595380681e-52,-0.726003487920816,0.27,0.506,1.27774599562021e-47
"Malat1",2.59629190344759e-51,-0.250422358818186,1,1,4.53001011313535e-47
"Camk2a",4.97161875952772e-51,-0.791428747234133,0.181,0.4,8.67448041162396e-47
"Nr3c2",1.00487757689513e-50,-0.843005417528214,0.127,0.33,1.75331039616662e-46
"Arl6ip1",1.43701901284544e-50,0.787660212972066,0.358,0.209,2.50731077361273e-46
"Ddah1",1.78810215859941e-50,0.788132981231975,0.35,0.198,3.11988064632426e-46
"Cox6a1",2.48358765856387e-50,0.739930708366235,0.527,0.383,4.33336374666224e-46
"Sumo1",2.39762072854211e-49,0.814263669890926,0.313,0.171,4.18336864716028e-45
"Nlk",6.35073004351771e-49,-0.856826932479125,0.084,0.269,1.10807537799297e-44
"2010111I01Rik",1.10225697100294e-48,-0.845469657077695,0.092,0.279,1.92321796300593e-44
"Trpm3",1.12342459657139e-48,-1.13185087413298,0.182,0.367,1.96015123609776e-44
"Hivep2",1.16866278895839e-48,-0.792077706429834,0.122,0.32,2.03908283417459e-44
"Pnpla7",2.71558594216255e-48,0.818642654702082,0.383,0.237,4.73815435188522e-44
"Syn2",4.20372902996223e-48,-0.754333740614869,0.154,0.361,7.3346664114781e-44
"Kirrel3",7.60800473249847e-48,-0.963378578263932,0.243,0.431,1.32744466572633e-43
"Nrp1",1.15712478622941e-47,-0.854501210580416,0.073,0.25,2.01895132701307e-43
"mt-Co3",2.40486745380688e-47,0.532199379852506,0.724,0.62,4.19601273340225e-43
"Brd9",2.61532368470298e-46,-0.829677625096052,0.076,0.252,4.56321676506975e-42
"Setbp1",7.86742171421498e-46,-0.789419949719995,0.109,0.296,1.37270774069623e-41
"Tuba1a",5.47180141426527e-45,0.748479627642531,0.452,0.312,9.54719910761004e-41
"Igf2bp3",5.8474788962228e-45,-0.666091973124569,0.186,0.396,1.02026811781295e-40
"Mycbp2",6.99020694643051e-45,-0.750532452847525,0.14,0.334,1.2196513080132e-40
"Pi4ka",1.08709015959368e-44,-0.763493520180613,0.101,0.281,1.89675491045905e-40
"Akap6",2.10873595573653e-44,-0.72674699385221,0.106,0.289,3.6793224955691e-40
"Pfn2",2.874689190798e-44,0.797810530084082,0.326,0.193,5.01575770010435e-40
"Acp1",1.71752471530703e-43,-0.760967186071344,0.137,0.325,2.99673712326771e-39
"Chn1",4.0310622312627e-43,-0.649600656419318,0.202,0.412,7.03339738110716e-39
"Akap8l",5.39044412100506e-43,-0.695338194017794,0.142,0.333,9.40524690232963e-39
"Prkd1",1.16865165610733e-42,0.718201719530342,0.263,0.135,2.03906340957607e-38
"Gpatch8",1.48594292058862e-42,-0.649650847272067,0.17,0.371,2.59267320784303e-38
"Lrp1b",2.26392688918385e-42,-0.610945465776388,0.662,0.771,3.95009963624798e-38
"Gm43713",3.95022697741224e-42,-0.70413762026267,0.137,0.324,6.89235603018887e-38
"Gm3764",6.39592008375428e-42,0.590627465516719,0.505,0.375,1.11596013621345e-37
"Kcnq3",7.21504439924629e-42,-0.662603452626707,0.162,0.358,1.25888094678049e-37
"B3galt1",9.39066870654682e-41,0.632546495083854,0.6,0.5,1.63848387591829e-36
"Tmem59l",1.03776240206615e-40,-0.728523241549286,0.097,0.267,1.81068783912502e-36
"Grik2",1.11136608834441e-40,-0.618454235899156,0.309,0.511,1.93911155094332e-36
"Zbtb20",1.9750122011402e-40,0.384168071336799,0.857,0.735,3.44600128854942e-36
"Mapk10",2.62843356834562e-40,-0.654702260104647,0.232,0.43,4.58609089004944e-36
"Mobp",2.25260723390083e-39,0.720229193574773,0.358,0.221,3.93034910171017e-35
"Gm26804",2.72957228570085e-39,-0.688055476272586,0.13,0.306,4.76255772409085e-35
"Tmem59",3.04369858859193e-39,0.727139935502033,0.32,0.194,5.31064529737519e-35
"Grm3",3.61118565759167e-39,0.582305829929929,0.258,0.134,6.30079673536595e-35
"Gm26733",5.33994740158689e-39,-0.62443144853095,0.2,0.393,9.31714022628881e-35
"Ptprg",9.92445255829242e-39,-0.804317752014304,0.094,0.253,1.73161848237086e-34
"Shank1",1.29764737194748e-38,-0.662815882910052,0.121,0.293,2.26413513457396e-34
"Slc25a4",2.22597877382791e-38,0.638041934563424,0.451,0.323,3.88388776457493e-34
"BC005561",6.46117546571809e-38,-0.607830898231093,0.124,0.298,1.12734589525849e-33
"Ywhae",1.5032827553288e-37,0.71313287527882,0.442,0.322,2.62292775149769e-33
"Dtx3",1.75469146527434e-37,-0.514824432109884,0.381,0.582,3.06158566861066e-33
"mt-Atp6",1.92395647082353e-37,0.585155634074526,0.554,0.434,3.3569192502929e-33
"Rps29",1.9692270678329e-37,0.554564047352358,0.625,0.522,3.43590738795484e-33
"Rundc3a",2.88115226858134e-37,-0.670802485459518,0.1,0.262,5.02703447822071e-33
"Cox7c",6.03183828413301e-37,0.604263830951664,0.519,0.402,1.05243514381553e-32
"Macf1",4.24831947150399e-36,0.572047539353494,0.573,0.485,7.41246781388016e-32
"Phf20l1",1.93043813098012e-35,-0.643754552068754,0.119,0.284,3.36822845093411e-31
"Dhx30",3.98120517790955e-35,-0.591604795409653,0.157,0.333,6.94640679441658e-31
"Slc3a2",4.16888704147512e-35,0.693300784556187,0.295,0.178,7.27387410996579e-31
"Otud7a",2.81505370027658e-34,-0.594948823661269,0.127,0.29,4.91170569624257e-30
"Saraf",3.21891704321064e-34,0.730092517226814,0.325,0.21,5.61636645699392e-30
"Cadm2",3.54318233154853e-34,-0.482812600833978,0.688,0.798,6.18214453208588e-30
"Luzp2",4.91978957946236e-34,0.59905488667434,0.316,0.192,8.58404885824593e-30
"Ppp1r9a",1.98798904020136e-33,-0.693725019499501,0.103,0.251,3.46864327734333e-29
"Gm26699",3.03256199018181e-33,-0.512767874916796,0.188,0.368,5.29121416046921e-29
"Caly",4.69494407614378e-33,-0.571442795377847,0.156,0.327,8.19173842405567e-29
