"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ets1",0,2.00193132872672,0.373,0.008,0
"Esam",0,3.1031699189286,0.652,0.005,0
"Paqr5",0,2.29841586359903,0.426,0.003,0
"Cgnl1",0,1.54590378768349,0.257,0.002,0
"Ctsh",0,1.72338427949227,0.307,0.012,0
"Ddc",0,1.50346919647633,0.251,0.004,0
"Ebf1",0,3.41682029032205,0.718,0.006,0
"Sparc",0,3.42946003337651,0.824,0.055,0
"Grap",0,1.58347994143339,0.263,0.002,0
"Vtn",0,3.57000552347826,0.451,0.027,0
"Car4",0,3.23824213021157,0.671,0.057,0
"Ramp2",0,3.37554015385889,0.768,0.036,0
"Ifi35",0,1.68214429733869,0.295,0.007,0
"Gjc1",0,1.72031448705156,0.301,0.002,0
"Icam2",0,2.20396867629559,0.389,0.003,0
"Pecam1",0,2.29697721476345,0.439,0.006,0
"Trim47",0,1.62187668430536,0.292,0.005,0
"Foxq1",0,1.69006529711899,0.279,0.001,0
"Ctla2a",0,3.42948270091562,0.633,0.007,0
"Ocln",0,1.84368317688285,0.357,0.013,0
"Arl4a",0,2.64116444981993,0.586,0.023,0
"Nfkbia",0,2.90949956040741,0.699,0.037,0
"Prkch",0,1.63659500930815,0.273,0.006,0
"Degs2",0,1.69725051740638,0.27,0.002,0
"Crip2",0,2.59808600819185,0.712,0.079,0
"Crip1",0,2.10131946709598,0.379,0.018,0
"Sepp1",0,2.72559822500565,0.721,0.079,0
"Ly6e",0,3.05194689465619,0.871,0.172,0
"Ly6a",0,4.32403935410462,0.868,0.019,0
"Ly6c1",0,4.79905621887348,0.922,0.022,0
"Tspo",0,1.48676237694335,0.279,0.013,0
"Acvrl1",0,2.47042910199699,0.473,0.002,0
"AU021092",0,2.12133961367658,0.351,0.001,0
"Cldn5",0,5.59181086524444,0.987,0.021,0
"Rtp4",0,1.60786986772301,0.276,0.005,0
"Atp13a5",0,1.92205891193502,0.273,0.011,0
"Heg1",0,2.0439429889035,0.414,0.016,0
"Arhgap31",0,2.21358634650049,0.592,0.048,0
"St3gal6",0,2.48727509537327,0.558,0.025,0
"Cyyr1",0,2.60035464758436,0.498,0.003,0
"Il10rb",0,1.71460077437723,0.32,0.005,0
"Erg",0,1.94569852151341,0.335,0.008,0
"Slc9a3r2",0,2.51485662808966,0.517,0.016,0
"Tmem204",0,2.14193856592019,0.417,0.005,0
"Cdkn1a",0,1.76768359508296,0.301,0.007,0
"Kank3",0,2.87377610325021,0.746,0.073,0
"H2-K1",0,3.46082256834007,0.812,0.036,0
"Clic1",0,2.02983515215289,0.429,0.02,0
"H2-D1",0,4.40784695951325,0.9,0.042,0
"Adgrf5",0,1.96992991608962,0.364,0.002,0
"Myl12a",0,2.63240852883341,0.589,0.025,0
"Xdh",0,1.82266508790722,0.332,0.002,0
"Epas1",0,2.46260188987189,0.514,0.016,0
"9430020K01Rik",0,2.06164062117738,0.379,0.011,0
"Lims2",0,1.51952179552728,0.276,0.01,0
"Afap1l1",0,1.69845656330335,0.301,0.006,0
"Slc22a8",0,2.63615563692183,0.527,0.004,0
"Ahnak",0,1.90079748701134,0.364,0.012,0
"AW112010",0,1.79571370153873,0.282,0.004,0
"Sgms1",0,2.84527317652857,0.762,0.11,0
"Fas",0,1.55812592169773,0.276,0.004,0
"1700042O10Rik",0,1.74289131432566,0.263,0.003,0
"Cobll1",7.37095524550153e-303,1.94571968051051,0.414,0.031,1.28608427123511e-298
"Serpinh1",2.11326364091205e-295,1.5998632878464,0.31,0.017,3.68722240066334e-291
"Bsg",4.89584942749139e-292,5.22249408780519,1,0.328,8.54227808108699e-288
"Tsc22d3",1.07662403628134e-290,2.13107622552563,0.524,0.051,1.87849361850368e-286
"Anxa2",1.53110516399625e-287,1.36670390468836,0.257,0.012,2.67147229014066e-283
"Dusp1",2.21370471599583e-285,1.7232820127179,0.301,0.017,3.86247198846952e-281
"Fxyd5",9.36461420684429e-280,1.74881182824493,0.339,0.022,1.63393788681019e-275
"Igf1r",2.4688710809232e-278,2.75353626528027,0.737,0.12,4.30768626199479e-274
"Gnai2",6.4855584341889e-278,2.16401721525169,0.549,0.06,1.13160023559728e-273
"Ankrd37",2.0539986791263e-275,1.52020197188861,0.257,0.013,3.58381689533957e-271
"Ndrg1",3.01216294264429e-275,1.8261433736218,0.373,0.028,5.25562190232575e-271
"Cyb5r3",7.18419645974234e-271,1.76443108227462,0.361,0.026,1.25349859829584e-266
"Abhd2",2.17383289195381e-269,2.49177416894591,0.448,0.042,3.79290362988101e-265
"Palmd",3.97804611326266e-269,1.89023850552802,0.376,0.029,6.94089485842069e-265
"Spock2",3.30073960733142e-266,2.9085923925575,0.809,0.162,5.75913046687186e-262
"Polk",3.4900849148088e-261,1.62324819450063,0.292,0.018,6.0895001593584e-257
"Rhobtb1",6.61540721690714e-260,1.67708419979387,0.279,0.016,1.15425625120596e-255
"Itga6",7.28283644587756e-247,1.76809550910064,0.392,0.034,1.27070930307672e-242
"Tsc22d1",6.95158936372421e-246,2.89137255257374,0.834,0.19,1.2129133121826e-241
"Cd151",1.75581583412139e-239,1.66587699958876,0.364,0.03,3.06354746737501e-235
"Ptprm",2.21471593359592e-239,2.18186011824499,0.577,0.075,3.86423636093815e-235
"St8sia4",3.97301855479216e-236,1.4675365335625,0.27,0.017,6.93212277440136e-232
"Elk3",2.18033436458457e-230,1.39747580825315,0.254,0.015,3.80424739932715e-226
"Mtus1",1.21438105483128e-226,1.47174291536336,0.298,0.021,2.11885206446962e-222
"Ostf1",2.5308729484906e-225,1.45951436993934,0.288,0.02,4.4158671205264e-221
"Sema7a",1.28769705488845e-221,1.588484010352,0.279,0.019,2.24677382136936e-217
"Ctnnb1",3.05224765232302e-218,2.0198637217256,0.53,0.07,5.3255617037732e-214
"Cav2",1.65639352458646e-213,1.50256995815401,0.266,0.018,2.89007542169846e-209
"Rgs12",8.25955425540219e-211,1.42598031679526,0.273,0.019,1.44112702648257e-206
"Hnrnpf",7.75390825075537e-210,1.87143192533565,0.476,0.058,1.3529019115918e-205
"Maoa",4.87701799518156e-201,1.65529731603778,0.351,0.033,8.50942099799278e-197
"Gatm",2.49871789336939e-200,1.95844955680243,0.589,0.091,4.35976298035092e-196
"Hip1",3.69083080323168e-200,1.8235909234224,0.451,0.054,6.43976158547863e-196
"Gpcpd1",1.23367697170764e-198,2.49090848102371,0.784,0.192,2.1525195802355e-194
"Cyba",6.78209501704517e-191,1.41453609339757,0.285,0.023,1.18333993857404e-186
"Slc6a6",1.50441607265564e-188,2.30130331687392,0.636,0.123,2.62490516356957e-184
"Anxa5",2.4482163706676e-184,1.50351050403555,0.332,0.032,4.27164792354083e-180
"Nxpe2",1.17299675148105e-179,1.73808962300852,0.335,0.034,2.04664473198414e-175
"Atox1",5.51127353810021e-179,1.90265874304364,0.495,0.072,9.61607006927725e-175
"Cd200",1.47636367610977e-170,1.78707722317143,0.42,0.055,2.57595934207633e-166
"Slc3a2",1.64534476742489e-170,2.08914296590762,0.737,0.177,2.87079755020295e-166
"Dach1",3.90388470879975e-170,1.39562654610373,0.263,0.022,6.81149803991381e-166
"Isyna1",2.03830049478416e-169,1.85243233658134,0.429,0.059,3.5564267032994e-165
"Aldh2",8.30505761132491e-168,1.71138984409274,0.445,0.061,1.44906645202397e-163
"Wwtr1",1.43479449086511e-167,1.32395678015313,0.276,0.024,2.50342942766144e-163
"Ablim1",5.54641581858658e-163,2.06864219511472,0.58,0.111,9.67738632026987e-159
"Ece1",1.10221786598765e-162,1.38671349523203,0.254,0.021,1.92314973257524e-158
"Gng5",2.050550790719e-159,1.61165043405494,0.395,0.051,3.57780101964651e-155
"Abcc4",2.33642484418368e-158,1.4629003862839,0.27,0.025,4.07659406813169e-154
"Lsamp",1.44897455758726e-155,-3.14519308141283,0.379,0.94,2.52817080807826e-151
"Parvb",1.65139111156746e-154,1.30777229413219,0.254,0.022,2.8813472114629e-150
"Pim3",5.03395180921049e-153,1.40727998799744,0.295,0.03,8.78323911671047e-149
"Tek",5.22676562219145e-148,1.64754902057193,0.401,0.057,9.11966065759965e-144
"Ptn",5.40532216450662e-148,2.24493221853683,0.843,0.3,9.43120611263115e-144
"Tmtc2",4.02720067092521e-147,1.84061939089689,0.574,0.113,7.02665973063031e-143
"Rhob",2.6435462496638e-146,1.7136667771118,0.429,0.064,4.6124594964134e-142
"Gcnt2",2.60236248965218e-142,1.38194913553669,0.27,0.027,4.54060207194513e-138
"Cald1",2.70128381278135e-141,1.76829754654918,0.451,0.073,4.7131999965409e-137
"Arpc1b",6.6413163050459e-140,1.61091067639399,0.395,0.057,1.15877686890441e-135
"Serinc3",5.83832759083966e-138,1.68580038074723,0.476,0.084,1.0186713980497e-133
"Mpzl1",4.39941012378876e-137,1.41061762226678,0.357,0.048,7.67609078398664e-133
"Golim4",6.40397277432418e-136,1.61644687235312,0.323,0.041,1.11736516966408e-131
"Itpkb",1.59238637121827e-132,1.2067654748665,0.276,0.03,2.77839574050164e-128
"Pon2",1.910335743271e-132,1.23187775233754,0.276,0.03,3.33315380485924e-128
"Sptbn1",3.66395477985082e-132,1.98842565530774,0.809,0.298,6.39286829988371e-128
"Rhoa",5.15761528512032e-131,1.7731821215638,0.498,0.096,8.99900714947794e-127
"Ptprg",1.49787377618537e-130,2.10119188532077,0.752,0.241,2.61349016468823e-126
"S1pr1",5.63114540223548e-129,1.35816527153087,0.373,0.053,9.82522249782046e-125
"Ctnna1",2.55890662836364e-128,1.29634929416119,0.292,0.034,4.46478028516888e-124
"Ddit4",1.01092021753246e-126,1.50674689418328,0.367,0.054,1.76385359555064e-122
"Myl12b",2.02683879826855e-126,1.57635760889304,0.467,0.085,3.53642833521897e-122
"Slc38a3",5.32760566305819e-125,1.29346698868015,0.273,0.031,9.29560636090393e-121
"Gsta4",9.76848582016518e-123,1.33810515609714,0.295,0.036,1.70440540590242e-118
"Sypl",2.49066942356843e-121,1.49686860346494,0.342,0.049,4.3457200102422e-117
"Tmsb4x",5.30502556397859e-121,1.70100183360024,0.975,0.781,9.25620860402984e-117
"H3f3b",1.97483290276146e-120,1.81530526853807,0.787,0.282,3.4456884487382e-116
"Ppp1r2",5.74605720826937e-120,1.63499070468288,0.48,0.094,1.00257206169884e-115
"Meg3",6.37509694671865e-119,-3.35086850298497,0.674,0.905,1.11232691526347e-114
"Laptm4a",9.2981206856585e-119,1.77582397342857,0.752,0.244,1.62233609723369e-114
"Bcl2l1",4.20372667339109e-118,1.59142723881127,0.411,0.071,7.33466229973277e-114
"Ptma",9.8676973807571e-118,1.83045424682702,0.727,0.234,1.7217158389945e-113
"Myl6",1.00150247591147e-117,1.8701999520218,0.683,0.205,1.74742151997033e-113
"Pcdh9",7.2360564730508e-116,-3.07944167188553,0.172,0.818,1.2625471334179e-111
"Akap12",1.50901775102108e-115,1.42453646063744,0.273,0.034,2.63293417198158e-111
"Dlgap1",9.60354888800888e-115,-3.14113387336904,0.157,0.797,1.67562720997979e-110
"Ldha",1.29176714772678e-114,1.65091624660454,0.495,0.104,2.25387531935369e-110
"Msn",4.23272056303456e-114,1.29454580367943,0.27,0.033,7.38525083838271e-110
"Csmd1",5.19319894314299e-114,-3.29893565389151,0.179,0.793,9.0610935159959e-110
"Rbms1",1.46696184935154e-113,1.52364854147946,0.382,0.065,2.55955503474856e-109
"S100a13",1.74342370831619e-113,1.20225984441109,0.27,0.033,3.04192568627009e-109
"Leprot",1.08242316000225e-111,1.29210957120116,0.263,0.032,1.88861192957192e-107
"Celf2",5.76998765959625e-110,-3.095912439037,0.245,0.802,1.00674744684635e-105
"Ftl1",5.77184121322502e-110,1.71243989011172,0.746,0.26,1.0070708548835e-105
"Cadm2",1.25343293280182e-108,-2.97748485035863,0.185,0.799,2.18698978115262e-104
"Nrxn1",2.50790579173245e-108,-2.87836062580823,0.207,0.803,4.37579402541477e-104
"Ccnd3",1.0651244349658e-106,1.26730626060624,0.386,0.066,1.85842911412832e-102
"Nlgn1",1.10124494914304e-106,-2.98813969014713,0.15,0.776,1.92145218726478e-102
"Hes1",1.22701940408945e-104,1.63383621037198,0.392,0.071,2.14090345625528e-100
"Gm10116",2.95648650254159e-104,1.59646231628156,0.536,0.127,5.15847764963457e-100
"Nrg3",4.00369290327346e-104,-3.42358310522106,0.182,0.762,6.98564337763154e-100
"Dlg2",4.10943859459598e-104,-3.28670520964477,0.166,0.761,7.17014845985107e-100
"Opcml",2.86520475016157e-103,-3.52115683807078,0.172,0.757,4.99920924808191e-99
"Dusp3",4.66318149922173e-100,1.45053936297436,0.317,0.05,8.13631907984207e-96
"Wasf2",5.12549719769068e-99,1.31082977640319,0.273,0.038,8.94296751053069e-95
"Adgrb3",7.87861531539981e-99,-2.92948396369454,0.125,0.743,1.37466080023096e-94
"Plekhg1",9.37676280379075e-99,1.19248952381158,0.32,0.049,1.63605757400541e-94
"Pttg1ip",1.50660085869162e-98,1.16042436594489,0.27,0.037,2.62871717824514e-94
"Prdx1",4.20393242627685e-98,1.60574458427025,0.633,0.186,7.33502129736784e-94
"Lrp1b",4.34510256042964e-98,-2.88891506162163,0.21,0.772,7.58133494743763e-94
"Tenm2",9.24582720823323e-98,-3.58054513317586,0.141,0.736,1.61321193129253e-93
"Vim",4.7234387221323e-96,1.32526612999899,0.317,0.051,8.24145588237644e-92
"Ubc",5.7959958525879e-96,1.62221481826324,0.552,0.146,1.01128535635954e-91
"Arhgdia",3.82237037069309e-95,1.4681712324185,0.379,0.073,6.66927182278531e-91
"Alas1",1.34361722966363e-94,1.42851851535175,0.301,0.048,2.3443433423171e-90
"Ubb",2.40243054606562e-94,1.363278295652,0.956,0.762,4.19176081677529e-90
"Grin2b",8.00970193235459e-93,-3.0965000283402,0.125,0.715,1.39753279315723e-88
"Hspa8",2.15892799828982e-92,1.56018904070272,0.843,0.425,3.76689757141607e-88
"Slc31a1",1.53361298281765e-91,1.29686972638456,0.27,0.04,2.67584793242023e-87
"4931406P16Rik",3.84628040615624e-91,1.40202701392747,0.345,0.063,6.71099005266141e-87
"Kcnip4",1.05713190844717e-90,-3.61760693322291,0.197,0.73,1.84448375385863e-86
"Rpl8",1.58810440499738e-90,1.46793222158823,0.577,0.161,2.77092456583943e-86
"Rap1b",4.89106387505813e-90,1.29465284558031,0.282,0.044,8.53392824920143e-86
"Gnas",5.20285751042412e-89,1.50894126898767,0.793,0.346,9.077945784188e-85
"Syt1",6.33593157334414e-89,-2.84370696087373,0.201,0.724,1.10549334091709e-84
"Itm2b",8.54844329848707e-89,1.4251618886906,0.903,0.593,1.49153238672002e-84
"Magi2",4.99974044855489e-87,-2.61960218869953,0.182,0.719,8.72354713463858e-83
"Jund",6.75332753266846e-87,1.48903015164657,0.398,0.085,1.17832058789999e-82
"Fgf14",4.34004593747975e-86,-2.8320386704036,0.107,0.693,7.57251215171467e-82
"Rps27rt",8.40261972701745e-86,1.54595837530984,0.843,0.446,1.46608908997e-81
"Mapk3",8.55258113201714e-84,1.21127184488794,0.292,0.049,1.49225435591435e-79
"Eif4g2",1.1455297389139e-83,1.29673790693423,0.345,0.066,1.99872028845697e-79
"Ptprd",2.1467160646714e-83,-3.10163752980708,0.201,0.719,3.74559018963865e-79
"Snhg11",6.35868499336981e-83,-2.95940375544379,0.392,0.775,1.10946335764316e-78
"Grm5",2.64800392326556e-80,-2.61074437213416,0.204,0.705,4.62023724531374e-76
"Kcnd2",3.60681751016384e-80,-2.87272615336256,0.132,0.679,6.29317519173387e-76
"Mdga2",9.43108238841944e-80,-2.7305828980747,0.1,0.662,1.64553525513142e-75
"Itgb1",4.23588446755814e-79,1.38061164578462,0.357,0.075,7.39077121899544e-75
"Ank2",2.24452969815409e-78,-2.39545590901273,0.144,0.687,3.91625541733925e-74
"Dab1",2.87260861556029e-78,-2.78347561644052,0.11,0.66,5.0121275124296e-74
"Gria2",5.99311346961411e-77,-2.33142988319077,0.197,0.697,1.04567843817827e-72
"H2afv",1.97275524895165e-76,1.16487310254787,0.301,0.055,3.44206335837084e-72
"Dlc1",8.40801112787971e-76,1.65832299004524,0.489,0.141,1.46702978159245e-71
"Gm9843",9.98298595488538e-76,1.44536488879257,0.702,0.283,1.7418313894084e-71
"Rpl18",2.07805947117593e-75,1.28732360553047,0.467,0.121,3.62579816530777e-71
"Pfn1",6.84635234570186e-75,1.4072748741357,0.63,0.225,1.19455155727806e-70
"Shisa5",6.97825404617694e-75,1.35391836362552,0.298,0.056,1.21756576597695e-70
"Ccdc85b",5.52364660960203e-72,1.27777259785923,0.345,0.075,9.63765860443362e-68
"Tspan13",2.58060929439859e-71,1.59190699804504,0.599,0.223,4.50264709686666e-67
"Tob1",3.05977965318773e-71,1.10028329927068,0.263,0.046,5.33870353888195e-67
"Rps14",1.22399172238832e-70,1.27320189308662,0.627,0.218,2.13562075722315e-66
"Bnip3l",3.5955585751105e-70,1.27998221177796,0.342,0.075,6.27353060185281e-66
"Rpl18a",3.69411730130894e-70,1.39357853046404,0.508,0.152,6.44549586732383e-66
"Ppia",3.99850957315127e-70,1.29682846377417,0.712,0.296,6.97659950323433e-66
"Ube3a",4.15362249083885e-70,-2.34740228552515,0.207,0.678,7.24724052201562e-66
"Pomp",3.35015181306326e-69,1.44616879364712,0.398,0.101,5.84534488343278e-65
"Anks1b",4.39029061829078e-69,-2.20494089021269,0.263,0.696,7.66017907079376e-65
"Rps19",7.76797916460831e-69,1.29269341005171,0.552,0.174,1.35535700464086e-64
"Gm8730",9.10197359271154e-69,1.20564768262771,0.379,0.089,1.58811235245631e-64
"Actg1",1.2581931830465e-68,1.41856343600866,0.618,0.229,2.19529546577953e-64
"Sparcl1",2.7411657946593e-68,1.06333819446317,0.799,0.357,4.78278607852155e-64
"Ank3",1.38042638158546e-67,-2.48834723861598,0.085,0.607,2.4085679505903e-63
"Fam155a",1.67320087491603e-67,-2.58959550273731,0.085,0.606,2.91940088655349e-63
"Rps5",6.99291229076492e-67,1.25202675250782,0.514,0.155,1.22012333649266e-62
"Rbfox1",7.30880057390156e-67,-2.53971079042066,0.122,0.618,1.27523952413435e-62
"Gria1",1.1193514350906e-66,-2.51903069840378,0.144,0.631,1.95304438394609e-62
"Rps6",1.14479937853005e-66,1.32121614059598,0.498,0.151,1.99744595565923e-62
"1810037I17Rik",2.05305375924668e-66,1.20502620535008,0.414,0.107,3.5821681991336e-62
"Syf2",2.07120354425764e-66,1.05176562173405,0.27,0.051,3.61383594402074e-62
"Rps9",2.64540682354832e-66,1.31544320340537,0.555,0.185,4.6157058257271e-62
"Il1rapl1",2.77778439562776e-66,-2.50283828057724,0.107,0.615,4.84667821349132e-62
"Dbp",5.4576854840353e-66,1.1160195340598,0.317,0.067,9.5225696325448e-62
"Nkain2",1.70664383360295e-65,-2.46236273751742,0.204,0.666,2.97775216087043e-61
"H3f3a",2.80736570996917e-65,1.41517457368848,0.458,0.135,4.89829169075421e-61
"Hsp90ab1",1.50222373477723e-64,1.22688026127114,0.749,0.336,2.62107997243932e-60
"Taldo1",4.19185375067698e-64,1.1358402000457,0.339,0.077,7.31394642418119e-60
"Snx3",1.66531107679569e-63,1.2474292765869,0.389,0.101,2.90563476679311e-59
"Tmbim6",1.96721212230654e-63,1.23590889296581,0.536,0.174,3.43239171100045e-59
"Gm20642",4.51711046128625e-63,-2.62684949796639,0.047,0.56,7.88145433285225e-59
"Nrxn3",4.70333452999158e-63,-3.0814174060551,0.185,0.63,8.20637808792932e-59
"Rpl36-ps3",8.96420453140278e-63,1.22129552827833,0.555,0.185,1.56407440663916e-58
"Actb",9.49217563062649e-63,1.91279563552438,0.737,0.364,1.65619480403171e-58
"Gabrb1",1.09033987555093e-62,-2.34813680327665,0.144,0.631,1.90242501486126e-58
"Tubb5",1.83591529590662e-62,1.27837078430267,0.467,0.139,3.20330500829787e-58
"Col4a3bp",2.19241351434235e-62,1.13425174264228,0.276,0.056,3.82532309982453e-58
"Lrrtm4",4.45550490754234e-62,-3.20819684180544,0.119,0.597,7.77396496267988e-58
"Rab18",5.40746453337526e-62,1.11945335275187,0.323,0.073,9.43494411783315e-58
"Nav3",9.41270331721e-62,-2.59780909467515,0.078,0.567,1.6423284747868e-57
"Macrod2",1.05856401750762e-61,-2.24884503770628,0.129,0.613,1.8469824977473e-57
"Sri",1.53406629564414e-61,1.12587313352076,0.304,0.066,2.67663887263989e-57
"Auts2",1.74875798649678e-61,-2.16415357171731,0.182,0.645,3.05123293483959e-57
"Epha6",2.03488258341277e-61,-3.03649889400843,0.097,0.571,3.5504631315386e-57
"Ndufa7",3.87147293938721e-61,1.29039197186729,0.401,0.108,6.7549459846428e-57
"Rplp0",6.07762577393697e-61,1.16792534206201,0.335,0.079,1.06042414503652e-56
"Rps4x",7.06629779653339e-61,1.2148224183526,0.433,0.123,1.23292763953915e-56
"S100a16",1.1484584144511e-60,1.02677337383341,0.348,0.082,2.00383024153427e-56
"Txn1",1.15554516069857e-60,1.01123512318932,0.276,0.056,2.01619519638686e-56
"Rps8",1.24249957343638e-60,1.21417659036955,0.536,0.18,2.16791325573179e-56
"Eif1",1.25740495704606e-60,1.28928047290976,0.705,0.311,2.19392016905397e-56
"Rpl7",2.36106503025265e-60,1.23172256736522,0.423,0.119,4.11958626478482e-56
"Aplp2",2.37027154945713e-60,1.24914544913523,0.498,0.161,4.13564979949279e-56
"Rpl9-ps6",3.56827544006839e-60,1.31567485353622,0.636,0.259,6.22592698783133e-56
"Capns1",9.92657087313955e-60,1.27239346877763,0.429,0.126,1.73198808594539e-55
"Lrrc7",1.35342504977549e-58,-2.41912217289827,0.091,0.563,2.36145602684828e-54
"Tecpr2",1.45276367846114e-58,1.31505619972327,0.636,0.27,2.534782066179e-54
"Psma6",1.75421230394908e-58,0.997964680385386,0.257,0.051,3.06074962793035e-54
"Grin2a",2.45067498045339e-58,-2.58918227114699,0.075,0.549,4.27593770589508e-54
"Esyt2",2.14067048853814e-57,1.28124769280088,0.361,0.098,3.73504186840134e-53
"Rps18-ps3",2.7187163386846e-57,1.17840219457943,0.354,0.09,4.74361626773689e-53
"Ctnnd2",5.44815064222926e-57,-2.33778838075761,0.1,0.568,9.50593324056162e-53
"Calm1",6.66829541009638e-57,1.14598961422426,0.856,0.549,1.16348418315362e-52
"Ywhaq",8.90875907686559e-57,1.10169705053285,0.489,0.157,1.55440028373151e-52
"Ctnna2",1.1003857354405e-56,-2.21952168796225,0.1,0.571,1.91995303119659e-52
"Rims1",1.58979478094474e-56,-2.54318475539395,0.044,0.515,2.77387393379238e-52
"Glul",2.40223087143939e-56,1.16990505753999,0.633,0.25,4.19141242448746e-52
"Lrfn5",2.43328196132776e-56,-2.40151369121007,0.072,0.542,4.24559036612468e-52
"Rps3",2.77067559080951e-56,1.32601402947587,0.53,0.191,4.83427477084444e-52
"Sep15",5.39055414976979e-56,1.15210554369908,0.433,0.128,9.40543888051833e-52
"Rps29",1.49818030469845e-55,1.17088787838694,0.831,0.523,2.61402499563786e-51
"Rab11a",1.63563781785719e-55,1.26569678304624,0.339,0.088,2.85386086459723e-51
