"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm973",0,2.22236952274274,0.366,0.022,0
"Ccdc108",0,1.85939177293692,0.254,0.009,0
"Ucma",0,1.85386699963714,0.257,0.011,0
"Enkur",0,2.03146018725088,0.283,0.005,0
"Pltp",0,2.80195638638553,0.563,0.039,0
"Gm10714",0,2.53240887424829,0.357,0.002,0
"Tmem212",0,3.13223299090614,0.529,0.012,0
"Ankub1",0,2.73634439196719,0.437,0.012,0
"Spag17",0,2.63310846343458,0.394,0.005,0
"Fam166b",0,1.92051021760846,0.266,0.003,0
"Tctex1d4",0,2.12250340470546,0.291,0.003,0
"Ccdc146",0,2.31782800966568,0.337,0.011,0
"1700007G11Rik",0,3.71667894283557,0.631,0.011,0
"Wdr66",0,1.83466788618067,0.263,0.011,0
"Rarres2",0,3.1136055569499,0.529,0.028,0
"Dnah6",0,2.44521334823375,0.369,0.004,0
"Ttll3",0,2.17419449121106,0.329,0.013,0
"Dnaaf3",0,2.17522584310279,0.309,0.001,0
"Vwa3a",0,2.33003274528089,0.369,0.025,0
"Ak9",0,2.28656573670987,0.311,0.005,0
"Gm867",0,3.34707396775503,0.537,0.004,0
"Lrriq1",0,2.19569278944661,0.309,0.012,0
"Lrrc36",0,2.36928885038264,0.346,0.003,0
"Hydin",0,2.43566935742289,0.383,0.004,0
"Dynlrb2",0,2.01669081618785,0.266,0.007,0
"Dnah12",0,3.33634822733788,0.554,0.002,0
"Ccdc153",0,2.67155487505128,0.434,0.012,0
"Ttc21a",0,1.98225185892859,0.269,0.001,0
"Dnah2",0,2.12857181154985,0.317,0.018,0
"Mycbpap",0,1.86634301808579,0.251,0.008,0
"Cdhr3",0,2.176274340071,0.309,0.005,0
"Spef2",0,2.66812455001929,0.429,0.016,0
"Mapk15",0,2.62136434445606,0.4,0.004,0
"Odf3b",0,3.29980076856004,0.543,0.006,0
"Cfap44",0,2.22549812865941,0.323,0.014,0
"Kif6",0,2.26266553868843,0.329,0.018,0
"C3",0,2.19265879305232,0.329,0.011,0
"1700028P14Rik",0,2.00141476562031,0.263,0.006,0
"Cfap43",0,2.83592061594232,0.463,0.011,0
"Armc3",0,1.93612618140397,0.251,0.008,0
"Adgrv1",0,2.1186381620336,0.303,0.011,0
"Ak7",0,2.99460317545911,0.451,0.007,0
"Lrrc43",0,2.38318305619049,0.343,0.003,0
"Armc4",0,2.07376905658732,0.291,0.004,0
"Cfap61",0,2.03374266411081,0.269,0.007,0
"Spag16",0,3.52320229470817,0.603,0.026,0
"Spata17",0,2.35559350145906,0.34,0.01,0
"Gm13481",0,3.06389343700674,0.477,0.015,0
"Wdr49",0,2.87101138793957,0.411,0.007,0
"Ccdc170",0,2.33526451335022,0.323,0.002,0
"FRMPD2",0,2.05805966707819,0.271,0.002,0
"Ankfn1",0,2.85024260704928,0.426,0.016,0
"3300002A11Rik",0,2.72188909110851,0.537,0.053,0
"Dnah11",0,2.62171796365774,0.403,0.018,0
"Dnah7b",3.63315152841571e-304,1.89422833222742,0.266,0.013,6.33912278677973e-300
"Kif9",2.18995957583174e-292,2.29727482191031,0.391,0.032,3.82104146791122e-288
"Tm4sf1",1.50881278436345e-281,2.02060318533876,0.314,0.021,2.63257654615734e-277
"Adamts20",4.51074372592108e-280,2.29688560104287,0.374,0.03,7.8703456529871e-276
"Rmst",1.04728485139194e-273,2.6861301097217,0.634,0.09,1.82730260870866e-269
"Pamr1",4.50539217516625e-265,1.74553287058223,0.263,0.015,7.86100826723007e-261
"Gm16083",9.41179251729658e-244,2.41345590814563,0.42,0.045,1.64216955841791e-239
"Slc38a1",2.35270252510734e-220,2.50596129966778,0.494,0.069,4.10499536580729e-216
"Ppil6",5.54703953874226e-220,2.14227315647941,0.349,0.033,9.6784745871975e-216
"Unc13c",5.23796732609159e-217,2.11073876924893,0.323,0.029,9.1392053905646e-213
"Pbxip1",1.82172520395904e-215,2.09430997244734,0.434,0.051,3.17854613586774e-211
"Gm42722",1.77565290670975e-212,1.88809955118976,0.291,0.024,3.09815919162717e-208
"Lrrc51",4.68436534314352e-204,1.84507826260099,0.277,0.022,8.17328065071682e-200
"Armc2",5.05549547959642e-201,1.91768381440928,0.263,0.021,8.82082851279983e-197
"Dnah9",1.8465360413758e-188,2.29269180393832,0.471,0.073,3.2218360849925e-184
"Syne1",6.1332173732162e-188,2.6153390040575,0.737,0.2,1.07012376727876e-183
"Lrrc48",7.50323643975965e-186,1.96640177234146,0.306,0.03,1.30916469400926e-181
"Prelp",9.07989940656109e-185,1.63979038056941,0.251,0.02,1.58426084845678e-180
"Sox6",2.18610345410561e-173,1.99779302232183,0.463,0.07,3.81431330672347e-169
"Itpkb",4.42403836388224e-168,1.85470046511335,0.289,0.029,7.71906213730173e-164
"Arhgap6",6.79484766270248e-164,1.95339997207692,0.309,0.034,1.18556502018833e-159
"Drc1",5.02923913331161e-161,2.01049438388005,0.309,0.035,8.7750164398021e-157
"1700088E04Rik",1.43664138106237e-159,1.67698040621616,0.271,0.027,2.50665188167762e-155
"Ccdc190",2.43265866955128e-154,1.58344691488311,0.277,0.028,4.24450284663307e-150
"Nme5",2.9384595835312e-153,1.80131150255593,0.289,0.032,5.12702428134524e-149
