"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Inpp5d",0,2.03227729456896,0.422,0.009,0
"Hmha1",0,2.5679000133821,0.578,0.013,0
"Myo1f",2.62661184523918e-181,1.91429336870714,0.322,0.01,4.58291234757332e-177
"Cfh",3.92292348935342e-124,1.50378806266807,0.267,0.01,6.84471690422385e-120
"Tgfbr1",4.46031089784666e-84,2.15424048222159,0.467,0.044,7.78235045456285e-80
"Ly86",1.7104800667506e-80,1.64087651238668,0.278,0.016,2.98444562046645e-76
"Plxdc2",9.19002758478289e-62,2.10465542782836,0.622,0.104,1.60347601299292e-57
"Rreb1",1.91637586826491e-30,1.52664311821483,0.322,0.052,3.34369261494862e-26
"Ccnd3",3.34122937214806e-27,1.46564434851077,0.356,0.069,5.82977700852394e-23
"Elmo1",1.70592316968163e-24,1.35311272797864,0.3,0.055,2.9764947464605e-20
"Dock10",6.4717480477992e-22,1.32417897888484,0.633,0.222,1.12919059938e-17
"Hexb",9.49174315046292e-19,1.30547716793198,0.256,0.051,1.65611934489277e-14
"Frmd4b",5.95963502542892e-18,1.21520554098441,0.533,0.186,1.03983711923684e-13
"Ntm",6.01165256730996e-18,-3.39120862562664,0.022,0.511,1.04891313994424e-13
"Gm28376",8.66013489748966e-17,1.34181285901405,0.733,0.388,1.511020336914e-12
"C1qa",1.08948462796657e-16,1.28912440121981,0.311,0.078,1.90093277887606e-12
"Tmcc3",1.66100255542161e-16,1.33870610596585,0.311,0.08,2.89811725869962e-12
"Tmem108",2.1659101054256e-16,1.09284244319716,0.733,0.34,3.77907995194658e-12
"Adarb2",8.17426510252979e-15,0.624478310287251,0.611,0.236,1.4262457750894e-10
"Mertk",2.11644699534553e-14,0.852767087102894,0.278,0.067,3.69277671747887e-10
"Lrrtm4",2.63188645191741e-14,0.798309592262509,0.967,0.591,4.5921154813055e-10
"Trpm3",1.21603432048159e-13,0.773710280586751,0.756,0.357,2.12173668237628e-09
"Plcl1",1.85684846789113e-13,1.00144156029135,0.478,0.18,3.23982920677644e-09
"Fam105a",3.03106545311568e-13,1.23575360829913,0.311,0.096,5.28860300259624e-09
"Fgf13",8.25144572621469e-13,1.3178534021637,0.378,0.131,1.43971225030994e-08
"Snhg11",3.18849913930296e-12,-1.74974005395738,0.667,0.771,5.56329329825581e-08
"Nkain2",3.25866167081915e-12,0.698367275005003,0.956,0.66,5.68571288324525e-08
"Nrxn1",5.75956210823174e-12,-1.23553752636758,0.6,0.798,1.00492839664427e-07
"Maml3",2.33657755949193e-11,1.17364211354753,0.278,0.085,4.07686052580151e-07
"Ahcyl2",2.43680784228076e-11,0.941493764244318,0.667,0.381,4.25174232321147e-07
"PISD",1.92281087318123e-10,1.15226596937106,0.333,0.122,3.35492041152661e-06
"Kcnip4",2.85737558247154e-10,0.587350359317687,1,0.723,4.98554891629635e-06
"Epha7",3.02435065707087e-10,0.79956985540035,0.656,0.34,5.27688702645726e-06
"Cpe",3.47508938247421e-10,-1.62330667303617,0.333,0.617,6.06333595454101e-06
"Lingo2",3.68286133792128e-10,0.743122876984434,0.822,0.494,6.42585646240505e-06
"Ppfia2",6.10583865455069e-10,0.934888116877612,0.711,0.455,1.06534672844601e-05
"Sema5a",7.65811593290124e-10,0.900420390840941,0.289,0.096,1.33618806797261e-05
"Cdh9",1.38412240139514e-09,0.900238023583245,0.522,0.251,2.41501676595425e-05
"Rfx3",1.9958548472455e-09,0.943274185707442,0.533,0.271,3.48236753747394e-05
"Ppp3ca",4.17072639301314e-09,0.670157095575746,0.9,0.704,7.27708341052933e-05
"Cntnap2",1.03609672617141e-08,-2.04257458553496,0.211,0.479,0.000180778156782388
"Mctp1",3.01650440921503e-08,0.823555570509937,0.522,0.276,0.000526319689319839
"Scn3a",5.12500293920005e-08,0.924160534256577,0.289,0.114,0.000894210512831625
"Synpr",5.99342434033107e-08,0.838009698500859,0.456,0.221,0.00104573267890097
"Chrm3",6.68968784842412e-08,-1.96015928937154,0.022,0.283,0.00116721673579304
"Gm42477",6.95096225894753e-08,0.751591045782516,0.589,0.353,0.00121280389494116
