"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Prickle1",1.41626049043192e-158,-2.084114259412,0.08,0.575,2.47109130370562e-154
"Frmd4a",1.54757912780685e-152,-2.01480151431608,0.057,0.539,2.70021606219739e-148
"Lingo2",1.70913797889969e-149,-2.68628651004781,0.054,0.509,2.98210394558417e-145
"Sh3d19",5.81631265865389e-148,2.01239831741466,0.318,0.091,1.01483023268193e-143
"Frmpd4",5.45887452037865e-143,-2.30525715797862,0.056,0.51,9.52464426315668e-139
"St6galnac5",2.33635837601512e-138,-1.99373844848492,0.049,0.499,4.07647809447119e-134
"Dlgap2",7.61524830682638e-136,-2.0134651400344,0.049,0.491,1.32870852457507e-131
"Sorcs1",2.20009476977539e-135,1.82021028535707,0.289,0.079,3.8387253543041e-131
"Slit3",7.18954921750619e-133,-2.28276013822111,0.013,0.431,1.25443254747048e-128
"Gabrb1",3.20140751947977e-130,-1.61174734802846,0.168,0.64,5.5858158399883e-126
"Apoe",2.34051242897304e-126,0.304795716602612,0.969,0.917,4.08372608607216e-122
"Epn2",8.98224086860614e-125,2.00053307797736,0.341,0.119,1.5672213867544e-120
"Cntnap2",8.88887712294243e-123,-2.44076951040364,0.084,0.491,1.550931280411e-118
"Pcdh11x",1.77537275714552e-119,1.91229111878843,0.276,0.08,3.0976703866675e-115
"Kalrn",6.09937533246595e-118,-1.47642575825714,0.132,0.579,1.06421900800866e-113
"Pid1",1.18409713778227e-117,1.87554519458336,0.446,0.207,2.0660126860025e-113
"Gm28376",1.99011475703074e-117,-2.33126510337282,0.017,0.401,3.47235222806723e-113
"4930419G24Rik",2.90737582419257e-116,-2.42724431965761,0.1,0.497,5.07278933805119e-112
"Bcan",2.46276831253688e-107,1.4961943240161,0.419,0.176,4.29703815171435e-103
"Sgcd",8.05639098948684e-107,1.52814464986431,0.467,0.229,1.40567909984566e-102
"Nrg3",1.81597455735685e-104,-1.178024359807,0.544,0.763,3.16851240767623e-100
"Slc24a2",2.29663375530689e-104,-1.62965491448191,0.06,0.445,4.00716657625947e-100
"Pigk",8.53593560535334e-102,-1.67828290113935,0.041,0.41,1.48935004442205e-97
"Matk",1.80914595500018e-101,-1.32401226124381,0.133,0.548,3.15659786228432e-97
"Kctd16",8.54036176538744e-101,-1.77859638253777,0.04,0.402,1.4901223208248e-96
"Erc2",6.49090517563765e-98,-1.43084136434049,0.106,0.498,1.13253313504526e-93
"Cacnb2",1.31171447886253e-97,-1.61560918693157,0.113,0.491,2.28867942271934e-93
"Ppp3ca",2.54541961889552e-97,-1.14773844671823,0.313,0.717,4.4412481510489e-93
"Ryr2",5.15151942057786e-95,-1.61684148911231,0.044,0.396,8.98837108502425e-91
"Lrfn5",1.72892147348847e-94,-1.23968972728137,0.148,0.549,3.01662218694269e-90
"Dlg2",2.44479072989928e-94,-1.03298429139157,0.501,0.763,4.26567086552827e-90
"Ank2",2.09738028105867e-93,-1.03199594952211,0.259,0.695,3.65950911439117e-89
"Ppm1e",6.54419800554641e-91,-1.24551177342372,0.156,0.546,1.14183166800774e-86
"Rnf112",4.77727627950266e-89,-1.50662749278434,0.049,0.39,8.33539165247625e-85
"Cd9",6.08735682004585e-89,1.61752148184941,0.358,0.153,1.0621220179616e-84
"Grm7",7.53866702180312e-89,-1.21485746990862,0.158,0.547,1.31534662196421e-84
"Pcdh9",9.05069253839206e-88,0.740093402990271,0.88,0.81,1.57916483409865e-83
"Camkv",8.88881226714036e-87,-1.32387509060459,0.072,0.425,1.55091996437065e-82
"Cntn5",7.29433869170453e-85,-2.28061114613844,0.018,0.321,1.27271621492861e-80
"Fchsd2",4.89537644266632e-84,1.7347579857567,0.322,0.136,8.5414528171642e-80
"Grin1",5.55053001611668e-84,-1.39821399033373,0.04,0.364,9.68456477212038e-80
"Gabrb3",8.45745728147028e-83,-1.16950559316164,0.114,0.48,1.47565714647093e-78
"Phactr1",9.18867652972105e-83,-1.21097182108409,0.15,0.521,1.60324028090573e-78
"Zeb1",1.13334300549286e-82,1.67119445593569,0.313,0.129,1.97745687598395e-78
"Robo2",1.49218799189432e-82,-1.63619721054244,0.024,0.33,2.60356960825721e-78
"Npas3",5.09876651790393e-82,1.09918254668159,0.432,0.197,8.89632782043877e-78
"Gm20642",2.67858258027789e-81,-1.11260203850655,0.186,0.566,4.67359088606886e-77
"Ahcyl2",1.21730588089673e-79,-1.52802757135983,0.068,0.391,2.12395530098862e-75
"Map1b",6.69200491072996e-79,-1.17459829585854,0.105,0.456,1.16762101682416e-74
"Gm42477",8.55229137776075e-79,-1.44743271146554,0.05,0.364,1.4922037995917e-74
"Rogdi",3.33380823787352e-78,-1.15883590317809,0.118,0.471,5.81682861344171e-74
"Rbfox1",1.2940599872496e-77,-1.01458628006379,0.258,0.624,2.2578758657531e-73
"Rapgef4os1",1.71121343588929e-76,-1.46723248664309,0.032,0.327,2.98572520293963e-72
"Wbscr17",9.61917412586579e-76,-1.31245768627121,0.058,0.37,1.67835350148106e-71
"Sox5",7.51594297880546e-75,1.51214996043835,0.392,0.204,1.31138173094198e-70
"Epha7",2.57614172716702e-74,-1.48556696131412,0.051,0.35,4.49485208556102e-70
"Csmd3",5.96170991816969e-73,1.1060289550508,0.631,0.522,1.04019914652225e-68
"Gm20388",9.59376691376089e-73,0.774759216651037,0.839,0.841,1.673920451113e-68
"B3galt1",1.08046677208682e-72,-1.03741969891854,0.156,0.516,1.88519842393709e-68
"Nav3",3.9111528541993e-72,1.09885498551067,0.666,0.559,6.82417950000694e-68
"9530059O14Rik",1.19296160810613e-71,-1.27797291445117,0.037,0.324,2.08147941382358e-67
"Prkce",1.85246308539237e-71,-1.02758832014972,0.132,0.478,3.23217759139261e-67
"Dapk1",2.68758874759903e-71,-1.40137199491906,0.033,0.315,4.68930484681078e-67
"4921511C10Rik",3.10285586912192e-71,-1.21001779593569,0.101,0.423,5.41386292044393e-67
"Sphkap",5.20696021064301e-71,-1.49082974304825,0.024,0.298,9.08510417552993e-67
"Tenm4",9.16398115452514e-71,-1.45827379860236,0.026,0.301,1.59893143184155e-66
"Dgkg",1.06008689451116e-70,-1.38053284783076,0.031,0.31,1.84963961354307e-66
"Trpm3",1.96255800033655e-70,-1.74356149488367,0.076,0.367,3.42427119898721e-66
"Nrg3os",1.31138981691642e-69,-1.03680655565286,0.125,0.461,2.28811295255577e-65
"Galntl6",1.98748087891475e-67,-2.36700980016206,0.083,0.354,3.46775663753046e-63
"Nckap5",3.95934976408123e-67,1.48391757919442,0.282,0.118,6.90827346836893e-63
"Auts2",9.26857455263148e-67,-0.910629816785415,0.291,0.651,1.61718088794314e-62
"Celf4",1.37043842495142e-66,-1.06162622131719,0.085,0.391,2.39114096385524e-62
"Hcn1",2.46841283160585e-66,-1.54160029556434,0.023,0.281,4.30688670858589e-62
"Anks1b",3.39537216067251e-66,0.818023166718218,0.77,0.689,5.92424534594139e-62
"Dtx3",4.60589058067e-66,-0.857400990574071,0.214,0.585,8.03635788515302e-62
"Clstn2",1.55492401515361e-65,-1.258839622816,0.055,0.336,2.71303142164003e-61
"Fam135b",7.58852903236134e-65,-1.44747546918235,0.013,0.261,1.32404654556641e-60
"Hs6st3",9.43402392912873e-65,-1.53763266179479,0.071,0.348,1.64604849515438e-60
"Cacna1e",1.10843910414491e-64,-1.20485958474259,0.05,0.325,1.93400454891204e-60
"2900055J20Rik",1.54223463005652e-64,-1.37627768980634,0.025,0.28,2.69089098252262e-60
"Iqgap2",1.80110567422861e-64,-1.43533967282906,0.022,0.275,3.14256918039408e-60
"Abr",2.49976340766453e-64,-1.12662094050389,0.065,0.351,4.36158719369307e-60
"Etl4",6.82686538374761e-64,-1.73959039385822,0.022,0.27,1.19115147215628e-59
"Cntnap5a",7.84591816270576e-64,-1.70546571634498,0.017,0.262,1.3689558010289e-59
"Pde4b",1.02966656566413e-63,1.31875290757946,0.378,0.203,1.79656222377077e-59
"Cdh9",1.85980199248677e-63,-1.78096270789545,0.015,0.259,3.24498251649091e-59
"Baiap2",4.16730112935531e-63,-1.06821749941887,0.07,0.356,7.27110701049914e-59
"Pdlim7",9.20511758851414e-63,-1.163420920982,0.038,0.301,1.60610891684395e-58
"Stxbp5l",2.83554628866244e-62,-1.06729872489731,0.072,0.356,4.94746116445822e-58
"Dnajc6",3.85834351026902e-62,-1.23281425807328,0.026,0.276,6.73203775671739e-58
"Adarb2",8.83332119753564e-62,0.830830925720224,0.43,0.231,1.54123788254602e-57
"Fth1",1.03417091105381e-61,0.62144763639345,0.866,0.875,1.80442140560668e-57
"Cnksr2",4.93582866986493e-61,-1.13151958780251,0.043,0.305,8.61203386318033e-57
"Ano3",1.17120279023502e-60,-1.37010378575752,0.025,0.269,2.04351462840207e-56
"A830018L16Rik",2.83384356413609e-60,-1.44051921121203,0.015,0.251,4.94449025070465e-56
"R3hdm1",3.56332489001483e-60,-1.03873508874261,0.121,0.425,6.21728926809787e-56
"Msra",1.55487175165458e-59,-0.943064768517024,0.128,0.436,2.7129402322869e-55
"Pcyt2",2.30836671783743e-59,-0.894585745664143,0.122,0.431,4.02763824928275e-55
"Shisa6",4.22785228005207e-59,-1.11974794583656,0.051,0.31,7.37675665823485e-55
"Cntn4",1.48053747641315e-58,1.12428082984146,0.493,0.328,2.58324178884566e-54
"Unc5d",1.92577449270175e-58,-1.59126830451736,0.021,0.253,3.36009133486602e-54
"Ntng1",2.11660060098766e-58,-1.53248915160981,0.042,0.288,3.69304472860328e-54
"Camk2a",4.2157689417315e-58,-0.855925174113568,0.104,0.4,7.35567364953312e-54
"Rapgef4",1.37411742179902e-57,-0.969045722601855,0.07,0.34,2.39756007755493e-53
"Ntm",8.65943951733761e-57,0.674967920647489,0.689,0.504,1.51089900698507e-52
"Chrm3",1.07247467954472e-56,-1.43568257811795,0.046,0.289,1.87125382086963e-52
"Mctp1",3.24374812550107e-56,-1.21777398961653,0.041,0.284,5.65969172937427e-52
"Wipf3",1.33789895809927e-55,-1.16079125171058,0.039,0.279,2.33436610209161e-51
"Nrp1",1.53909226556036e-55,-1.25849241052145,0.023,0.25,2.68540818494972e-51
"Nr3c2",4.66876075577269e-54,-0.962892448844386,0.071,0.329,8.14605376667218e-50
"Kirrel3",2.23956732499438e-53,-1.09285289709509,0.153,0.432,3.9075970686502e-49
"Ank3",2.77800789130248e-53,-0.73007543565412,0.275,0.612,4.84706816874457e-49
"Kcnma1",3.19091046389159e-53,-0.763642956821828,0.18,0.497,5.56750057739805e-49
"Pex5l",5.29687540944544e-53,-1.1709033900026,0.068,0.316,9.24198821440041e-49
"Kcnh7",6.11299090323081e-53,-1.36884197202321,0.088,0.336,1.06659465279571e-48
"Plxna4",7.91283797136319e-53,-1.05653511461447,0.04,0.273,1.38063196924345e-48
"Gabra2",1.23398311535222e-52,-1.0766335932056,0.048,0.284,2.15305373966655e-48
"Camk1d",2.81461325027221e-52,-0.991548459364431,0.052,0.291,4.91093719907496e-48
"Cd81",7.55177855956414e-52,0.838935619826241,0.606,0.484,1.31763432307275e-47
"5730522E02Rik",9.42899139001329e-52,-0.924015527384942,0.073,0.326,1.64517041772952e-47
"Qk",1.04806685686476e-51,1.18064596944793,0.382,0.223,1.82866705185763e-47
"Atp2b1",2.30406092388261e-51,-0.776664897574091,0.16,0.459,4.02012549999037e-47
"Mgat4c",2.32622945649972e-51,-1.59207352649697,0.056,0.284,4.05880515570071e-47
"Atp1a3",6.98722364980615e-51,-0.815493538707295,0.077,0.333,1.21913078241818e-46
"Bcl11a",1.26479194606475e-50,-0.988214894220418,0.035,0.257,2.20680898749377e-46
"Myt1l",1.37618614785197e-50,-0.749496666386885,0.125,0.409,2.40116959077213e-46
"Nlgn1",1.60316586161234e-50,0.625743119233826,0.817,0.768,2.79720379534121e-46
"Rbfox3",1.96219160730649e-50,-1.03362942358392,0.035,0.256,3.42363191642837e-46
"Enox1",3.71636749037971e-50,-0.922513976035426,0.055,0.29,6.48431799721452e-46
"Miat",1.74721142128195e-49,-0.777317572167904,0.082,0.336,3.04853448785274e-45
"Celf3",4.44721297505421e-49,-0.993933947969301,0.039,0.259,7.75949719887458e-45
"Mir124a-1hg",4.95050406244112e-49,-0.946828746671516,0.036,0.254,8.63763948814726e-45
"Nsf",5.90790749257038e-49,-0.714072031359337,0.123,0.401,1.03081169930368e-44
"Ak5",7.26376353110885e-49,-0.820803894831595,0.114,0.381,1.26738146090787e-44
"Mkl2",8.40616081480057e-49,-0.887238941930515,0.077,0.322,1.4667069389664e-44
"Large",1.91977566622955e-48,-0.686888191930041,0.213,0.528,3.34962458243732e-44
"Lsamp",3.12955827124675e-48,0.406486583739726,0.978,0.933,5.46045327167134e-44
"Cspg5",4.8013453437797e-48,1.26354671776263,0.303,0.156,8.37738735582683e-44
"Shank1",6.08282294506808e-48,-0.880269519940589,0.06,0.292,1.06133094745548e-43
"Lrrc7",6.84489686813145e-48,-0.73451188847,0.255,0.568,1.19429760555157e-43
"Glp2r",1.50677222971121e-47,-0.624948712569638,0.193,0.506,2.62901618640012e-43
"Malat1",1.71551739091985e-47,-0.292493361876854,1,1,2.99323474367695e-43
"Dgki",3.21855109002875e-47,-0.846508587537858,0.094,0.343,5.61572794188217e-43
"Nebl",5.35882499788135e-47,-0.658049343229581,0.149,0.436,9.35007785630338e-43
"Il1rapl1",1.35187210565324e-46,0.806158129411206,0.659,0.608,2.35874644994377e-42
"Ptprn2",1.54164411215748e-46,-0.724393723031238,0.108,0.369,2.68986064689238e-42
"Cacna2d1",1.91832405467637e-46,-0.805373953217654,0.095,0.345,3.34709181059933e-42
"Atp6v0a1",2.36559612073786e-46,-0.688187075947979,0.103,0.362,4.12749211146341e-42
"Egfem1",2.43340527914583e-46,-0.964325728320446,0.167,0.431,4.24580553105364e-42
"Tmem191c",3.70226946094645e-46,-0.622695628130548,0.185,0.487,6.45971975545936e-42
"Tenm3",1.17206423960105e-45,-1.44587734687768,0.049,0.255,2.04501768525591e-41
"Rapgef2",1.33404845759546e-44,-0.749092687082311,0.071,0.301,2.32764774881256e-40
"Pcsk2",1.60177409693128e-44,-0.716855661623834,0.114,0.37,2.7947754443257e-40
"Dync1i1",2.23741629479798e-44,-0.805007618054946,0.048,0.259,3.90384395116352e-40
"Rasal2",2.25001451412219e-44,-0.820885447936886,0.108,0.356,3.9258253242404e-40
"Trim2",2.52349357748801e-44,-0.831757025541651,0.064,0.287,4.40299159400108e-40
"Sybu",2.92603494264008e-44,-0.886328128584564,0.06,0.278,5.10534576791841e-40
"Agbl4",3.86822655037568e-44,-0.856167643538392,0.075,0.301,6.74928168509548e-40
"Luc7l2",5.46521530810449e-44,-0.617400564877692,0.155,0.438,9.53570766958071e-40
"Rims1",6.15798525444228e-44,-0.595919151572136,0.216,0.52,1.07444526719509e-39
"Kcnab1",8.04358281987551e-44,-0.887391989705472,0.057,0.271,1.40344433041188e-39
"Nbea",9.09984775646947e-44,-0.629171991313197,0.194,0.491,1.58774143654879e-39
"Pde4d",3.76705570255059e-43,0.865729685005794,0.577,0.48,6.57275878981027e-39
"Tmsb4x",5.44640691558522e-43,0.609412794440249,0.747,0.784,9.5028907863131e-39
"Sgcz",7.29992656147069e-43,0.864651581062974,0.377,0.216,1.27369118644541e-38
"Hivep2",1.71067748459434e-42,-0.748504660880742,0.087,0.318,2.9847900751202e-38
"Ftx",3.52951922293662e-42,-0.761307140353847,0.063,0.277,6.15830514017981e-38
"Kcnj3",3.83942571555347e-42,-0.80021186014621,0.074,0.295,6.69902998849769e-38
"Ahi1",4.79667139924629e-42,-0.589495384930337,0.154,0.427,8.36923225740492e-38
"Cap2",7.15084667897591e-42,-0.854444333239214,0.055,0.261,1.24767972854772e-37
"Atp2c1",9.89305569499427e-41,-0.620497726206734,0.108,0.35,1.7261403576626e-36
"Akap8l",1.30742538213473e-40,-0.659716316370156,0.098,0.332,2.28119580674867e-36
"Gria2",1.69341371260874e-40,-0.542028443809098,0.386,0.702,2.95466824575973e-36
"Dpp10",2.32706099577785e-40,1.28854621972457,0.276,0.148,4.06025602543319e-36
"Nrxn1",7.32026117535542e-40,0.519801214431664,0.807,0.797,1.27723916987601e-35
"Zmym1",7.33319588604102e-40,-0.790189057557714,0.053,0.251,1.27949601819644e-35
"Ppfia2",7.42919858412667e-40,-0.658460239465452,0.191,0.464,1.29624656895842e-35
"Rfx3",1.81297171206285e-39,-0.943067002201561,0.073,0.279,3.16327304320726e-35
"Gm44151",2.49238462775732e-39,-0.572126041854888,0.106,0.341,4.34871269851096e-35
"Reps2",6.46355123282335e-39,-0.742368940778876,0.054,0.25,1.12776041910302e-34
"Khdrbs3",9.37906722499408e-39,-0.742638112175753,0.061,0.262,1.63645964941697e-34
"Pip5k1b",1.10063504999651e-38,-0.753458421981105,0.079,0.289,1.92038803523391e-34
"Kcnd2",1.77306408602777e-38,0.616998173654588,0.74,0.671,3.09364221730126e-34
"Ryr3",2.46839999827415e-38,-0.695077817722591,0.106,0.332,4.30686431698874e-34
"Mast4",8.43881629051824e-38,-0.771023738363099,0.08,0.288,1.47240466636962e-33
"Chn1",1.02667598395361e-37,-0.507910659265369,0.153,0.411,1.79134425680225e-33
"Ubb",2.44019583300217e-37,0.596326673648217,0.728,0.765,4.25765368942219e-33
"Gpatch8",3.60782655166531e-37,-0.550997289283491,0.128,0.369,6.29493576734563e-33
"Cacna2d3",2.35610648161635e-36,-0.610395382491722,0.122,0.353,4.11093458912421e-32
"Arhgap39",3.43336175422869e-36,-0.667448176480918,0.065,0.26,5.99052958877823e-32
"Dock4",4.47485764746604e-36,-0.543682021682376,0.23,0.506,7.80773162329875e-32
"Pi4ka",4.53967969439435e-36,-0.593442793271596,0.076,0.279,7.92083313077925e-32
"Nrxn2",6.56304197386759e-36,1.33647100962988,0.27,0.154,1.14511956360042e-31
"Mdga2",8.22771839113942e-36,0.723727470243297,0.655,0.656,1.43557230488601e-31
"Mapk10",9.78659164792055e-36,-0.457943174658186,0.168,0.43,1.70756451072918e-31
"Setbp1",2.15826504954825e-35,-0.530325686118333,0.087,0.294,3.76574085845179e-31
"Mbp",2.64036245081439e-35,0.636023492066406,0.741,0.775,4.60690440418095e-31
"Nell2",3.99237809696098e-35,-0.541807091555454,0.105,0.324,6.96590130357751e-31
"Dclk1",1.79673941597745e-34,-0.581316026069008,0.197,0.46,3.13495093299745e-30
"Ptprn",2.07659184427549e-34,-0.612294116255344,0.065,0.253,3.62323744989187e-30
"Nop56",7.3782130796927e-34,-0.504706239446609,0.101,0.313,1.28735061814478e-29
"Mbnl2",1.89966506991636e-33,-0.529812668875709,0.104,0.314,3.31453561399006e-29
"Camk2b",9.82531091416902e-33,-0.525555465214039,0.086,0.282,1.71432024830421e-28
"Rasgrf1",1.11802806491841e-32,-0.555354141262306,0.083,0.276,1.95073536766965e-28
"Kif1b",5.02863237962876e-32,-0.514772472018776,0.118,0.331,8.77395777597625e-28
"Srgap3",8.68025517263786e-32,-0.544292297429896,0.074,0.259,1.51453092252185e-27
"Pcdh7",9.76218482990606e-32,1.07958592651889,0.392,0.288,1.70330600912201e-27
"Otud7a",9.82127393281406e-32,-0.484623094565969,0.092,0.289,1.7136158757974e-27
"Kcnq5",1.12220944849698e-31,-0.784975331957705,0.2,0.426,1.95803104573753e-27
"Pde1a",1.30534881046842e-31,-0.632479576769027,0.098,0.292,2.2775726045053e-27
"Ifi27",1.6891578606662e-31,1.27444553778147,0.272,0.163,2.94724263529038e-27
"Osbpl6",1.77195088138756e-31,-0.472586855593353,0.091,0.286,3.09169989784501e-27
"Ncam2",2.12493457293091e-31,1.02157978842629,0.456,0.372,3.70758584284986e-27
"Ppp2r2b",3.65157197536479e-31,1.05203747898795,0.454,0.388,6.37126278261648e-27
"Macf1",4.69885040917414e-31,-0.499529103915129,0.23,0.497,8.19855419392705e-27
"Fam57b",1.22351378258748e-30,-0.441897616509607,0.091,0.283,2.13478684785864e-26
"Strbp",2.56650485376633e-30,-0.367808813684696,0.289,0.589,4.47803766885149e-26
"Grm5",4.23430810930759e-30,-0.497143985076833,0.477,0.707,7.38802078911989e-26
"mt-Co3",5.19739771952617e-30,0.725892964069294,0.617,0.625,9.06841954102926e-26
"Btbd9",8.79311456688526e-30,-0.416483210254105,0.164,0.394,1.53422262963014e-25
"Gm26699",8.93028978222555e-30,-0.378338478782292,0.144,0.367,1.55815696120271e-25
"Cacna1c",1.0907618572842e-29,-0.440487561581931,0.119,0.323,1.90316128858947e-25
"Atxn1",1.77302364026417e-29,-0.42366024370268,0.144,0.364,3.09357164753292e-25
"4930509J09Rik",1.79764109374905e-29,-0.53170949882814,0.099,0.289,3.13652418037333e-25
"Car11",1.84101438916163e-29,-0.408547990591791,0.112,0.312,3.21220190620922e-25
"Tjp1",2.3950778925739e-29,-0.40850246451566,0.133,0.346,4.17893190696293e-25
"Ptprt",3.9261212276327e-29,1.09026981774217,0.26,0.151,6.85029631797354e-25
"Cacna1a",5.73411421500726e-29,-0.393340629291003,0.146,0.365,1.00048824823447e-24
"Gm26848",6.7298551241966e-29,-0.405474407270753,0.292,0.577,1.17422512206982e-24
"Csmd1",8.13002959546044e-29,0.456630637400597,0.852,0.784,1.41852756381594e-24
"Slc2a13",1.05160748834631e-28,-0.680119908185249,0.083,0.255,1.83484474566664e-24
"Fam189a1",1.30098353827071e-28,-0.446157726249357,0.111,0.306,2.26995607757474e-24
"Cdip1",1.30539487781102e-28,-0.459746563741884,0.096,0.282,2.27765298280467e-24
"Kcnb2",2.91486317219014e-28,-0.435338830637408,0.134,0.34,5.08585326283736e-24
"Cadps",8.66077838245041e-28,-0.315991111407361,0.158,0.38,1.51113261216995e-23
"Slc8a1",1.7085766037483e-27,-0.48460799223944,0.151,0.355,2.98112445822003e-23
"Rora",1.83248612940626e-27,0.884381396268316,0.428,0.345,3.19732179858804e-23
"Sgip1",2.71353351643344e-27,-0.388892114663096,0.167,0.392,4.73457327947307e-23
"Dgkb",3.82061759298503e-27,-0.426130625997229,0.17,0.39,6.66621357624029e-23
"Eefsec",4.12206667848195e-27,-0.426311439214154,0.092,0.27,7.19218194061531e-23
"Pde10a",4.53048907623362e-27,-0.43349935178854,0.116,0.304,7.90479734021243e-23
"Phf20l1",5.09830173120872e-27,-0.404070283355753,0.1,0.282,8.89551686061297e-23
"Dcc",5.71937360320576e-27,0.819378002533927,0.508,0.434,9.97916306287342e-23
"Rsrp1",6.14884157502866e-27,-0.411717940469768,0.434,0.73,1.072849878011e-22
"Negr1",1.80334200426155e-26,-0.454270144272069,0.288,0.537,3.14647112903556e-22
"Unc79",1.88019787186014e-26,-0.32749074728784,0.15,0.363,3.28056924682157e-22
"Trim35",3.80748173882414e-26,-0.351140556258999,0.159,0.375,6.64329413790035e-22
"Fgfr2",4.42834995224447e-26,-0.349538778735611,0.216,0.46,7.72658499667615e-22
"Arpp21",5.42163488983718e-26,-0.424780970447283,0.218,0.45,9.4596685557879e-22
"Ralgapa1",6.25782728079339e-26,-0.360092414013806,0.102,0.281,1.09186570395283e-21
"Lrp1b",6.83958151688573e-26,0.416732383461115,0.799,0.765,1.19337018306622e-21
"Rabgap1l",8.79574370655984e-26,-0.298869155580824,0.177,0.401,1.53468136192056e-21
"Psd3",9.30770895463733e-26,-0.412992732029095,0.086,0.253,1.62400905840512e-21
"Sorbs2",1.22989796604717e-25,-0.367679503224602,0.098,0.273,2.14592597115909e-21
"Igf2bp3",1.78342993607853e-25,-0.307642558554337,0.171,0.394,3.11172855246982e-21
"Akap6",2.37588715222316e-25,-0.335359146682153,0.106,0.287,4.14544790319897e-21
"Sptbn1",2.07624279500142e-24,-0.37904448092548,0.125,0.309,3.62262842871848e-20
"Rere",2.09564744200642e-24,1.4592875378619,0.442,0.422,3.6564856568128e-20
"Ptk2",2.95284961441251e-24,-0.327192891935497,0.124,0.309,5.15213200722695e-20
"Ttc14",4.04129168977243e-24,-0.313673475312244,0.225,0.47,7.05124574031493e-20
"Cadm1",4.5701408814548e-24,-0.322257731409914,0.215,0.446,7.97398180996234e-20
"Nrcam",6.79850589906506e-24,-0.278305051668406,0.25,0.504,1.18620330926887e-19
"Dpyd",1.06944616170325e-23,1.19304156352219,0.257,0.17,1.86596966293982e-19
"Nnat",1.77878890523262e-23,0.753008161060259,0.406,0.312,3.10363088184987e-19
"Exoc6b",1.86997496246588e-23,-0.298912090376487,0.104,0.275,3.26273231451047e-19
"2010111I01Rik",1.88394424590941e-23,-0.322795830766103,0.105,0.276,3.28710592026273e-19
"Mycbp2",2.24180597848962e-23,-0.29028329407433,0.139,0.331,3.91150307126869e-19
"4930402H24Rik",2.52646353511998e-23,-0.293871439583595,0.175,0.385,4.40817357607734e-19
"Ogt",3.00326709418797e-23,-0.286900939900583,0.191,0.412,5.24010042593917e-19
"Ncald",5.26180769555318e-23,1.18777900913652,0.276,0.19,9.18080206720119e-19
"Lncpint",9.77306290242568e-23,-0.296602467168267,0.154,0.35,1.70520401521523e-18
