"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slc24a3",1.32562184404417e-133,0.571301134211425,0.47,0.232,2.31294499348827e-129
"Tnr",1.4863249102823e-133,0.427794496694231,0.557,0.29,2.59333970346057e-129
"Gucy1a2",5.61420288632195e-133,0.57159652032868,0.331,0.14,9.79566119605454e-129
"Pcdh15",3.90648957913364e-132,0.803499631101504,0.361,0.166,6.81604301767237e-128
"Dock9",6.07917946221444e-131,0.570849018249636,0.413,0.195,1.06069523256718e-126
"Gabra2",7.66942290080613e-131,0.523041038314717,0.509,0.255,1.33816090773265e-126
"Kirrel3",1.93302435819421e-129,0.57151127934705,0.684,0.399,3.37274090017726e-125
"Ptprn2",3.38811194566157e-129,0.526110828548862,0.617,0.337,5.91157772279031e-125
"Gabrb3",1.4643970857921e-128,0.51246445317106,0.735,0.444,2.55508003529006e-124
"Sh3rf1",8.55758694546427e-128,0.572234369163776,0.273,0.108,1.49312777024461e-123
"Hap1",1.096764979684e-127,0.551586957476858,0.354,0.154,1.91363553655264e-123
"Mirg",4.54664531514574e-126,0.635430459439548,0.288,0.12,7.93298674586628e-122
"Asap2",1.36657960357087e-124,0.483690649953861,0.252,0.095,2.38440809231045e-120
"Map2",7.20488435189519e-124,0.505659469066083,0.827,0.531,1.25710822171867e-119
"Matk",2.73732992358574e-122,0.479941778472164,0.817,0.509,4.7760932506724e-118
"Snap25",3.02868330042993e-122,0.49421080278812,0.896,0.653,5.28444662259013e-118
"Pak3",4.86534560102357e-122,0.545145318950719,0.437,0.215,8.48905500466592e-118
"Chl1",2.76704827511463e-121,0.495334962593374,0.368,0.165,4.82794583042001e-117
"Rapgef6",4.93984260364908e-121,0.550486659804338,0.447,0.223,8.61903737484692e-117
"March1",2.47576975766737e-120,0.534187454174941,0.635,0.363,4.31972307317803e-116
"Trpm3",2.71545376425045e-120,-1.66718087890884,0.185,0.375,4.73792372786418e-116
"Cnksr2",1.37700091505228e-119,0.545432460940825,0.52,0.276,2.40259119658322e-115
"Ptprd",1.65807310810073e-119,0.263528243544767,0.959,0.691,2.89300595901416e-115
"Shank1",2.95549968967566e-118,0.576151697125392,0.498,0.265,5.15675585854609e-114
"Dgkb",1.63920264249229e-117,0.457429048666074,0.638,0.359,2.86008077062055e-113
"C530008M17Rik",2.55598533274433e-117,0.558904489420651,0.282,0.118,4.4596832085723e-113
"Atrnl1",1.40724344984808e-116,0.60324053713547,0.407,0.199,2.45535837129492e-112
"Foxp1",1.09759038654998e-115,0.576913515222542,0.319,0.142,1.91507570645241e-111
"Acp1",4.84964461753025e-115,0.481130354871685,0.549,0.295,8.46165992866678e-111
"Gm20754",5.7304733183424e-114,0.485518331832631,0.593,0.333,9.99852984584382e-110
"4930590L20Rik",7.37155812697212e-114,0.544212567014623,0.299,0.129,1.2861894619941e-109
"Celf5",2.5255156060398e-113,0.507196564412681,0.339,0.153,4.40651962941825e-109
"Rbfox1",1.10246174072862e-112,0.446694817925659,0.871,0.589,1.9235752452233e-108
"Grm7",1.27927462437313e-111,0.431786274008875,0.808,0.509,2.23207836460623e-107
"Dok6",2.75176563418689e-111,0.500222004030794,0.509,0.272,4.80128067852928e-107
"Adcy9",4.80154535113429e-111,0.482696342429879,0.394,0.19,8.3777363286591e-107
"Gria3",5.40488363046696e-111,0.479364661367556,0.571,0.315,9.43044095843875e-107
"Meis2",3.57786214423252e-110,0.410346853525041,0.251,0.099,6.24265386925691e-106
"Celf4",1.79957200830014e-109,0.5027098123901,0.618,0.359,3.13989324008208e-105
"Ap2b1",6.6558845621068e-109,0.519615308061022,0.334,0.154,1.16131873839639e-104
"RP24-274B19.1",2.22745934499335e-108,0.529269834623726,0.268,0.113,3.8864710651444e-104
"Wscd2",6.05623180565847e-108,0.522805776838322,0.273,0.116,1.05669132545129e-103
"Lrfn5",6.34373183360424e-108,0.406946211191607,0.812,0.511,1.10685433032727e-103
"Dscaml1",1.01806539532538e-106,0.449722399031989,0.413,0.205,1.77632050176373e-102
"Me3",2.5235619732823e-106,0.501714738806607,0.377,0.183,4.40311093098295e-102
"Atp2b1",4.92471354792233e-106,0.469696726115258,0.692,0.428,8.59264019841489e-102
"Mllt3",7.17832072464599e-106,0.51470356510665,0.377,0.185,1.25247340003623e-101
"Rassf8",7.51010022835603e-106,0.466379659368821,0.392,0.189,1.31036228784356e-101
"Cacna2d1",9.87494256079508e-106,0.463411624899103,0.562,0.316,1.72297997800752e-101
"Rims2",1.20972485514849e-105,0.523413145728394,0.421,0.216,2.11072792726308e-101
"D130043K22Rik",1.33701012416883e-103,0.491493457501262,0.401,0.202,2.33281526464977e-99
"Myt1l",1.4374778291172e-102,0.455382362365548,0.64,0.378,2.50811131624369e-98
"Mapk10",1.49578532795492e-102,0.467270696657866,0.665,0.399,2.60984624021575e-98
"Rapgef5",3.35534422056266e-102,0.48877844117112,0.409,0.207,5.85440459603772e-98
"Nbea",1.49352181519636e-101,0.423657246574241,0.739,0.458,2.60589686315462e-97
"Ftx",2.76674253304281e-100,0.497926835634896,0.469,0.252,4.8274123716531e-96
"Adarb2",3.27717888941034e-100,-2.04531146688176,0.082,0.251,5.71802172624317e-96
"Kctd16",6.6808530021114e-99,0.381379406656568,0.63,0.369,1.1656752318084e-94
"Gm14330",4.36332580111339e-96,0.537770458877517,0.337,0.164,7.61313085778263e-92
"Cntn4",1.86824726850804e-95,0.335477365640972,0.552,0.313,3.25971783409283e-91
"Kcnh7",2.54779744427933e-95,0.281812321322155,0.562,0.307,4.44539698077858e-91
"Ntrk3",1.48717937607171e-94,0.408307167820755,0.592,0.343,2.59483057536992e-90
"Thsd7b",1.88174757915482e-94,0.51410142400933,0.259,0.115,3.28327317610933e-90
"Dcc",6.21092586094451e-94,0.507694245758939,0.667,0.415,1.0836823442176e-89
"Ptprn",6.41043974010273e-94,0.478008517615257,0.431,0.23,1.11849352585312e-89
"Dapk1",2.50013735626435e-93,0.389279905273469,0.52,0.286,4.36223965921004e-89
"Rims1",4.9800248650602e-93,0.394565903528933,0.766,0.486,8.68914738455703e-89
"Mbp",5.49425957297652e-93,-0.860172531478336,0.764,0.775,9.58638410292944e-89
"Zbtb20",7.149259739883e-93,-0.699208163119179,0.732,0.741,1.24740283941479e-88
"Kcnq2",3.7092637631001e-92,0.485666383780478,0.297,0.14,6.47192341385706e-88
"Exoc6b",4.07564960990217e-92,0.455349930193566,0.458,0.252,7.11119343935731e-88
"4930509J09Rik",5.71512220257026e-92,0.444155346120057,0.483,0.264,9.97174521904459e-88
"Cpne6",2.20712168861553e-91,0.446828136902907,0.421,0.221,3.85098592229639e-87
"Senp8",5.68536814817963e-91,0.476203319805931,0.286,0.133,9.91983034494382e-87
"Rnf112",7.28805426356173e-91,0.361545343961568,0.617,0.357,1.27161970790625e-86
"RP23-407N2.2",3.05229350253723e-90,0.430574852577442,0.297,0.137,5.32564170322696e-86
"Cadm1",6.12161366911052e-90,0.363011782501639,0.688,0.416,1.0680991529864e-85
"Dlgap1",2.20837205536042e-89,0.323989192250454,0.975,0.774,3.85316756219285e-85
"Zswim6",1.31113006369186e-88,0.408384841784431,0.272,0.125,2.28765973512956e-84
"Dlgap2",1.43782253005269e-88,0.379592501994067,0.724,0.455,2.50871275043594e-84
"Gabrg3",1.88408293830951e-88,0.298804842470621,0.431,0.228,3.28734791076243e-84
"Rell2",2.36735644601298e-88,0.44269617868929,0.268,0.122,4.13056352700345e-84
"Pde10a",4.17061775023025e-88,0.512656853196933,0.489,0.28,7.27689385060175e-84
"Ubb",1.5904361345462e-87,-0.729958363237973,0.765,0.763,2.77499296755621e-83
"Slc35f1",3.78911137544841e-87,0.265191218208657,0.349,0.169,6.61124152788239e-83
"Grin1",7.83447593553251e-87,0.427372808480353,0.57,0.333,1.36695936123171e-82
"Aff3",1.07519454902066e-86,0.45856035515616,0.335,0.168,1.87599944913126e-82
"Mt1",4.11432927921705e-85,-1.22041303609252,0.503,0.573,7.1786817263779e-81
"Tspan13",1.15074542572891e-84,0.367095327745841,0.401,0.211,2.0078206188118e-80
"Ptprs",1.32784337710393e-84,0.418350336119026,0.411,0.221,2.31682112437093e-80
"Slc1a2",1.71443452738813e-84,-2.20290893146748,0.185,0.33,2.99134536338681e-80
"Samd12",6.98945434967143e-84,0.417267469322692,0.453,0.252,1.21951999493067e-79
"Sparcl1",8.13394690873791e-84,-1.55173098117341,0.239,0.373,1.41921105663659e-79
"Syt16",2.56842541882559e-83,0.406051583804478,0.425,0.229,4.48138867076688e-79
"Nop56",5.22128447206891e-83,0.408097248584739,0.502,0.288,9.11009714686583e-79
"Cfap54",1.10925323169544e-82,0.410095196236013,0.283,0.134,1.93542503866221e-78
"Tmem191c",1.30549772185167e-82,0.381591556934123,0.709,0.456,2.27783242508679e-78
"Cacna2d3",1.7785225559221e-82,0.406185413116166,0.554,0.326,3.10316615557288e-78
"Trim2",2.52350038400105e-82,0.404657736150648,0.465,0.262,4.40300347000503e-78
"Gm15965",2.64388232276039e-82,0.471620342640851,0.276,0.132,4.61304587675233e-78
"A330102I10Rik",1.02051053956823e-81,0.392506462947073,0.253,0.115,1.78058678943865e-77
"Glp2r",1.09265356466816e-81,0.358069122460354,0.735,0.474,1.906461939633e-77
"Gria2",1.78104104922148e-81,0.354220755426447,0.908,0.672,3.10756042268163e-77
"5330434G04Rik",3.91419224846824e-81,0.42349191959318,0.403,0.218,6.82948263512739e-77
"Slc50a1",4.48335422662927e-80,0.415873106456848,0.391,0.21,7.82255645462276e-76
"Svop",8.85878826000803e-80,0.408981726291476,0.373,0.197,1.5456813756062e-75
"Dnajc6",1.34119721508692e-79,0.425043549350894,0.446,0.252,2.34012090088366e-75
"Shank2",1.65140644754365e-79,0.408974845212017,0.267,0.127,2.88137396967415e-75
"Ccser1",1.87835149428887e-79,0.37388326253333,0.669,0.417,3.27734768723521e-75
"Cd81",2.21504713893744e-79,-1.37985449112677,0.403,0.496,3.86481424801804e-75
"Kcnab1",8.13180560816975e-79,0.439039271089923,0.438,0.248,1.41883744251346e-74
"Armc9",1.10159930302584e-78,0.399193164065612,0.289,0.141,1.92207046391948e-74
"Dcaf6",1.32982740740425e-78,0.397341516573264,0.372,0.197,2.32028286043893e-74
"Gls",1.64057692625382e-78,0.405352348607375,0.334,0.171,2.86247862092767e-74
"Tmem108",1.78045423974064e-78,-1.19805037535234,0.207,0.353,3.10653655749947e-74
"Akap6",1.83689919803774e-78,0.369973738662247,0.469,0.264,3.20502172073625e-74
"Cdh11",2.88394767665126e-78,0.425645002263282,0.367,0.197,5.03191190622112e-74
"Gtdc1",1.45458363549637e-77,0.377289048594639,0.315,0.158,2.53795752721407e-73
"Ank3",2.19968336424479e-77,0.321504094175987,0.853,0.579,3.83800753393431e-73
"Cntnap5c",3.54215597753824e-77,0.419914632224338,0.324,0.167,6.18035374960872e-73
"Cacna1b",5.46483637270976e-77,0.421289138159422,0.256,0.121,9.53504650310399e-73
"Celf3",1.16653641278969e-76,0.358339091694429,0.428,0.236,2.03537273303546e-72
"Fam135b",1.48836630430804e-76,0.358545239933684,0.428,0.237,2.59690152775666e-72
"Sipa1l1",1.62254085779661e-76,0.388594438153908,0.373,0.199,2.83100928868352e-72
"Actl6b",2.94267733501274e-76,0.400298853053036,0.315,0.16,5.13438341413023e-72
"Gm20642",7.71478483588496e-76,0.308864606165181,0.805,0.531,1.34607565816521e-71
"Ahi1",1.56663602137709e-75,0.367556190756957,0.638,0.398,2.73346653009874e-71
"Specc1",1.61210551589748e-75,0.38386241049828,0.319,0.164,2.81280170413793e-71
"Tmsb4x",5.63136019821784e-75,-0.680187869994037,0.801,0.782,9.82559727385048e-71
"Grid1",1.98625718321158e-74,0.355188368956335,0.39,0.211,3.46562153326757e-70
"Ldlrad4",3.1550475930879e-74,0.339229028998288,0.295,0.146,5.50492704041976e-70
"Gm1992",7.72056357654635e-74,0.424411356130358,0.28,0.139,1.34708393283581e-69
"Zfr",2.34640899343589e-73,0.371791347774331,0.432,0.245,4.09401441174695e-69
"Dync1i1",3.6622209209918e-73,0.369520568429405,0.422,0.237,6.3898430629465e-69
"Mical3",3.94956410318334e-73,0.394321950002977,0.296,0.149,6.89119944723429e-69
"Pde2a",9.11168146754642e-73,0.380862127540353,0.314,0.161,1.5898061824575e-68
"Csmd2",9.23173467593287e-73,0.379325759657851,0.333,0.175,1.61075306625677e-68
"Nrg3os",1.14904586660536e-72,0.348584376525096,0.672,0.43,2.00485522805304e-68
"Gm26848",5.01772254313309e-72,0.370634921462246,0.805,0.547,8.75492229325862e-68
"Clu",8.53437008623688e-72,-1.68767514539992,0.349,0.444,1.48907689264661e-67
"D430041D05Rik",9.06079674515615e-72,0.403275354322763,0.325,0.171,1.58092781609484e-67
"Tcf20",1.11770220590805e-71,0.370303958695441,0.321,0.167,1.95016680886837e-67
"Rasgrf1",1.72692889207342e-71,0.347308383054752,0.449,0.253,3.0131455308897e-67
"Otud7a",2.17900132516534e-71,0.349796409337973,0.461,0.266,3.80192151214848e-67
"Lmo4",3.0871289481419e-70,0.374062137984635,0.37,0.202,5.38642258871799e-66
"Dbn1",3.23216223595655e-70,0.363087579882767,0.4,0.223,5.63947666929699e-66
"Eefsec",3.96849608434296e-70,0.331974435763501,0.44,0.248,6.92423196796159e-66
"Apobec4",5.50404932843247e-70,0.408787379898821,0.269,0.134,9.60346526824898e-66
"Rabgap1l",1.36084605135711e-69,0.351866918512138,0.6,0.374,2.37440419040789e-65
"Zfpm2",1.46056296826775e-69,-1.13942097058562,0.129,0.268,2.54839026703358e-65
"Clvs1",1.24078777344367e-68,0.384657859406952,0.337,0.181,2.16492650710452e-64
"Icam5",2.64881219990369e-68,0.33249755084903,0.268,0.132,4.62164752639195e-64
"Zcchc18",1.16264025242129e-67,0.311238675032173,0.464,0.267,2.02857471242466e-63
"Kcnq1",1.41638700777555e-67,0.342443804755837,0.493,0.293,2.47131205116678e-63
"Synj1",1.55356986177891e-67,0.36985256525134,0.267,0.134,2.71066869483184e-63
"Lrig2",3.32775886200722e-67,0.357069799367432,0.264,0.132,5.8062736624302e-63
"Amph",5.80158113371241e-67,0.35357902566393,0.357,0.195,1.01225987621014e-62
"Focad",6.97091838979911e-67,0.395100059195565,0.264,0.134,1.21628584065215e-62
"Fgf14",2.71912154503452e-66,0.280836350367095,0.909,0.667,4.74432327177623e-62
"Zmym1",3.15955749429253e-66,0.348883174755759,0.406,0.23,5.51279591604161e-62
"Elmod1",5.99433888982384e-66,0.332513017229045,0.401,0.226,1.04589224949646e-61
"Unc79",2.16939730663108e-65,0.325349153845353,0.553,0.338,3.7851644206099e-61
"Kcnj3",1.44952686824769e-64,0.284028623726033,0.467,0.272,2.52913447971856e-60
"Car11",1.46432015709472e-64,0.331354884393793,0.485,0.29,2.55494581009886e-60
"Zfp804a",1.59227570363049e-64,0.455269121880885,0.289,0.152,2.77820264769449e-60
"Sphkap",6.29605721142892e-64,0.269179778519667,0.467,0.273,1.09853606225012e-59
"Prkg1",8.49578136753157e-64,0.277199226886805,0.588,0.359,1.48234393300691e-59
"Slc44a5",1.42380536901415e-63,0.326328854042676,0.277,0.142,2.48425560785589e-59
"Nagk",2.08190963025871e-63,0.341423420950116,0.274,0.141,3.63251592287539e-59
"Upp2",3.53335343610875e-63,0.369812924370081,0.302,0.162,6.16499507532254e-59
"Mical2",8.8686813043483e-63,0.31262034873599,0.373,0.209,1.54740751398269e-58
"Plk2",1.81972775819614e-62,0.337921200905371,0.299,0.158,3.17506099250062e-58
"Trim35",2.7882656544371e-62,0.310723194238369,0.563,0.351,4.86496591386186e-58
"Srgap3",4.56707866180959e-62,0.307579983116007,0.413,0.238,7.96863884912537e-58
"Atp2b3",4.76657148418252e-62,0.346290488847757,0.259,0.131,8.31671392560166e-58
"Arhgap39",8.64374674867904e-62,0.310713556952229,0.413,0.239,1.50816093270952e-57
"Negr1",1.17928894802271e-61,0.297578869370944,0.749,0.509,2.05762335651002e-57
"Tspan7",1.45702496246872e-61,-1.18027235738524,0.325,0.417,2.54221715451543e-57
"Dpp6",2.37112974564169e-61,0.28042438364244,0.57,0.354,4.13714718019561e-57
"Mir124a-1hg",3.80130928734311e-61,0.344247593519216,0.4,0.233,6.63252444455626e-57
"Stxbp5l",1.00221762479199e-60,0.308865640512652,0.532,0.33,1.74866931173707e-56
"Zcchc16",1.85505607825479e-60,0.321225246207356,0.349,0.196,3.23670184533896e-56
"Spock2",1.98271541670324e-60,0.295566204239161,0.295,0.157,3.45944185906381e-56
"Rgs11",2.06456727140893e-60,0.362715518106361,0.317,0.174,3.6022569751543e-56
"Ttc3",4.43053289907448e-60,0.305503126277883,0.632,0.406,7.73039380230515e-56
"Astn1",5.0932174993829e-60,0.297173466619244,0.352,0.196,8.88664589292328e-56
"Syn2",5.54538192233367e-60,0.316967483676168,0.539,0.334,9.67558237808779e-56
"Scn8a",1.49901200212543e-59,0.323434022930222,0.383,0.22,2.61547614130845e-55
"Herc1",2.12591531947953e-59,0.301328110328994,0.357,0.201,3.70929704942789e-55
"Atp6v0a1",2.32474643310215e-59,0.292469183762459,0.545,0.336,4.05621757647663e-55
"Csf2ra",5.57584863208673e-59,0.316498380657053,0.348,0.195,9.72874069326492e-55
