"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Plcb4",3.40956855530271e-87,1.51592360226574,0.256,0.041,5.94901521529217e-83
"Grin2b",1.57991141228478e-86,-2.3760665775975,0.163,0.717,2.75662943215448e-82
"Syt1",3.05585114155101e-86,-2.31105573251333,0.219,0.727,5.33184907177821e-82
"Nnat",2.04548053856534e-85,1.75065131697066,0.705,0.313,3.5689544436888e-81
"Glis3",1.92074388330799e-81,1.69624746144259,0.421,0.109,3.35131392759577e-77
"Wwox",5.60613107206686e-81,1.85712620468746,0.528,0.181,9.78157749454227e-77
"Grm5",1.55522505136695e-80,-2.25145265595244,0.199,0.707,2.71355666962505e-76
"Vim",3.54600946900127e-79,1.55890450502632,0.275,0.051,6.18707732151341e-75
"Pcdh9",3.81381384505965e-79,-1.74921567822293,0.343,0.819,6.65434239686007e-75
"Wwc1",1.32721046781505e-78,1.62951318622499,0.323,0.071,2.3157168242437e-74
"9530026P05Rik",7.49084723317348e-78,1.69810297408227,0.329,0.073,1.30700302524411e-73
"Gas6",3.03489484819874e-77,1.58743823812999,0.346,0.08,5.29528453113717e-73
"Kcnd2",4.56948147073872e-77,-2.31834165789529,0.154,0.681,7.97283127014492e-73
"Tmcc3",3.62891279171692e-76,1.49730486855453,0.343,0.079,6.33172703898768e-72
"Meg3",2.30362954216664e-75,-2.12580734911552,0.846,0.904,4.01937282517235e-71
"Ube3a",4.33945753679111e-74,-2.19528372614002,0.199,0.682,7.57148551019314e-70
"Tubb4b",1.06647640241383e-73,1.68429906367501,0.449,0.136,1.86078802693165e-69
"Lrp1b",2.43819480389052e-72,-1.821741671667,0.303,0.773,4.25416229382818e-68
"Celf2",1.02143342009595e-71,-1.69292458117549,0.5,0.802,1.78219703138342e-67
"Wls",1.9312843961175e-70,1.55412440554155,0.256,0.049,3.36970501434581e-66
"Nrxn1",3.2315254636304e-70,-1.61562238531729,0.343,0.804,5.63836562894232e-66
"Phkg1",3.44646492917786e-70,1.25840649200609,0.382,0.095,6.01339200842953e-66
"Fam155a",1.67325534968786e-69,-2.30625439569645,0.11,0.609,2.91949593413538e-65
"Tmem47",3.68044134899625e-69,1.29951561934883,0.346,0.082,6.42163406572866e-65
"Itm2c",7.97645788482654e-69,1.60240769388533,0.683,0.364,1.39173237174453e-64
"Pard3b",3.72068224273627e-66,1.39162880307867,0.371,0.099,6.49184637712625e-62
"Gm20642",1.25647410740583e-65,-2.41266645810649,0.07,0.563,2.19229602260169e-61
"Gria1",1.1585745925508e-64,-2.14244752716966,0.171,0.634,2.02148094908263e-60
"Lrrtm4",1.60584147435097e-64,-2.94188342967728,0.14,0.599,2.80187220444758e-60
"Mlc1",7.49431382405798e-64,1.4386088441111,0.376,0.103,1.30760787602164e-59
"Rbfox1",3.99539579089247e-63,-2.08805317328198,0.157,0.621,6.97116657594918e-59
"Snhg11",5.47134348359121e-63,-2.04164991418289,0.492,0.775,9.54640011016995e-59
"Nfia",5.64312159260156e-63,1.48548706326954,0.618,0.274,9.84611855477121e-59
"Cd9",7.09609160681904e-63,1.4770840699417,0.469,0.157,1.23812606355779e-58
"Lrrc7",9.91481116439679e-63,-2.25265402153021,0.098,0.566,1.72993625196395e-58
"Lrfn5",1.02076782647119e-60,-2.31195038529008,0.087,0.545,1.78103570362693e-56
"Epha6",1.90657898157023e-60,-2.48393020523647,0.118,0.575,3.32659900704374e-56
"Cnn3",4.50388911702016e-60,1.39061316120149,0.306,0.076,7.85838573137677e-56
"Dab1",4.6711773786733e-60,-1.89328702320188,0.242,0.661,8.15027029030917e-56
"Rora",6.01192537654004e-59,1.44259794700267,0.666,0.347,1.04896073969871e-54
"Gria2",6.32128237733337e-59,-1.60673545492734,0.264,0.699,1.10293734919713e-54
"Bicc1",1.43249390145425e-58,1.45806882962029,0.27,0.063,2.49941535925738e-54
"Anks1b",4.02011050206414e-58,-1.62781295684738,0.289,0.698,7.01428880400151e-54
"Pla2g7",7.0679132911941e-58,1.26243906793234,0.41,0.124,1.23320951104755e-53
"Pacrg",1.35438192411947e-56,1.44476087216468,0.413,0.136,2.36312558120366e-52
"Mdga2",8.83213059797711e-56,-1.67494275734466,0.256,0.663,1.54103014673505e-51
"Ddr1",1.15571617343979e-55,1.33021648066535,0.295,0.076,2.01649357941774e-51
"Prickle1",2.57223762783229e-55,-1.98754446879782,0.121,0.568,4.48804021304179e-51
"Ptprd",1.18348372946942e-54,-1.86339082776007,0.36,0.72,2.06494241117824e-50
"Ccdc30",1.90792612520504e-53,1.48685118532201,0.295,0.08,3.32894950325776e-49
"Kcnip4",5.79854135673022e-53,-1.91609448336168,0.5,0.729,1.01172949592229e-48
"2210408I21Rik",8.66497964989137e-53,1.73944895832107,0.396,0.139,1.51186564931305e-48
"Clu",1.33674372584019e-52,1.08815183223566,0.747,0.433,2.33235045284597e-48
"Msi2",1.4188901441659e-52,1.31431719201545,0.452,0.163,2.47567952354067e-48
"Fgf14",2.13273768433184e-52,-1.53097947614662,0.32,0.694,3.7212007116222e-48
"Spag6l",2.71186612404305e-52,1.45082549647205,0.492,0.198,4.73166401323031e-48
"Kalrn",4.73927631086614e-52,-1.87656996485583,0.163,0.572,8.26908930719924e-48
"Matk",4.89857162139638e-52,-1.88993987770727,0.115,0.543,8.5470277650124e-48
"Grin2a",4.91109140944007e-52,-2.00043952227736,0.129,0.552,8.56887229119103e-48
"Agbl4",1.38718776419234e-50,1.51713434104642,0.576,0.295,2.42036521096279e-46
"4930419G24Rik",4.31881942220944e-50,-2.65641379828806,0.079,0.492,7.53547612787104e-46
"Grm7",8.05433913004845e-50,-1.91124104854107,0.129,0.543,1.40532109141085e-45
"Rims1",1.43575795999519e-49,-1.93783803530569,0.107,0.518,2.50511048859962e-45
"Cttnbp2",3.16634438450278e-48,-1.82092930245531,0.152,0.557,5.52463768208046e-44
"Fam19a1",5.51706369327864e-48,-2.39841268006524,0.104,0.5,9.62617273203258e-44
"Nrg3os",8.72622943909755e-48,-2.07570648104581,0.059,0.458,1.52255251253374e-43
"Frmpd4",1.40486023364093e-47,-2.14989845931964,0.107,0.503,2.45120013565669e-43
"Lrrc4c",6.53697919073821e-47,-1.99844599405206,0.152,0.555,1.1405721292e-42
"Tuba1a",5.24561839835944e-45,1.427745850268,0.593,0.317,9.15255498145756e-41
"Auts2",6.98842703275836e-45,-1.48808404160126,0.281,0.647,1.21934074867568e-40
"Lingo2",1.00203691994958e-44,-2.12514373682029,0.112,0.501,1.74835401792803e-40
"Macrod2",1.30616447049659e-44,-1.42952760376401,0.233,0.615,2.27899576812245e-40
"Shank2",1.30706875360623e-44,1.68857819632895,0.368,0.139,2.28057356129215e-40
"Nrbp2",2.19351846687621e-44,1.36628345682156,0.292,0.088,3.82725102100561e-40
"Ptprm",4.31458506387771e-44,1.20152574749143,0.284,0.08,7.52808801945383e-40
"Zbtb20",7.9925564295793e-43,0.828782866821535,0.91,0.74,1.394541245833e-38
"Erc2",1.86378365812e-42,-1.7937688687057,0.112,0.493,3.25192972668777e-38
"Cfap46",4.44801794038703e-42,1.26428645334098,0.34,0.116,7.7609017023873e-38
"Dlgap2",1.40005919215579e-41,-1.70246002222544,0.107,0.485,2.44282327847343e-37
"Epha5",1.22202647802945e-40,-1.82910699282072,0.09,0.455,2.13219179886579e-36
"Neat1",4.79586358507922e-40,1.01625024371771,0.36,0.124,8.36782278324622e-36
"Cntnap2",5.42099823675769e-40,-2.28201912455533,0.135,0.486,9.45855772349481e-36
"Tmem191c",7.09202178665371e-40,-1.63426339043286,0.118,0.484,1.23741596133534e-35
"Ppfia2",7.8082380336424e-40,-1.8123807188798,0.101,0.463,1.36238137210993e-35
"Hsp90aa1",7.89977141732215e-40,1.3326563862602,0.374,0.142,1.37835211689437e-35
"St6galnac5",8.09914001868227e-40,-1.62876897643941,0.118,0.493,1.41313795045968e-35
"Ppp3ca",1.05746391179193e-39,-1.21473846046969,0.404,0.711,1.84506303329456e-35
"Arhgef4",1.22480114837578e-39,1.35882239470592,0.34,0.121,2.13703304368606e-35
"Dock4",2.72635201199116e-39,-1.63539849833134,0.149,0.505,4.75693899052217e-35
"Ubxn11",2.88693623932655e-39,1.28004219939694,0.25,0.072,5.03712635037696e-35
"Slit3",2.92777337114129e-39,-1.87497023654606,0.073,0.426,5.10837897796732e-35
"Phactr1",4.45946647782748e-38,-1.63194880176682,0.174,0.517,7.78087711051339e-34
"Xkr4",7.68242900341742e-38,-1.75742862073867,0.096,0.443,1.34043021251627e-33
"Nrcam",1.54815769224949e-37,-1.51899689266165,0.154,0.504,2.70122554143691e-33
"Frmd4a",2.51516450221373e-37,-1.46099765560737,0.185,0.531,4.38845902346251e-33
"Gstm1",2.5615271846253e-37,1.16909807597174,0.396,0.156,4.46935263173423e-33
"Gja1",4.71833095714876e-37,0.883833653581874,0.393,0.146,8.23254385403315e-33
"Trps1",8.27406311949831e-37,1.04889715720321,0.466,0.2,1.44365853309007e-32
"Dmd",1.26415092058138e-36,1.09001733043478,0.713,0.491,2.20569052623039e-32
"Dcc",2.5343673179499e-36,-1.80702478781997,0.104,0.443,4.42196409635899e-32
"Sntg1",1.12405187488761e-35,-1.61941521845205,0.076,0.412,1.9612457113039e-31
"Myt1l",1.58949904198696e-35,-1.64800251282994,0.073,0.408,2.77335792845884e-31
"Chchd10",2.23364565602236e-35,1.32501007443298,0.421,0.186,3.89726494062782e-31
"Gm28376",2.66429876198821e-35,-1.97262943848887,0.065,0.395,4.64866847991704e-31
"Pitpnc1",2.83063715367149e-35,0.983113847921234,0.455,0.198,4.93889570572601e-31
"Map2",3.00728779118227e-35,-1.28212065021791,0.213,0.564,5.24711573805482e-31
"Stxbp5l",3.2581258813196e-35,-1.83557124003213,0.034,0.355,5.68477803772644e-31
"Ulk4",1.58288916431402e-34,1.33051947313414,0.309,0.113,2.7618250138951e-30
"Gabrb3",1.98879638334475e-34,-1.47388462081645,0.146,0.476,3.47005192965992e-30
"Arpp21",3.46425031347858e-34,-1.5608596060912,0.121,0.45,6.04442394695743e-30
"Negr1",6.15598426112649e-34,-1.50936973767488,0.216,0.536,1.07409613388135e-29
"Arhgap5",6.95212992263499e-34,1.17200983696321,0.399,0.169,1.21300762890135e-29
"Pigk",3.45500127677581e-33,-1.61811893976692,0.084,0.405,6.02828622771844e-29
"Nbea",6.57923870808641e-33,-1.36420997268788,0.163,0.49,1.14794556978692e-28
"Egfem1",7.22544083153219e-33,-1.80203494653494,0.115,0.429,1.26069491628574e-28
"Ank3",7.34440127168765e-33,-1.18935310852302,0.287,0.608,1.28145113388406e-28
"Prkce",1.74376145943958e-32,-1.40319446258229,0.154,0.475,3.04251499443017e-28
"Plcb1",2.77521307967274e-32,-1.18086520646457,0.242,0.577,4.842191781413e-28
"Brinp1",7.06735198252494e-32,-1.66428512949851,0.081,0.387,1.23311157391095e-27
"Mt1",1.08728100625644e-31,0.851892864817124,0.747,0.566,1.89708789971623e-27
"Galntl6",2.37963783191389e-31,-2.730258099918,0.053,0.352,4.15199208912336e-27
"Mok",2.4081128184352e-31,1.20768287320074,0.278,0.101,4.20167524560573e-27
"Grin1",2.6126651949327e-31,-1.52809892955238,0.056,0.36,4.55857823211858e-27
"Mt3",3.60810796504735e-31,1.00848772734278,0.728,0.55,6.29542677741462e-27
"Gm20754",4.91014680811882e-31,-1.68634124906879,0.062,0.362,8.56722415080572e-27
"Crip2",6.40331420922551e-31,0.967814216277731,0.258,0.085,1.11725026322567e-26
"Rnf112",3.14833425873149e-30,-1.46563070297428,0.084,0.386,5.4932136146347e-26
"P2ry14",4.5937030624013e-30,-1.50974100021529,0.107,0.403,8.01509310327779e-26
"Ntrk3",5.44116403126987e-30,-1.55701990913007,0.076,0.371,9.49374300175967e-26
"Sumo1",7.76791107632935e-30,1.10507410060412,0.393,0.177,1.35534512459794e-25
"Slc24a2",8.69639645148121e-30,-1.31756481895889,0.129,0.441,1.51734725285444e-25
"Msra",9.70139155951581e-30,-1.45812969627642,0.132,0.434,1.69269879930432e-25
"Esrrg",1.38501079513151e-29,1.33835871430495,0.278,0.105,2.41656683534547e-25
"9530059O14Rik",3.54918765509556e-29,-1.60671794481884,0.039,0.322,6.19262262061073e-25
"Ak5",1.41776445668455e-28,-1.51210751665091,0.087,0.379,2.4737154240232e-24
"Ryr2",2.10294605332333e-28,-1.41105090222816,0.096,0.392,3.66922027383855e-24
"March1",2.41344727836228e-28,-1.52089288266694,0.098,0.393,4.21098281128651e-24
"Kcnh7",4.87475748624341e-28,-1.97226042117602,0.059,0.335,8.50547686199751e-24
"Fth1",4.92234647960546e-28,0.633428989359446,0.924,0.875,8.58851013761561e-24
"Cpeb3",5.29869327476836e-28,-1.32032828720982,0.14,0.44,9.24516002581584e-24
"Snap25",5.70599360349559e-28,-0.932812336873053,0.371,0.679,9.9558176393791e-24
"Gm26848",5.90042076607493e-28,-1.04915450580745,0.278,0.575,1.02950541526475e-23
"Sphkap",6.52764861078411e-28,-1.73306544944354,0.028,0.295,1.13894412960961e-23
"Kcnq3",7.11290681950849e-28,-1.51504125114699,0.073,0.355,1.24105998186784e-23
"Sgip1",1.13957527823962e-27,-1.41440738022841,0.11,0.393,1.98833094547249e-23
"Gm20388",4.61950475781348e-27,-0.728584394298106,0.612,0.845,8.06011190143296e-23
"Ctnna3",5.22752231859784e-27,1.23307798013598,0.41,0.204,9.12098094148952e-23
"Rogdi",6.61750039962317e-27,-1.25764059170128,0.18,0.467,1.15462146972625e-22
"Scd2",1.00573550083829e-26,1.12154269034251,0.34,0.147,1.75480730186264e-22
"Malat1",1.10107407702808e-26,-0.34491374826858,1,1,1.9211540495986e-22
"Cntn5",2.29339323435376e-26,-1.99848664844819,0.053,0.317,4.00151251530044e-22
"Ryr3",2.81031891935143e-26,-1.55129657485446,0.067,0.332,4.90344445048438e-22
"Dgkb",3.12560773031113e-26,-1.40061923968427,0.112,0.39,5.45356036784686e-22
"Cacna1c",3.29477612641558e-26,-1.52625055684518,0.059,0.323,5.74872538536991e-22
"Epha7",3.40872520650137e-26,-1.62757860778373,0.079,0.347,5.94754374030359e-22
"Gm44151",4.32439214036309e-26,-1.44997716722151,0.073,0.34,7.54519940650551e-22
"Dclk1",2.25561536442171e-25,-1.16508311057664,0.169,0.458,3.935597687843e-21
"Laptm4a",2.84896813678301e-25,0.992177812032826,0.469,0.248,4.970879605059e-21
"Glp2r",3.36280172618167e-25,-1.04681323718482,0.199,0.502,5.86741645184178e-21
"Ank2",4.43125317150299e-25,-0.809503931117513,0.413,0.687,7.73165053363842e-21
"Ahcyl2",5.61298955113556e-25,-1.60283480491893,0.126,0.387,9.79354416882132e-21
"Prkg1",9.73811059058453e-25,-1.36831056637729,0.121,0.385,1.69910553584519e-20
"Wbscr17",2.69215044558421e-24,-1.30779767429447,0.098,0.367,4.69726409745532e-20
"Ptprk",3.07774768388843e-24,1.04314977267507,0.41,0.211,5.37005415884854e-20
"Dtx3",3.85506677898058e-24,-0.927512161479856,0.292,0.579,6.72632051596532e-20
"5730522E02Rik",3.85783891511129e-24,-1.3883524340721,0.07,0.324,6.73115733908618e-20
"Cntn4",5.37839937608617e-24,-1.7318339980046,0.087,0.339,9.38423123139515e-20
"Chrm3",9.09491194796008e-24,-1.81196863205227,0.048,0.288,1.58688023668007e-19
"Miat",1.16388839991413e-23,-1.2310752409809,0.076,0.334,2.03075248017017e-19
"Gria3",1.34483620155844e-23,-1.2382370036319,0.084,0.344,2.34647020447917e-19
"Nkain2",1.77367133517895e-23,-0.994677815823177,0.421,0.666,3.09470174562024e-19
"Unc79",2.13375688184549e-23,-1.2205908961753,0.101,0.363,3.72297900744402e-19
"Serpine2",2.37002262714655e-23,0.744491162537644,0.385,0.177,4.13521547984529e-19
"4930509J09Rik",2.50781704801343e-23,-1.50456289661511,0.048,0.288,4.37563918537383e-19
"Unc5c",3.10126546902423e-23,-1.411065840725,0.11,0.362,5.41108799035349e-19
"Dpp6",3.21809258537256e-23,-1.2123298926598,0.121,0.379,5.61492794295803e-19
"Dgkg",4.72619818092907e-23,-1.32802237334082,0.062,0.308,8.24627058608504e-19
"Rgs7",6.12416419489811e-23,-1.35158144989675,0.067,0.309,1.06854416872582e-18
"Clstn2",7.47805661943725e-23,-1.38289823555957,0.087,0.333,1.30477131895941e-18
"Khdrbs2",1.35003006584249e-22,-1.54133262211681,0.045,0.276,2.35553245888197e-18
"Ppm1e",1.97538689416079e-22,-0.965508286657785,0.27,0.54,3.44665505293175e-18
"Camkv",2.77514375980518e-22,-1.09658898836819,0.154,0.421,4.84207083210808e-18
"Dscam",3.41961181053733e-22,-1.42800376585926,0.076,0.315,5.96653868702553e-18
"Cntnap5a",3.55205914271311e-22,-1.66483580818779,0.034,0.259,6.19763279220584e-18
"Dgki",5.58664504712728e-22,-1.1802287753646,0.093,0.341,9.74757827822768e-18
"Cacna1e",6.42085524309267e-22,-1.28085722313544,0.081,0.323,1.12031082281481e-17
"Snrnp70",9.53851035709197e-22,-0.807811569840475,0.354,0.629,1.66427928710541e-17
"Pex5l",9.8629042017738e-22,-1.5142400490733,0.081,0.315,1.72087952512549e-17
"Ckb",1.0917808192708e-21,0.818211807352621,0.66,0.521,1.9049391734637e-17
"4921511C10Rik",1.23782508776939e-21,-1.22273859652062,0.166,0.419,2.15975721314004e-17
"Itm2b",1.4619423347819e-21,0.829140013924428,0.702,0.597,2.55079698572746e-17
"Gm42477",1.6348824488962e-21,-1.26378696098819,0.115,0.36,2.8525428968341e-17
"Grik2",2.16429083754772e-21,-0.923520232177144,0.236,0.509,3.77625465335327e-17
"Hcn1",2.25824078261247e-21,-1.42937785131259,0.051,0.28,3.94017851750223e-17
"Ntng1",4.24462360872691e-21,-1.62320113170118,0.059,0.285,7.40601927250671e-17
"Nav3",4.79029441762357e-21,-0.978023253841777,0.317,0.568,8.35810569986961e-17
"Ctnna2",7.57840591803375e-21,-0.862850947665616,0.301,0.572,1.32228026457853e-16
"Cacna2d1",7.58911556692332e-21,-1.16947819328628,0.101,0.343,1.32414888411678e-16
"Cdh9",8.1123001823449e-21,-1.58627451315007,0.037,0.256,1.41543413581554e-16
"2900055J20Rik",1.51795968077676e-20,-1.31148187546432,0.056,0.277,2.6485360510193e-16
"Kcnj3",1.63950794808414e-20,-1.25552717029894,0.07,0.294,2.86061346781721e-16
"Nell2",2.21114787415383e-20,-1.15806264611684,0.087,0.323,3.8580108108236e-16
"Mmp16",2.78076122943109e-20,-1.20359702998022,0.118,0.353,4.85187219311137e-16
"Atp6v0b",3.10168384636933e-20,-0.818640800225761,0.315,0.572,5.4118179751452e-16
"Slc1a3",4.64266532892645e-20,0.399761332787503,0.455,0.229,8.10052246591088e-16
"Atp6v0a1",5.19129694751628e-20,-1.03145276548862,0.121,0.361,9.0577749140264e-16
"Otud7a",8.49153644209041e-20,-1.24583807521982,0.073,0.289,1.48160327841594e-15
"Ptprn2",1.00965954482087e-19,-1.14106345470473,0.135,0.368,1.76165397380345e-15
"Adgrl3",1.09134101785641e-19,-0.84069088733039,0.289,0.544,1.90417180795586e-15
"Nkain3",1.28053014194439e-19,-1.17413519158913,0.056,0.278,2.23426899166457e-15
"Atxn1",1.31736511592908e-19,1.00378258506006,0.514,0.359,2.29853865427306e-15
"Kcnq5",2.0965892806412e-19,-1.20654032282877,0.188,0.426,3.65812897686277e-15
"Ntm",2.22318860931841e-19,-1.29056170158831,0.292,0.515,3.87901948553875e-15
"Gpr37l1",2.27486140645522e-19,0.654439682785684,0.32,0.145,3.96917818198306e-15
"Ptprz1",2.5913243952574e-19,0.644632798399971,0.424,0.222,4.52134280484511e-15
"Atp1a1",2.78110616345128e-19,0.996511268097067,0.292,0.138,4.8524740339898e-15
"Igf2bp3",4.46596955678961e-19,-0.971543609552364,0.152,0.393,7.79222368268652e-15
"Ano3",5.68025319466868e-19,-1.33378584492232,0.059,0.267,9.91090577405791e-15
"Celf3",5.91483646829114e-19,-1.17446921928091,0.048,0.257,1.03202066698744e-14
"Hepacam",6.01731919542898e-19,0.574633720393253,0.275,0.115,1.04990185321845e-14
"Rapgef4os1",6.34378846295352e-19,-1.18044073285017,0.101,0.324,1.10686421101613e-14
"Fam135b",7.07077155599484e-19,-1.27890173164747,0.053,0.259,1.23370822108998e-14
"Map1b",1.13927573376072e-18,-0.900229455401574,0.205,0.451,1.9878083002657e-14
"Fam189a1",1.32264446205968e-18,-1.12770686785443,0.087,0.306,2.30775005740173e-14
"Pcsk2",1.34829367962444e-18,-0.978774495092831,0.135,0.368,2.35250281220873e-14
"Pdlim7",1.39758688285665e-18,-1.05713956078954,0.081,0.299,2.43850959320829e-14
"Syt16",2.28463707388424e-18,-1.13362259005417,0.045,0.25,3.98623476651322e-14
"Nsf",2.41606394034612e-18,-0.942631040905578,0.163,0.399,4.21554836311592e-14
