"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Arhgap26",2.32562807047829e-34,0.937417878399851,0.569,0.161,4.05775585737053e-30
"Lmo4",4.24367434816059e-34,0.933057504376222,0.688,0.217,7.40436300267059e-30
"Slc35f1",9.68542563086e-34,0.830105068699365,0.625,0.185,1.68991306407245e-29
"Rgs11",1.20291096431249e-33,0.884229802919941,0.625,0.187,2.09883905053243e-29
"D430041D05Rik",2.86137677552788e-33,1.10560115333634,0.597,0.185,4.99253019794104e-29
"Cacna2d3",3.18181727065929e-33,1.04850370944325,0.84,0.347,5.55163477384632e-29
"Tenm4",4.7775912326052e-33,1.014919695626,0.799,0.294,8.33594118264955e-29
"Gm1992",8.85484213500096e-33,0.914021611639493,0.542,0.152,1.54499285571497e-28
"Elavl2",1.06110369443666e-32,0.893291963150441,0.465,0.121,1.85141372605308e-28
"Nlgn1",4.61810505433519e-32,0.845399365777145,0.986,0.77,8.05766969880405e-28
"Akap13",1.52490419055071e-31,0.873906526510914,0.458,0.119,2.66065283167289e-27
"Homer3",2.19058184294789e-31,0.651405952470566,0.306,0.061,3.82212719957547e-27
"Dock9",3.04003206943548e-31,0.979525778312559,0.653,0.215,5.30424795475103e-27
"Cdh10",5.25945441373628e-31,0.723108165859575,0.722,0.237,9.17669606108706e-27
"Grm7",1.18484913183511e-30,1.0620323118901,0.972,0.536,2.06732476522591e-26
"Dock4",5.89122128571868e-30,0.936568284775478,0.958,0.499,1.0279002899322e-25
"Spock1",8.144976405772e-30,0.704436378754725,0.493,0.135,1.4211354832791e-25
"Meg3",1.11766547993578e-29,0.818073808338966,1,0.903,1.95010272939194e-25
"Thsd7b",3.31879340793613e-29,0.842822381925557,0.465,0.128,5.79063073816696e-25
"Plppr3",3.70413761392888e-29,0.701609059526807,0.285,0.057,6.4629793087831e-25
"Brinp2",4.61766607156543e-29,0.754861384343935,0.375,0.091,8.05690376166736e-25
"Chrna7",4.81527179965648e-29,1.01097073168109,0.271,0.055,8.40168623604063e-25
"Celf4",2.41605271105709e-28,0.914095280551595,0.875,0.382,4.21552877025241e-24
"Trmt13",3.20836004341793e-28,1.02766196332496,0.299,0.065,5.5979466037556e-24
"Snhg11",7.52598397392578e-28,0.845244940352091,1,0.771,1.31313368377057e-23
"Tmem178b",1.09454883299368e-27,0.915947584752551,0.653,0.234,1.90976880380737e-23
"Gria4",1.55679134632968e-27,0.711225950227149,0.681,0.239,2.71628954107603e-23
"Grik4",1.99369242773533e-27,0.747987711582783,0.507,0.149,3.4785945479126e-23
"Ptprn2",1.11344935967371e-26,0.980820618690378,0.812,0.363,1.9427464427587e-22
"Enox1",1.90714158141096e-26,0.836020165063147,0.743,0.285,3.32758063124584e-22
"Ppp2r2b",2.14770148800376e-26,0.922131016010223,0.847,0.392,3.74730955626896e-22
"Prkcg",2.45879250041241e-26,0.762170447114001,0.611,0.203,4.29010115471958e-22
"Cntn6",2.61951376078487e-26,0.705671340443583,0.292,0.064,4.57052760981744e-22
"Sulf2",3.21598871410429e-26,0.770394482502656,0.326,0.079,5.61125710836917e-22
"Il1rapl2",6.87735971451603e-26,0.837504176680743,0.34,0.084,1.19996172298876e-21
"Rps6ka3",8.48352474043218e-26,0.688567435239853,0.306,0.07,1.48020539671061e-21
"Opcml",8.80819704734547e-26,0.762858203149356,1,0.752,1.53685422082084e-21
"Flot1",1.0558493687387e-25,0.680860519540318,0.382,0.1,1.84224597857529e-21
"Shc2",1.44975508079215e-25,0.646669533039159,0.292,0.065,2.52953266496614e-21
"Agbl4",2.57679170743448e-25,0.777171668027822,0.771,0.296,4.49598617113168e-21
"Cacna1c",2.74481853003831e-25,0.745704382799268,0.812,0.318,4.78915937121084e-21
"Ube3a",4.06269749896878e-25,0.818748512477155,1,0.675,7.08859459620073e-21
"2010111I01Rik",7.64445325517214e-25,0.714359090195989,0.729,0.273,1.33380420396243e-20
"Cacna1a",8.14238857871002e-25,0.886589335558543,0.812,0.361,1.42068395921332e-20
"Dscam",9.86873571107669e-25,0.761878352726112,0.778,0.311,1.72189700686866e-20
"Focad",1.5208103507435e-24,0.804324991764424,0.472,0.147,2.65350989997726e-20
"Ubl3",2.23464789043844e-24,0.64422764204675,0.333,0.083,3.89901363923699e-20
"4930555F03Rik",3.35200610488718e-24,0.513480694766234,0.264,0.057,5.84858025180716e-20
"Carnmt1",5.60153732369315e-24,1.31640727127383,0.25,0.055,9.7735623223798e-20
"Fat3",6.69332255325997e-24,0.776447739690268,0.542,0.181,1.1678509190928e-19
"Cadps",1.581898298033e-23,0.927110589949724,0.806,0.376,2.76009615040797e-19
"Dab1",4.38547454646106e-23,-1.86758107412595,0.347,0.658,7.65177598866526e-19
"Epha6",5.35451006933384e-23,0.728203423595258,0.965,0.568,9.34254916897368e-19
"Pde10a",5.48683821853045e-23,0.733157349892774,0.757,0.3,9.57343532369192e-19
