"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rogdi",1.37209831180395e-06,0.729186712058182,0.706,0.463,0.0239403713443553
"Ntng1",1.41802428555083e-06,0.550483690059472,0.588,0.282,0.0247416877342909
"Ryr2",1.60762966135128e-06,0.651528547038965,0.676,0.388,0.0280499223312571
"Orai2",1.62237129272021e-06,0.889667261843417,0.25,0.088,0.0283071343153823
"Dcc",1.64557298558921e-06,0.536277230894447,0.779,0.439,0.0287119574525605
"Ddx1",1.84415478415514e-06,0.654331806708771,0.25,0.085,0.0321768126739388
"Epha7",1.99485713962181e-06,0.840899089003469,0.588,0.343,0.0348062673721213
"Galntl6",2.1535502824825e-06,-2.91780779703446,0.088,0.349,0.0375751453287547
"Gm20754",2.46923449565594e-06,0.803892025234168,0.618,0.358,0.0430832034802048
"Erc2",2.54540427675311e-06,0.552778936707132,0.779,0.488,0.0444122138207883
"Xylt1",4.2329536834278e-06,0.781410666089985,0.324,0.135,0.0738565758684483
"Slc35f1",4.92831989166916e-06,0.605145433580419,0.412,0.186,0.0859893254698436
"Add2",5.39957192410958e-06,0.883468403613785,0.324,0.138,0.094211730931864
"Arhgap20",6.07758037607195e-06,0.769495692350332,0.265,0.099,0.106041622401703
"Kcnc3",6.6634751932237e-06,0.871418476887188,0.309,0.13,0.116264315171367
"Ptchd4",7.22555558887242e-06,0.786098232916913,0.471,0.217,0.126071493914646
"Meg3",8.57971864519971e-06,-1.37201976505962,1,0.903,0.149698930921445
"4921511C10Rik",8.60022519126011e-06,0.732532270280923,0.676,0.416,0.150056729137106
"Chrm3",8.78303832610585e-06,-1.8904664919077,0.044,0.286,0.153246452713895
"Iqgap2",9.38098197614384e-06,0.746526536917166,0.515,0.269,0.163679373519758
"Mgat4c",9.87720460834444e-06,-2.16009548658149,0.044,0.281,0.172337466006394
"Sema6d",1.00489766005703e-05,0.568038879590738,0.412,0.181,0.175334543726751
"Chst11",1.02394002867882e-05,0.810277284177429,0.25,0.095,0.178657056203881
"Sema5a",1.03792665429059e-05,0.584029846554768,0.265,0.097,0.181097442640622
"Dlgap1",1.07620401371339e-05,0.478678088739995,1,0.792,0.187776076312713
"Nalcn",1.09680379397015e-05,0.70439546354884,0.382,0.179,0.191370325971912
"Rbm25",1.27604723350301e-05,0.610465785004578,0.471,0.243,0.222644721301605
"Grik2",1.28844880749867e-05,0.601980674433652,0.794,0.505,0.224808547932367
"Tenm1",1.35854289485441e-05,0.67700956112781,0.456,0.226,0.237038564294198
"Nckap5",1.39703826319695e-05,0.478982809013914,0.309,0.123,0.243755236162604
"Kcnip4",1.41809731956455e-05,0.411913760602756,1,0.726,0.247429620317622
"Hipk2",1.44908590531721e-05,0.55995245615594,0.324,0.135,0.252836508759747
"Synpr",1.46276232778593e-05,0.491404303870426,0.471,0.223,0.255222770952089
"Ccdc85a",1.51768393150821e-05,0.828989152579147,0.456,0.242,0.264805492369553
"Rgs7",1.52236909997572e-05,0.762225700561562,0.515,0.306,0.265622960563763
"Rims1",1.68205575102e-05,0.618500944017037,0.735,0.513,0.293485087437969
"Mapre2",1.84064174670687e-05,0.760300592959946,0.353,0.163,0.321155171965414
"Iqsec2",2.0233685110959e-05,0.659529212839855,0.265,0.106,0.353037337816013
"Thsd7a",2.13446853520907e-05,0.516250748296102,0.324,0.133,0.372422070023278
"Pdzd2",2.26168272397666e-05,0.752337505354938,0.279,0.113,0.394618401679448
"Opcml",2.29528288813725e-05,0.407809285541878,0.985,0.753,0.400480958322187
"Lyst",2.75583424312986e-05,0.77161385448181,0.309,0.135,0.480837958741297
"Zfp608",3.10625053225454e-05,0.593937127931668,0.382,0.179,0.541978592867772
"4921534H16Rik",3.21523846360744e-05,0.727906652276236,0.353,0.167,0.560994807130226
"Zfp532",3.42162040421044e-05,0.640624933965147,0.265,0.106,0.597004328126637
"Plcl1",3.45771661885419e-05,0.451672109882616,0.397,0.181,0.603302395657679
"Gm15738",3.58080564899299e-05,0.596776949872202,0.426,0.212,0.624778969636297
"Ano3",3.78695794717725e-05,0.639365080806486,0.5,0.264,0.660748422623487
"4430402I18Rik",3.96249641154058e-05,0.699650547483107,0.647,0.433,0.6913763738856
"Ptprk",4.38673633195252e-05,0.713332615768328,0.412,0.212,0.765397755199076
"Ptprt",4.47582450194036e-05,0.424214621284925,0.353,0.155,0.780941859098554
"Arsb",4.62674329222896e-05,0.520975014991227,0.294,0.124,0.807274169628109
"Mkl2",4.89199380202476e-05,0.763593384252973,0.529,0.318,0.853555078577279
"Mycbp2",5.03453935879604e-05,0.629913988478411,0.559,0.328,0.878426427322733
"Zfp804b",5.144795662771e-05,0.316089473962345,0.324,0.136,0.897663947240284
"Nmnat2",5.39040448902362e-05,0.588451399635452,0.426,0.22,0.940517775244841
"Dscaml1",5.45409510246321e-05,0.637807573378689,0.426,0.225,0.951630513477781
"Pik3r1",5.53364338658533e-05,0.349527961092149,0.294,0.122,0.965510098091408
"P2ry14",5.74326492338132e-05,0.646947189207049,0.618,0.399,1
"Map1b",5.74776021654877e-05,0.593521211245248,0.676,0.448,1
"Pcdh9",6.38591478272041e-05,0.335054389251695,0.956,0.813,1
"Dpp6",6.61065305459792e-05,0.573562439368213,0.618,0.375,1
"Rere",6.78308353196578e-05,0.86214675966686,0.618,0.426,1
"Gm42477",7.14039806154253e-05,0.683125254810475,0.574,0.357,1
"Auts2",7.15829945533113e-05,0.455310346119095,0.897,0.642,1
"Acp1",8.01632668302531e-05,0.685923537000102,0.529,0.319,1
"Nlgn1",8.37857749050094e-05,0.414370944532914,0.985,0.771,1
"Gm42439",8.56108821220812e-05,0.679295389542519,0.324,0.152,1
"Anks1b",8.68021674743536e-05,0.45796460388702,0.926,0.693,1
"Il1rap",8.72228792268813e-05,0.589460084345667,0.353,0.169,1
"Galnt13",8.73894383861882e-05,0.688265625847105,0.338,0.16,1
"Eml5",9.52720687254606e-05,0.582215418084925,0.412,0.213,1
"Prr16",0.000110088413840917,0.555988138893631,0.25,0.103,1
"Lrrtm3",0.000116540469136873,0.620881008111364,0.382,0.192,1
"Cask",0.000129741138639224,0.562708038957632,0.265,0.116,1
"Trpc6",0.000139150564585232,0.779810385595167,0.265,0.116,1
"Rora",0.000144618950468626,0.412501581305196,0.588,0.35,1
"Slc30a3",0.000144817931239678,0.701214634920509,0.265,0.116,1
"Rev3l",0.000145445030855556,0.531264497448549,0.309,0.144,1
"Ddhd2",0.000148216983052599,0.710052945559757,0.338,0.169,1
"Grid1",0.000163426967998743,0.561153259105627,0.426,0.229,1
"St18",0.000168570644136796,0.377735170432492,0.25,0.102,1
"Etl4",0.000173312994572457,-1.64846679076754,0.074,0.267,1
"Hcn1",0.000186550300144229,-1.31599867045034,0.074,0.278,1
"Zbtb20",0.000201917554697752,0.380104375544173,0.926,0.741,1
"Cacna2d1",0.000202022987272818,0.505573941601756,0.559,0.34,1
"Fam133b",0.000208407844818095,0.574335860203598,0.294,0.138,1
"Zfpm2",0.000243864737041421,0.480311665522732,0.471,0.258,1
"Dgki",0.000250231975694663,0.461230747099633,0.559,0.338,1
"Itsn1",0.000254273847391554,0.579613821016603,0.294,0.137,1
"Cttnbp2",0.000327342472973852,0.452071808919296,0.824,0.552,1
"Gm11417",0.000348068378229218,0.713915594802891,0.368,0.2,1
"Sorbs2",0.000360740228237205,0.448523182395031,0.485,0.271,1
"Ppp3ca",0.000406645529551012,0.394518933161814,0.912,0.707,1
"Tenm3",0.000407543961534105,-1.69491028642893,0.074,0.252,1
"Pcdh17",0.000414613014939966,0.481388146778224,0.324,0.158,1
"Ssna1",0.000462014939990382,0.459546724637735,0.265,0.121,1
"Prkg1",0.000485729049653319,0.766815001506366,0.574,0.382,1
"Tmem132b",0.000487460792783122,0.719574901367667,0.324,0.171,1
"Tnpo1",0.000516731322211644,0.634874761919865,0.265,0.127,1
"Diaph2",0.000538445027486063,0.471667490986878,0.368,0.192,1
"Cpe",0.000540571246098915,-1.10339727571878,0.544,0.619,1
"Stard5",0.000543366312696447,0.503403117991348,0.294,0.142,1
"Tial1",0.000551126461831332,0.594324158483155,0.265,0.126,1
"Negr1",0.000557543725683788,0.421128079491061,0.779,0.532,1
"Gria4",0.000569919552029838,0.35680450265199,0.441,0.24,1
"Sox5",0.000580015253237344,0.543365013605368,0.382,0.212,1
"Wbscr17",0.000639175178567491,0.526511974588727,0.574,0.363,1
"Nrxn2",0.000642869376367814,0.53146778433805,0.309,0.159,1
"Plekhg5",0.000658811135231763,0.49493781451132,0.309,0.154,1
"Pde1a",0.000719082569690237,-1.25684752015373,0.118,0.29,1
"Pip5k1b",0.00072136958118877,0.522139284945656,0.471,0.285,1
"Wipf3",0.000790927140894306,0.485607932335654,0.456,0.274,1
"Ctnna2",0.000816082017818843,0.496122708534297,0.75,0.569,1
"Sphkap",0.000849533299743113,0.415705986410371,0.5,0.292,1
"Tiam1",0.000853761673235755,0.42560648235952,0.25,0.113,1
"Mpc2",0.000856595733298294,0.362013769341258,0.294,0.142,1
"Dnm3",0.000865480358316231,0.389779535490328,0.324,0.164,1
"Nkain3",0.000902411257009189,0.540671898930733,0.456,0.275,1
"Grm1",0.000943983234624787,0.539929179598488,0.397,0.233,1
"Sfswap",0.000964401252148053,0.579865577517978,0.309,0.166,1
"Mnat1",0.000965434626350981,0.591555186410276,0.25,0.121,1
"Rhot1",0.000966196222585865,0.555234167337819,0.279,0.141,1
"Pde4dip",0.000991319069129423,0.547335484788253,0.485,0.307,1
"Cntnap5b",0.00102499111403264,0.439016275307275,0.382,0.208,1
"Dgkg",0.00103056073447373,0.456842965160679,0.515,0.304,1
"Rgs7bp",0.00103728379675497,0.495826012820774,0.397,0.223,1
"Rbm39",0.00104515100659971,0.403414717334285,0.779,0.57,1
"Csmd1",0.00106370921596283,0.31958902246639,0.985,0.788,1
"Pde4d",0.00113534697049167,0.304376290934489,0.721,0.486,1
"Cntnap5a",0.00118317523044205,0.540969242691885,0.441,0.256,1
"Fam57b",0.00124293451313227,0.653971261791293,0.441,0.28,1
"Cisd1",0.0012686944818445,0.401904579300448,0.25,0.118,1
"Shank1",0.00128536266019582,-0.97375881167935,0.118,0.289,1
"Nav2",0.00130656503200305,0.425490858860784,0.574,0.376,1
"Tmeff2",0.00142941717481853,0.293908635197201,0.544,0.338,1
"Jph1",0.00150081412085164,0.505377203749547,0.309,0.163,1
"Sycp2",0.00150382791905618,0.483387847822534,0.279,0.144,1
"Phf20l1",0.00157610510070005,0.439625747509577,0.456,0.279,1
"Macrod2",0.00157783202891108,0.352403012063402,0.809,0.611,1
"Ccser1",0.00157815796159482,0.405931640914273,0.647,0.442,1
"Agbl4",0.00157939053163655,-1.08902143461788,0.132,0.299,1
"Grin2a",0.00161182426323209,0.349162178341565,0.779,0.547,1
"Cdk14",0.00161450688190975,0.396883779901918,0.603,0.378,1
"C1ql3",0.0016717111835943,0.532533159042055,0.294,0.152,1
"Zfp799",0.00167753723187256,0.539297903797787,0.25,0.124,1
"Srsf7",0.0017034207913513,0.490365131853867,0.441,0.274,1
"Cacna1c",0.00191094355819874,0.488639687556969,0.5,0.32,1
"Rasal2",0.00207768507843213,0.478713347897262,0.544,0.352,1
"Slc4a4",0.00208613293070198,0.259645559497927,0.353,0.181,1
"Rasl10a",0.00213353895819561,0.663343386645662,0.279,0.15,1
"Lrfn5",0.00220816117042557,0.368002022653411,0.779,0.539,1
"Ormdl2",0.00223236244061472,0.55065318563568,0.279,0.148,1
"Uchl1",0.00238879003801677,-0.983658883125166,0.118,0.275,1
"Gdi1",0.00243535972334703,0.375364830995123,0.471,0.291,1
"Sntg1",0.00245695777558249,0.606971699231932,0.574,0.408,1
"Fto",0.00252550851547711,0.473356897569075,0.294,0.159,1
"Setbp1",0.00253650476737922,0.39357581760157,0.471,0.291,1
"Cd9",0.00272106494143452,0.298335035716929,0.309,0.16,1
"Ntrk3",0.0029033465967476,0.4101302959301,0.544,0.367,1
"Pla2g3",0.00301400126505697,0.413973797568253,0.397,0.24,1
"Cacna1e",0.00330859786152282,0.429888925865699,0.5,0.319,1
"Dab1",0.00333519562909067,0.354359404815958,0.868,0.656,1
"2900055J20Rik",0.00335260610575879,0.63166652675374,0.426,0.274,1
"Ppp1r9a",0.00349234565171689,0.470717463728369,0.412,0.247,1
"Rsrp1",0.00350515417488169,-0.491735665169322,0.721,0.723,1
"Rab34",0.00358949424339367,0.40495119471362,0.324,0.179,1
"Pde8b",0.00376744829049156,0.489163931893634,0.309,0.173,1
"Hs6st3",0.0039239506588581,-1.23133886949517,0.206,0.344,1
"Cap2",0.00397102901177415,0.414424971772431,0.412,0.257,1
"Sf3b3",0.00402147775750165,0.598124831938168,0.294,0.17,1
"Gm27241",0.0043242276616801,0.519971547074795,0.324,0.188,1
"Camk2b",0.00436303831920465,0.468007209426925,0.426,0.278,1
"Nav3",0.00445245996856939,0.322308211179569,0.779,0.565,1
"Cers6",0.00454703510216663,0.405810924395016,0.353,0.208,1
"Ptk2",0.00459210638869768,0.375615770131396,0.471,0.306,1
"Phf14",0.00472260870665931,0.392960935907291,0.265,0.142,1
"Ube2e2",0.0048550679717806,0.467284998515626,0.632,0.475,1
"Os9",0.00500398420265422,0.392219234898409,0.25,0.132,1
"Dhx30",0.00502170139992375,0.370589537652783,0.5,0.328,1
"D430041D05Rik",0.00508345929891419,0.383434779115902,0.324,0.187,1
"Nr6a1",0.00518045615679861,0.357802060868243,0.294,0.162,1
"Unc79",0.00520105503732777,0.518147950247152,0.515,0.359,1
"Khdrbs3",0.00528771792695448,-0.925789723629485,0.118,0.26,1
"Stim2",0.00540689336239825,0.546688692778921,0.294,0.173,1
"Arrb2",0.00575340990937328,0.521041704495684,0.294,0.17,1
"Btbd9",0.00594247186206204,0.365529070978676,0.574,0.39,1
"Fam155a",0.0061524474881025,0.262315014333663,0.853,0.603,1
"Zbtb16",0.00632136982497173,0.365150627706613,0.309,0.177,1
"Cdc42se2",0.00637850210383584,0.483993795005744,0.265,0.147,1
"Slc2a13",0.00652506239512446,0.350006073655904,0.412,0.252,1
"Gatad2b",0.00655011930792301,0.453687452499406,0.265,0.147,1
"Astn1",0.00683369237286654,0.372856216475403,0.353,0.212,1
"Pcm1",0.00707749759748258,0.363255482699207,0.294,0.168,1
"Gm26916",0.0070845873040132,0.430278568241618,0.324,0.19,1
"Dtnbos",0.00738632961115533,0.365277706583118,0.368,0.227,1
"Osbp2",0.00740340506943415,0.471412302385572,0.25,0.138,1
"Gm26694",0.00758546397929244,0.276251976022135,0.559,0.372,1
"Nsf",0.0076156894475149,0.376345333096447,0.574,0.396,1
"4930509J09Rik",0.00786712157683394,0.343865924004248,0.441,0.285,1
"Clu",0.00797010689812135,-1.32329688131459,0.324,0.436,1
"Minos1",0.00798204536349528,0.389692803710115,0.279,0.157,1
"Dlg1",0.0083642210458112,0.305185785915445,0.265,0.145,1
"Cst3",0.00874717512144598,-0.897823547344818,0.882,0.88,1
"Prrt1",0.00953532734605996,0.431970378940548,0.25,0.142,1
"Birc6",0.0097847255035255,0.30081588532394,0.412,0.254,1
"Sesn1",0.00995016072818851,0.386242471859878,0.324,0.193,1
"Ankrd11",0.0100151304717789,0.462232139068171,0.279,0.164,1
"Ptprj",0.0103433149922301,0.532815831347812,0.309,0.192,1
"Aldoa",0.0105355071512468,-0.674359352086606,0.397,0.516,1
"Tenm4",0.0105605896105908,-0.926137701848266,0.176,0.297,1
"Dnajc1",0.011272897290009,0.414276289886208,0.368,0.235,1
"Frmd5",0.0117779731608039,0.297005003375181,0.338,0.203,1
"Ppp2r3a",0.0118429458148809,0.329986356872203,0.25,0.14,1
"Kmt2e",0.0118901373303652,0.327451850911475,0.309,0.186,1
"2210408I21Rik",0.011942885322893,0.361569529921735,0.25,0.142,1
"Clstn2",0.0127474382161486,0.458813415005881,0.471,0.33,1
"Nptn",0.0128280957313744,0.495446890421484,0.353,0.231,1
"Rit2",0.0131903276292455,0.415403305247415,0.265,0.156,1
"Pcdh7",0.0132257449837646,0.250935077114168,0.456,0.294,1
"Pebp1",0.0136700794385982,-0.739319452130376,0.147,0.277,1
"Dpyd",0.0139953739828029,0.349096538733664,0.294,0.175,1
"Mkl1",0.0141883001786533,0.363334057093265,0.309,0.191,1
"Cdh12",0.0148573329791888,0.356956132256792,0.294,0.174,1
"Hnrnpr",0.0150751775980969,0.411755153384397,0.324,0.206,1
"Glt8d1",0.0157475000497005,0.440891435115476,0.294,0.184,1
"Psmc4",0.0158221619356532,0.355214275044585,0.25,0.146,1
"Rsrc2",0.0159914285924615,0.293898241767692,0.338,0.211,1
"Numb",0.0159970769894494,0.301668522641628,0.265,0.152,1
"Pld3",0.016228471931293,0.384557997734774,0.25,0.146,1
"Magi1",0.017385398696925,0.318553102029995,0.294,0.176,1
"Phlpp1",0.0175429576730648,0.377764075506634,0.294,0.181,1
"Ccnt2",0.017728756986484,0.333501740760809,0.485,0.346,1
"Eif2s3y",0.0177544622534181,0.296025868700439,0.279,0.166,1
"Ssbp2",0.0179670820072451,0.371616039959158,0.353,0.226,1
"Slc8a1",0.018113508576216,-0.8074203914421,0.235,0.353,1
"Rnf112",0.0183409646580979,0.353607911662349,0.529,0.382,1
"Erc1",0.0191137731698384,0.337614498254955,0.265,0.156,1
"Tacc1",0.0200637981155053,0.429413215034017,0.25,0.149,1
"Calm2",0.0202447533698682,-0.412305301633727,0.794,0.804,1
"Clstn1",0.0202547419836945,0.374042322856713,0.25,0.148,1
"Atp6v1b2",0.0203199311117274,0.265206253382112,0.309,0.189,1
"Celf3",0.0205183754323905,0.257614222807733,0.397,0.255,1
"Vti1a",0.020711232736887,0.286610927947499,0.25,0.147,1
"Bcl11a",0.0208158338088226,-0.69753254649306,0.132,0.254,1
"Eif5b",0.0211846804206374,0.307237724583065,0.265,0.158,1
"4930419G24Rik",0.0213482674065949,-1.39842790590796,0.471,0.488,1
"Aff4",0.023214109399128,0.427890445879468,0.265,0.165,1
"Khdrbs2",0.0235667112825933,0.385875818038626,0.397,0.273,1
"Stx16",0.0236891205433994,0.36047330658383,0.368,0.25,1
"Gm26790",0.0237052582144246,0.301057819620472,0.338,0.22,1
"Wbp11",0.0237976663518347,0.516147270434652,0.265,0.162,1
"Lcor",0.0250728004830115,0.407958274277698,0.25,0.154,1
"Ntan1",0.0250981805077818,0.295522190902718,0.279,0.172,1
"Lrba",0.0251308683030046,0.436867100601503,0.279,0.172,1
"Cmip",0.0253425116297837,0.268030002422736,0.279,0.171,1
"Sybu",0.026126280956588,0.306182961401083,0.397,0.273,1
"A830018L16Rik",0.026139130329323,0.366435647615962,0.368,0.246,1
"Snrnp48",0.0272630816449528,0.29329444474917,0.279,0.174,1
"Akap6",0.0277418011447837,0.306399264074329,0.412,0.284,1
"Rapgef2",0.0293948003532813,0.404039929030015,0.412,0.297,1
"Tanc1",0.0296809484355568,0.406251415936487,0.279,0.178,1
"Cd47",0.02991725411371,0.334286427235414,0.265,0.164,1
"Sbno1",0.0300242112594546,0.452454200402549,0.294,0.197,1
"St6galnac3",0.0308082218139634,0.26767686635386,0.338,0.218,1
"Rabgap1l",0.0308675479527641,0.285046990769006,0.544,0.397,1
"Cntn1",0.0328820133675299,0.318684874383053,0.412,0.286,1
"Baz2b",0.03386463307315,0.293709441537805,0.294,0.187,1
"Phactr1",0.0341960700057629,-0.683058779973194,0.5,0.513,1
"Epha6",0.0345427603918757,-0.913033648403534,0.632,0.57,1
"Syt16",0.0345514450390931,0.299372875823329,0.368,0.247,1
"Kcnt2",0.0346391075044472,0.392368080432712,0.279,0.185,1
"Psd3",0.0376579398365009,-0.692738658861391,0.147,0.252,1
"Atp6v1g2",0.0386996916931682,-0.637527149966846,0.191,0.302,1
"N4bp2l2",0.0394445458876753,0.291539809231402,0.309,0.204,1
"Cyp7b1",0.0396808701231832,0.329715324597456,0.294,0.192,1
"Thoc2",0.0398510150926066,0.357908896764745,0.279,0.182,1
"Gabra4",0.0405369431802125,0.462792289602944,0.25,0.161,1
"Ppil2",0.0405387926305648,0.322362374201561,0.353,0.246,1
"Atrnl1",0.0406758794553157,0.332951234294834,0.324,0.22,1
"Tcf20",0.0407169985223674,0.347354836859797,0.279,0.183,1
"Slc7a14",0.0419047973526459,0.387620767857826,0.309,0.213,1
"Rapgef5",0.042870743757745,0.383007266601395,0.324,0.227,1
"Cog5",0.0447851164247918,0.325952417628541,0.353,0.246,1
"Naaladl2",0.0457680987815917,0.253126209019704,0.25,0.158,1
"Rabep1",0.0467716822694249,0.340259776038372,0.309,0.211,1
"Gnaq",0.0518630500488044,0.326250142215153,0.338,0.241,1
"Gm26733",0.0536292356944844,0.251126707834859,0.5,0.388,1
"Timm9",0.0540689333042612,0.344587023373685,0.25,0.162,1
"Sobp",0.0568385840216571,0.376779096267439,0.338,0.242,1
"Eef1a1",0.0570410893361519,-0.623360667080261,0.221,0.318,1
"Ksr2",0.0574819025729852,0.286641946321236,0.279,0.188,1
"Kcnq5",0.0575609905676344,-1.07749217721938,0.397,0.423,1
"Apc",0.0592406287980304,0.315450984405016,0.294,0.201,1
