"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hsd17b4",0,1.99696783024858,0.665,0.171,0
"Gm14964",0,1.93567956843324,0.403,0.048,0
"Rorb",0,1.56687730102029,0.456,0.087,0
"Scd2",0,2.02527054717934,0.586,0.134,0
"Opcml",5.67004644651861e-307,-2.83847486759431,0.216,0.772,9.89309703988567e-303
"Dlg2",4.95020967605563e-300,-2.58525233439831,0.238,0.774,8.63712584278187e-296
"Nrg3",3.28301571998086e-299,-2.69044467691007,0.258,0.775,5.72820582822261e-295
"Rfx4",3.63275701346205e-292,1.28769158977426,0.259,0.033,6.33843443708859e-288
"Chst2",1.52034704988053e-291,1.39060212977407,0.258,0.033,2.65270153263154e-287
"Dbi",2.29796553549623e-291,1.70179731362775,0.831,0.415,4.00949026633382e-287
"Bcan",7.48683408689497e-288,1.52150764620958,0.602,0.171,1.30630281148143e-283
"Pbxip1",6.26371976107341e-287,1.34418964010093,0.311,0.047,1.09289382391209e-282
"Fabp7",2.52980180482153e-285,1.67848600529863,0.288,0.043,4.41399818905261e-281
"Npas3",8.3512149598783e-285,1.44628044284561,0.649,0.19,1.45711998619957e-280
"Tenm2",1.45452338970063e-276,-2.84071896672939,0.239,0.749,2.53785241034965e-272
"Tst",1.7055215178026e-269,1.4173550615213,0.263,0.037,2.97579394426197e-265
"Cldn10",2.08548936350513e-269,1.49951060579563,0.455,0.104,3.63876184144376e-265
"Htra1",1.22997553480086e-267,1.44425790271811,0.461,0.106,2.14606131312053e-263
"Ptprz1",1.03102365519034e-266,1.37918546443019,0.656,0.209,1.79893007357611e-262
"Syt1",2.76184260288421e-258,-2.33799738255091,0.244,0.738,4.81886297351236e-254
"Grin2b",2.12235817485035e-254,-2.37961034322427,0.217,0.728,3.7030905434789e-250
"Phkg1",1.87562634966227e-251,1.30354971573393,0.413,0.088,3.27259285489073e-247
"Hepacam",6.69398647183617e-251,1.33384317214332,0.454,0.105,1.16796675960597e-246
"Hopx",1.76537346987994e-250,1.44122275650367,0.282,0.045,3.08022363024651e-246
"Wdr17",1.13845069705668e-249,1.2898343059548,0.655,0.22,1.9863687762245e-245
"Farp1",1.24836962158494e-249,1.53870345741039,0.538,0.156,2.1781553157414e-245
"Gpm6a",1.36000506503075e-247,1.43537085331463,0.864,0.533,2.37293683746564e-243
"Snhg11",8.21419842387649e-243,-2.61534983519366,0.446,0.784,1.43321334099797e-238
"Ptn",3.13416307402737e-239,1.50463351031318,0.713,0.293,5.46848773156295e-235
"Csmd1",2.18923708409238e-236,-1.83621964743023,0.435,0.8,3.81978086432438e-232
"Rcn2",6.24564301916886e-233,1.54685871085875,0.463,0.126,1.08973979398458e-228
"Phgdh",1.01087778535822e-232,1.4338044687082,0.278,0.047,1.76377955989302e-228
"Gstm1",7.96977792150639e-231,1.658824196748,0.497,0.147,1.39056685174443e-226
"Laptm4a",2.36085110995233e-228,1.50788171926003,0.634,0.237,4.11921301664482e-224
"Cnn3",1.68142579773947e-224,1.48744576870516,0.334,0.069,2.93375173189583e-220
"Celf2",1.87043031312198e-221,-1.75577137374922,0.508,0.808,3.26352681033523e-217
"Lama2",4.0757205504035e-220,1.23169852114815,0.311,0.059,7.11131721634402e-216
"Slc4a4",2.34482481856323e-217,1.39379157734092,0.541,0.169,4.09125034342913e-213
"Scg3",2.10320465365008e-216,1.45756278442368,0.422,0.11,3.66967147968866e-212
"Rgma",3.32909771305124e-216,1.28499961536426,0.258,0.043,5.8086096897318e-212
"Anks1b",8.72378016388868e-216,-2.03538275068976,0.241,0.71,1.5221251629953e-211
"Gprc5b",1.45481847447804e-215,1.37129609040755,0.333,0.07,2.53836727426928e-211
"Glud1",4.05248365996408e-213,1.50561723336097,0.434,0.117,7.07077348990533e-209
"Serpine2",2.87863539397423e-212,1.23601716005709,0.543,0.167,5.02264303540623e-208
"Slc7a11",1.09759326705019e-211,1.25617167429209,0.311,0.061,1.91508073234918e-207
"Ntrk2",6.98843874750133e-210,1.40799389518278,0.689,0.305,1.21934279266403e-205
"Kcnd2",4.73377930461603e-208,-2.1589793139132,0.207,0.692,8.25949813069404e-204
"Tmem176b",1.51026239905593e-207,1.20754200066461,0.269,0.048,2.63510583387279e-203
"Prex2",1.078935745102e-204,1.28336244227184,0.471,0.133,1.88252708805397e-200
"Grm5",5.0562504241903e-204,-1.95346828670139,0.296,0.716,8.82214574012724e-200
"Ube3a",7.06574013864387e-204,-2.05567432863392,0.254,0.691,1.23283033939058e-199
"Kcnip4",1.15680148407566e-198,-2.19609034268865,0.38,0.738,2.01838722941521e-194
"Mmd2",1.08010398820732e-197,1.44251474085427,0.478,0.148,1.88456543862413e-193
"Fjx1",3.15517666588524e-194,1.33112618045669,0.294,0.06,5.50515224663656e-190
"Tsc22d4",7.96774359931707e-194,1.40361399800925,0.392,0.104,1.39021190320884e-189
"Ank3",1.0324756722832e-193,-2.15231454315917,0.143,0.621,1.80146355299973e-189
"Arhgef4",2.12255199697455e-192,1.4816765391587,0.408,0.114,3.70342872432119e-188
"Ntm",2.38078373594895e-188,1.05201643049774,0.888,0.499,4.15399146248373e-184
"Ptprd",6.62364217730225e-188,-2.15416933933923,0.328,0.73,1.1556930870957e-183
"Nrxn3",2.0888121534998e-187,-2.73756753822359,0.23,0.643,3.64455944542644e-183
"Fam155a",3.46627047268027e-187,-2.14760387681808,0.157,0.619,6.04794872073254e-183
"Rbfox1",3.36438470586462e-185,-2.09603229208367,0.184,0.631,5.8701784347926e-181
"Sash1",1.01742679886102e-184,1.28849313197232,0.349,0.085,1.77520627865271e-180
"Gm20642",2.38028891814403e-182,-2.26121103660391,0.1,0.573,4.15312810437771e-178
"Lrrc7",1.82556045526132e-181,-2.20606863560133,0.109,0.577,3.18523788233995e-177
"Ttyh1",1.31464652681353e-178,1.34076377507316,0.47,0.153,2.29379525998424e-174
"Lamp1",1.29808472079464e-176,1.39174958167648,0.538,0.2,2.26489822084248e-172
"Psap",1.36584378254581e-176,1.28544451855818,0.789,0.483,2.38312423178593e-172
"Nav3",2.98307619712574e-176,-2.21755843638839,0.129,0.58,5.20487134874499e-172
"S100a16",1.90217275047386e-175,1.24842912522843,0.324,0.077,3.3189110150268e-171
"Epha6",1.54893558039278e-174,-2.52094179205469,0.144,0.585,2.70258280066932e-170
"Trps1",9.78477171986804e-172,1.26712418859757,0.536,0.192,1.70724696968257e-167
"Acsbg1",2.6449388055667e-171,1.13508530733432,0.28,0.059,4.61488922795278e-167
"Lrrtm4",1.67092070278572e-167,-2.47749593903984,0.175,0.609,2.91542244222053e-163
"Fth1",2.73359578414984e-167,0.872113496289646,0.975,0.872,4.76957792418464e-163
"Neat1",2.02691207946126e-166,1.06170451431483,0.406,0.116,3.536556196244e-162
"Slc38a1",3.522651012433e-165,1.58158878646545,0.286,0.068,6.1463214864931e-161
"Nkain2",2.1133345293146e-164,-1.88190250409833,0.267,0.677,3.68734608674812e-160
"Gria2",1.09535595164074e-163,-1.54301793938708,0.33,0.707,1.91117706442276e-159
"Lrfn5",1.62728584642809e-163,-2.11072145405072,0.116,0.555,2.83928834484774e-159
"Grin2a",3.38762724525213e-163,-2.17272683567805,0.127,0.562,5.91073201751592e-159
"Asrgl1",2.46354072863236e-161,1.16413603823548,0.271,0.06,4.29838586331775e-157
"Sfxn5",3.21835773679601e-160,1.29645072971067,0.423,0.133,5.61539057916169e-156
"Add3",4.80366935027771e-158,1.27372804231133,0.306,0.077,8.38144228236455e-154
"Grm7",1.12015920192004e-157,-2.06667796049694,0.124,0.553,1.95445377551008e-153
"Prickle1",7.45417859974908e-155,-1.95849096454459,0.151,0.577,1.30060508208422e-150
"Prdx1",1.17431892433059e-154,1.3399158043124,0.492,0.182,2.04895165917201e-150
"Itm2b",6.8900628197477e-152,1.10311863670491,0.833,0.59,1.20217816078958e-147
"Dab1",1.43386028731121e-150,-1.66861954778922,0.298,0.669,2.50179942930059e-146
"Rims1",2.0636728194824e-148,-2.01991146149154,0.114,0.527,3.60069633543288e-144
"Mt3",2.29316040415094e-147,1.0880145935517,0.82,0.543,4.00110627316256e-143
"4930419G24Rik",2.49981945915165e-144,-2.78947039367653,0.098,0.501,4.3616849923278e-140
"Dlgap2",5.90224757029848e-144,-2.05608948880327,0.086,0.495,1.02982415606568e-139
"Sox6",1.71646514631271e-143,0.99863871542579,0.283,0.068,2.99488838728642e-139
"Dlgap1",4.17688340758513e-142,-1.19571028836956,0.564,0.8,7.28782616955454e-138
"Csmd3",5.68221322780912e-142,-1.9084211830233,0.138,0.542,9.91432563988134e-138
"Matk",1.64421633588553e-141,-1.82340199979483,0.145,0.552,2.86882866285307e-137
"Tmbim6",2.26762526529138e-141,1.26774833658971,0.461,0.17,3.95655256288039e-137
"Gabrb1",2.59965098753661e-140,1.03931539896467,0.836,0.621,4.53587104305388e-136
"Arhgef26",5.89601076776285e-140,1.11312624898758,0.257,0.061,1.02873595875926e-135
"Frmpd4",2.12501180255727e-137,-2.19222271005357,0.123,0.512,3.70772059310192e-133
"Nrg3os",2.7365583875207e-137,-2.05098018118599,0.068,0.467,4.77474707454612e-133
"Fam19a1",5.97292999441592e-135,-2.3749570284426,0.129,0.508,1.04215682542569e-130
"Dtna",3.24721066510532e-134,1.13689656047751,0.576,0.261,5.66573316847576e-130
"Myo6",2.29835813183599e-133,1.1226523832122,0.362,0.114,4.01017526842743e-129
"Tspan3",1.36434167498838e-131,1.24658966740983,0.511,0.217,2.38050335451972e-127
"Ftl1",1.79532621039029e-131,1.19151835791671,0.563,0.256,3.13248517188897e-127
"Qk",2.07220866577052e-129,1.13301512287743,0.521,0.22,3.6155896800364e-125
"Lingo2",3.91225408373045e-129,-2.21306470472594,0.13,0.51,6.82610092529289e-125
"Rmst",1.12385212996116e-128,1.04105867930158,0.318,0.089,1.96089719635624e-124
"Ctsb",1.43644017674032e-128,1.22648651886721,0.48,0.196,2.50630082037652e-124
"Paqr8",7.24819479461989e-128,0.973295323750541,0.252,0.061,1.26466502776528e-123
"Acsl6",9.44999706533622e-128,1.22427698913534,0.291,0.082,1.64883548795986e-123
"Tspan7",3.1709041221358e-123,1.04699916112128,0.695,0.401,5.53259351230254e-119
"Gria1",6.03676045348304e-123,-1.4788980870718,0.3,0.641,1.05329396392372e-118
"Xkr4",7.30874706707089e-123,-2.0093690795111,0.086,0.451,1.27523018826253e-118
"Gadd45g",1.08857301049809e-122,1.21874056865303,0.268,0.073,1.89934218871706e-118
"Cntnap2",3.28112391620677e-122,-2.45259026945091,0.144,0.494,5.72490500899756e-118
"Nfia",3.60908254039677e-122,1.07539292148497,0.58,0.268,6.29712721648429e-118
"Ugp2",1.17351687579983e-121,1.09737314711361,0.276,0.075,2.04755224489555e-117
"Csrp1",3.75811263292772e-121,1.04653343008892,0.289,0.08,6.55715492193229e-117
"Fgfr1",2.83343682697999e-118,1.14613517067053,0.273,0.077,4.94378057571469e-114
"Erc2",6.83781124651832e-116,-1.73645254886777,0.137,0.501,1.19306130629252e-111
"Gabrb3",2.5181754620777e-115,-1.68328159254339,0.124,0.484,4.39371254623316e-111
"Kcnma1",5.78417468452966e-115,-1.66015872932782,0.144,0.502,1.00922279895673e-110
"Son",8.40033203756959e-114,0.794109039749783,0.851,0.68,1.46568993391514e-109
"Ldhb",1.53133008692465e-113,1.19166178209636,0.482,0.214,2.67186473566613e-109
"Mgll",1.35566070331795e-112,1.13436659244011,0.429,0.169,2.36535679514916e-108
"Cttnbp2",2.55186777080365e-112,-1.53538113220302,0.216,0.564,4.45249888649821e-108
"Slit3",1.00804592166234e-111,-1.81278318023186,0.079,0.434,1.75883852411645e-107
"Ctsl",1.30358961639996e-111,1.09890086108357,0.339,0.114,2.27450316269466e-107
"Kalrn",9.65569011592168e-110,-1.42816497411835,0.232,0.58,1.68472481142602e-105
"Arpp21",5.91978847560689e-108,-1.78026848734785,0.115,0.458,1.03288469322389e-103
"Ppfia2",1.43908544365958e-105,-1.70041305600282,0.13,0.471,2.51091628209724e-101
"Mbp",4.51727295917214e-104,0.801942616708044,0.906,0.77,7.88173785916355e-100
"Kcnq5",9.99595381015283e-103,-2.16230738313028,0.109,0.434,1.74409402079547e-98
"Myt1l",2.48215804995709e-102,-1.69213946412071,0.083,0.415,4.33086936556513e-98
"Lsamp",4.52810776862153e-102,-0.717368425051258,0.907,0.935,7.90064243469084e-98
"Sntg1",1.81869033815562e-101,-1.72852209206397,0.091,0.42,3.17325090201392e-97
"Itm2c",2.75944989167625e-101,1.11974675424207,0.622,0.359,4.81468817099672e-97
"Phactr1",6.8287999268296e-101,-1.59957007209151,0.212,0.524,1.19148901123323e-96
"Kctd16",4.55164493287935e-100,-1.81738181763857,0.079,0.406,7.9417100788879e-96
"Large",1.6698936287298e-98,-1.39336711778925,0.205,0.533,2.91363040340776e-94
"4430402I18Rik",1.16054496276471e-97,-1.58320553839273,0.114,0.445,2.02491885103186e-93
"Ppp3ca",1.30182103185374e-97,-1.1469141469095,0.461,0.716,2.2714173363784e-93
"Cacnb2",2.6579728536784e-97,-1.67050588155134,0.176,0.493,4.63763103509808e-93
"Msra",3.17217277486735e-95,-1.58920152454167,0.118,0.441,5.53480705758854e-91
"Msmo1",2.11867203776785e-94,1.1219852429705,0.314,0.112,3.69665897149734e-90
"Ppm1e",5.15478118570934e-92,-1.34506696078924,0.237,0.548,8.99406221282565e-88
"Ryr2",1.3561201947956e-91,-1.62553116082451,0.091,0.399,2.36615851587936e-87
"Slc24a2",1.65195944304504e-91,-1.57124955690392,0.134,0.448,2.88233883622498e-87
"Gm20754",1.15234105126949e-89,-1.70046174777007,0.065,0.369,2.010604666255e-85
"Dcc",1.20794417873545e-89,-1.71677452967769,0.144,0.45,2.10762100305762e-85
"Auts2",1.60321649357757e-89,-1.15874758983803,0.371,0.652,2.79729213799415e-85
"Nbea",1.97036608978231e-89,-1.34819837175041,0.184,0.496,3.43789475345218e-85
"Pacrg",3.42540109320631e-89,1.06227638511605,0.342,0.132,5.97663982742638e-85
"Gm10116",2.02998256044773e-88,0.973718286006547,0.333,0.125,3.54191357146919e-84
"Fgf14",5.74741661792591e-88,-1.04181029373637,0.438,0.698,1.00280925149571e-83
"Prkg1",2.40039373883369e-87,-1.60518945645133,0.092,0.393,4.18820699551702e-83
"Tmem191c",5.74621392095327e-87,-1.35959128087862,0.185,0.491,1.00259940492793e-82
"Macrod2",8.17785464355977e-87,-1.12043464587323,0.341,0.621,1.42687207820831e-82
"Ccser1",1.05573607672945e-86,-1.43037986365865,0.145,0.453,1.84204830667754e-82
"Gm28376",1.59393523306551e-86,-1.81369862335114,0.104,0.402,2.7810981946527e-82
"Gm26848",1.64589997894157e-86,-1.14495991393161,0.282,0.582,2.87176628325725e-82
"Msi2",1.93423121219775e-86,0.875994740644495,0.387,0.159,3.37484661904264e-82
"Stxbp5l",2.87327469722598e-86,-1.64394386741499,0.068,0.361,5.01328969171989e-82
"B2m",4.38451987641093e-86,0.960501553862849,0.339,0.13,7.65011028036179e-82
"Cxcl14",1.45830435960176e-85,0.810340890229265,0.272,0.088,2.54444944663315e-81
"Hs6st3",5.74890599614873e-85,-2.01547716151129,0.065,0.353,1.00306911820803e-80
"St6galnac5",5.80171863012386e-85,-1.35908412243302,0.2,0.499,1.01228386658401e-80
"Ptprn2",1.73160200804621e-84,-1.55093852606361,0.081,0.375,3.02129918363903e-80
"Crip2",1.67527421426379e-83,0.934244248893918,0.251,0.081,2.92301844904747e-79
"Mapk4",1.83339731502238e-83,0.959276019928411,0.271,0.093,3.19891163525104e-79
"Kcnk1",3.47976339407911e-83,0.952349459797162,0.259,0.086,6.07149116998923e-79
"Galntl6",9.38248131963804e-83,-2.6682923033607,0.075,0.358,1.63705534065044e-78
"Pbx1",9.66524963801392e-83,1.00762262409544,0.64,0.412,1.68639275684067e-78
"March1",2.29381089790706e-82,-1.62626470618891,0.114,0.399,4.00224125466823e-78
"Kcnb2",2.98981608742826e-82,-1.64803866848119,0.062,0.346,5.21663110934482e-78
"Wbscr17",4.73239324642707e-82,-1.59469569734006,0.087,0.373,8.25707973636595e-78
"Gpc5",5.50577100577867e-82,0.455031045730256,0.523,0.245,9.60646925088262e-78
"Dpp6",6.05520143077994e-82,-1.48508082027105,0.095,0.386,1.05651154564248e-77
"Ryr3",2.99742541510693e-81,-1.60159035389052,0.055,0.339,5.22990786427857e-77
"Pygb",4.39817776855162e-81,1.00636853697667,0.325,0.129,7.67394057056887e-77
"Brinp1",9.22150326292893e-81,-1.52439474524462,0.105,0.393,1.60896788931584e-76
"Cntn4",1.36078628587817e-80,-2.03051066360882,0.068,0.346,2.37429991160024e-76
"Kcnh7",1.77347243767897e-80,-2.0158987720292,0.064,0.341,3.09435470926227e-76
"Cacna1a",3.8275126320637e-80,-1.48140766148475,0.085,0.372,6.67824404042475e-76
"Pigk",6.04459716850215e-80,-1.44299073449161,0.124,0.411,1.05466131396026e-75
"Egfem1",7.01528042373656e-80,-1.6532639626309,0.157,0.435,1.22402612833356e-75
"Tubb2b",7.10318314581214e-80,0.931574565976055,0.255,0.085,1.2393633952813e-75
"Rogdi",1.17220960606975e-79,-1.28697647790579,0.174,0.473,2.0452713206705e-75
"Arhgap5",6.12363478994597e-79,0.95878871354002,0.378,0.165,1.06845179814977e-74
"4921511C10Rik",7.03632375701829e-79,-1.49770593183995,0.14,0.426,1.22769776912455e-74
"Unc79",1.18315055968947e-77,-1.43404199627136,0.089,0.369,2.06436109654618e-73
"Map2",1.3942625041094e-77,-1.10586121398597,0.284,0.569,2.43270921717009e-73
"Adk",9.19812447197554e-77,0.94632489627354,0.414,0.193,1.60488875787029e-72
"Pcsk2",2.13327422344259e-76,-1.47466250717555,0.098,0.375,3.72213686506264e-72
"Prkce",2.23259689691361e-76,-1.27750448493123,0.194,0.481,3.89543506573487e-72
"9530059O14Rik",4.57902758411179e-76,-1.49804811533857,0.057,0.328,7.98948732875826e-72
"Grin1",1.34317127102268e-75,-1.38759438878432,0.088,0.366,2.34356523368038e-71
"5730522E02Rik",4.35839133354951e-75,-1.53070929228361,0.063,0.33,7.60452119877719e-71
"Snap25",5.5670081903108e-75,-0.917817282335626,0.432,0.684,9.71331589045429e-71
"Car2",2.1868367796616e-74,0.927653314398775,0.354,0.151,3.81559281315356e-70
"Clstn2",5.06722987332877e-74,-1.56306326717072,0.073,0.339,8.84130268298404e-70
"Chrm3",7.52855225617595e-74,-1.90587842937135,0.038,0.294,1.31358179765758e-69
"Rapgef4os1",3.40427738518367e-73,-1.50082926410882,0.065,0.331,5.93978318166847e-69
"Ntrk3",9.43312825232365e-73,-1.33827291057517,0.103,0.377,1.64589221746543e-68
"Rnf112",1.32903186256518e-72,-1.30710712990576,0.114,0.392,2.31889479380372e-68
"Selk",3.36770127124829e-72,0.986544002557286,0.427,0.21,5.87596517807402e-68
"Fam189a1",2.03692980642812e-71,-1.47258242764997,0.055,0.312,3.55403512625579e-67
"Cacna2d1",3.73193597039436e-71,-1.44936085875559,0.086,0.349,6.51148188114408e-67
"Pcdh9",9.00071558288933e-71,-0.861906159955801,0.638,0.819,1.57044485490253e-66
"Cacna1e",1.29222348950015e-70,-1.41619895489726,0.069,0.329,2.25467154447986e-66
"Tmem108",1.31353178592816e-70,-1.61773383493266,0.093,0.352,2.29185026008746e-66
"Dscam",2.66492256192176e-70,-1.60471982948268,0.067,0.321,4.64975688604109e-66
"Map1b",4.29589213211211e-70,-1.2281191036058,0.181,0.458,7.49547259210921e-66
"Gria3",4.68795512513061e-70,-1.38128106061412,0.087,0.35,8.1795441023279e-66
"Camkv",7.40494052726702e-70,-1.23257880642686,0.151,0.427,1.29201402319755e-65
"Gstm5",8.9934098872791e-70,0.942813501792516,0.323,0.135,1.56917015713246e-65
"Cacna1c",1.75297535627823e-69,-1.41442821231894,0.071,0.329,3.05859140163425e-65
"Ak5",3.42961473965835e-69,-1.3517310972721,0.118,0.385,5.98399179775589e-65
"Nckap5",7.79340057684261e-69,0.816626174513695,0.3,0.118,1.3597925326475e-64
"Gm42477",2.30445225917109e-68,-1.42946895660753,0.106,0.366,4.02080830180171e-64
"Hcn1",1.23994972243257e-67,-1.58978408154388,0.041,0.286,2.16346427570035e-63
"Slc8a1",1.33461058860655e-67,-1.47721180422164,0.105,0.362,2.32862855500071e-63
"Cox8a",1.60645465043916e-67,0.733838827908821,0.725,0.531,2.80294207408625e-63
"4930509J09Rik",9.19354140136461e-67,-1.53794428758958,0.053,0.293,1.6040891037101e-62
"Cntn5",8.07166420537496e-66,-1.88988265914158,0.08,0.322,1.40834397055382e-61
"Glis3",1.20653036291944e-65,0.908802639361512,0.278,0.107,2.10515417722184e-61
"Pik3r1",1.52767754701351e-65,0.968069786256662,0.288,0.116,2.66549178402918e-61
"Sirpa",2.15540898185602e-65,0.964108060191937,0.303,0.129,3.76075759154239e-61
"Pard3b",2.52159767617238e-65,0.820220886655634,0.258,0.096,4.39968362538557e-61
"Khdrbs2",2.645736506933e-64,-1.52921165638154,0.047,0.281,4.6162810572967e-60
"Miat",1.46195180680315e-63,-1.29701450685127,0.097,0.34,2.55081351251013e-59
"Etl4",2.21608029771272e-63,-1.75919178739233,0.043,0.274,3.86661690344916e-59
"Camk2g",2.38257324718128e-63,0.87423400967059,0.259,0.1,4.1571138016819e-59
"Celf4",1.86651566166209e-62,-1.17395836308295,0.136,0.393,3.25669652646802e-58
"Epha7",3.28090444062066e-62,-1.44102277073715,0.11,0.352,5.72452206799492e-58
"S100b",4.63650728789646e-62,0.885680372999718,0.326,0.144,8.08977791592174e-58
"Dgkg",2.58748588211392e-61,-1.29984402985549,0.075,0.313,4.51464536711237e-57
"Pex5l",5.16056917916728e-61,-1.52359701909794,0.085,0.32,9.00416110381108e-57
"Cnksr2",2.50739516112698e-60,-1.29057857829421,0.073,0.308,4.37490307713436e-56
"Pde1a",2.586304956204e-60,-1.42456580055343,0.066,0.298,4.51258488758474e-56
"Baiap2",2.81633003106352e-60,-1.27029947574704,0.117,0.358,4.91393263819963e-56
"Gm20388",6.60091822270451e-60,-0.618607187887315,0.702,0.847,1.15172821149748e-55
"Ctsd",3.05973036149255e-59,0.856326680141264,0.388,0.194,5.33861753473221e-55
"Ptprt",3.53208970811748e-59,0.717138566559568,0.337,0.15,6.16279012272338e-55
"Unc5d",9.19611470154496e-59,-1.63084304651704,0.038,0.256,1.60453809312556e-54
"Ptma",2.39166441263561e-58,0.837496459399137,0.437,0.235,4.17297606716662e-54
"Fam135b",8.1429176324355e-58,-1.34827526132257,0.047,0.263,1.42077626850735e-53
"Arl6ip1",9.09287404695146e-58,0.822046072489925,0.406,0.211,1.58652466371209e-53
"Fam57b",1.35853756469206e-57,-1.28507589172247,0.064,0.287,2.37037634287471e-53
"2900055J20Rik",3.03849082478328e-56,-1.2684938752287,0.061,0.282,5.30155879108187e-52
"Sorbs1",1.43854506320758e-55,0.99368391925621,0.378,0.201,2.50997342628458e-51
"Nlgn1",4.24738243735845e-55,-0.689882648168547,0.673,0.774,7.41083287670303e-51
"Slc27a1",1.54326928360699e-54,0.844937879877262,0.254,0.104,2.69269624603748e-50
"Nsf",1.58840857055127e-54,-1.03463279788792,0.162,0.404,2.77145527389786e-50
"Sphkap",1.85322938433758e-54,-1.29727453404616,0.081,0.3,3.23351462979221e-50
"Hdac8",3.98078645118678e-54,0.765596754747104,0.306,0.138,6.94567620003069e-50
"Ahi1",5.22091930018608e-54,-1.03384524658213,0.189,0.429,9.10945999496468e-50
"Wipf3",6.7921524351083e-54,-1.26034149982386,0.067,0.281,1.1850947568777e-49
"Cntnap5a",9.79300066783898e-54,-1.56964483850453,0.057,0.264,1.70868275652454e-49
"Pip5k1b",1.14490783062846e-53,-1.30086022591634,0.077,0.293,1.99763518288054e-49
"Reps2",3.875414626043e-53,-1.20583120259597,0.048,0.254,6.76182343951983e-49
"Malat1",5.00209602576662e-53,-0.291400565341904,1,1,8.72765714575761e-49
"Camk1d",5.36507387914288e-53,-1.20776893956436,0.081,0.295,9.3609809043285e-49
"Ntng1",6.17162549074687e-53,-1.54346253005988,0.079,0.29,1.07682521562551e-48
"Tnr",6.42590752113818e-53,-1.22187958935285,0.102,0.324,1.12119234428819e-48
"Cdh9",6.51553807746173e-53,-1.58936864315873,0.056,0.26,1.13683108375552e-48
"Tenm4",1.03786421507105e-52,-1.21188913839821,0.086,0.304,1.81086548245598e-48
"Cdk14",1.41574821631679e-52,-1.0791341604136,0.158,0.387,2.47019748782953e-48
"R3hdm1",7.81106449505146e-52,-1.10130187074752,0.198,0.427,1.36287453309658e-47
"Mctp1",9.82837976646475e-52,-1.29388487213415,0.077,0.287,1.71485570165277e-47
"Gm44151",2.19658049174801e-51,-1.12472691089426,0.125,0.344,3.83259364200193e-47
"Dnajc6",2.83568818703474e-51,-1.07606545994009,0.066,0.279,4.94770874873822e-47
"Atp2b1",2.98320639693894e-51,-0.989086998600637,0.229,0.462,5.20509852137906e-47
