"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Celf2",0,0.737799989497964,0.998,0.783,0
"Cacnb2",0,1.44001290771307,0.922,0.449,0
"Pde1a",0,1.24395814810491,0.727,0.256,0
"Snhg11",0,0.874333579922369,1,0.755,0
"Pex5l",0,1.38921499135043,0.812,0.274,0
"Ndst3",0,1.09910332333544,0.355,0.085,0
"Cadps2",0,1.14675372939453,0.507,0.136,0
"Cntnap2",0,1.03900470491561,0.895,0.451,0
"Grin2b",0,0.82857215127506,0.988,0.689,0
"Fam189a1",0,1.10781973435309,0.691,0.274,0
"Tenm4",0,1.12908665374244,0.688,0.266,0
"Man1a",0,1.23466094633099,0.473,0.134,0
"Galntl6",0,1.24266659247197,0.801,0.314,0
"Ptprg",0,1.09879394171534,0.608,0.223,0
"Hs6st3",0,1.34915483784411,0.8,0.309,0
"5730522E02Rik",0,1.06309562437802,0.71,0.291,0
"Tenm2",0,0.861473925763424,0.996,0.712,0
"Hcn1",0,1.21476680085991,0.703,0.245,0
"Meg3",0,1.0945504316236,1,0.896,0
"Slc8a1",0,1.14286423291333,0.778,0.321,0
"4930419G24Rik",0,1.72826978573825,0.989,0.449,0
"Grm5",3.37301267999842e-302,0.818828227682241,0.97,0.681,5.88523252406125e-298
"Sv2b",7.71711814181767e-294,0.999966586593703,0.419,0.129,1.34648277338435e-289
"Rab26",3.19092845130452e-283,0.959757886734149,0.438,0.14,5.56753196183612e-279
"Ldb2",4.52751652777337e-273,0.931557959687378,0.457,0.152,7.89961083765898e-269
"Chrd",1.01358527905194e-262,0.955287672627873,0.395,0.125,1.76850359488983e-258
"Trpc4",2.98803110547041e-259,0.948592769696307,0.467,0.165,5.21351667282478e-255
"Opcml",6.81609953923516e-259,0.742529859976633,0.99,0.735,1.18927304760575e-254
"Etv1",2.65004932119393e-254,0.915778207971052,0.324,0.089,4.62380605561918e-250
"Dlg2",1.27273462868992e-253,0.682537879874447,0.992,0.738,2.22066738013818e-249
"St6galnac5",2.2286494670995e-250,0.835489096917953,0.834,0.462,3.88854759019521e-246
"Slit3",1.30441976091807e-247,0.802696775996273,0.79,0.393,2.27595159884985e-243
"A230006K03Rik",3.19849520598361e-244,0.88816074416474,0.534,0.209,5.5807344354002e-240
"Agbl4",7.63261185194909e-241,0.855768333669705,0.627,0.273,1.33173811592808e-236
"Khdrbs3",3.71681585488207e-232,0.872455073330342,0.564,0.237,6.48510030359824e-228
"Dgkg",1.03191881167386e-230,0.861494546360865,0.626,0.28,1.80049194260856e-226
"Dmd",4.7263409210482e-229,0.802529954177877,0.834,0.467,8.24651963904491e-225
"Gm26905",4.02781283532756e-227,0.916806085333356,0.409,0.141,7.02772783507952e-223
"Fam155a",2.59994239469381e-224,0.743424010185449,0.911,0.58,4.53637949026175e-220
"Oxr1",4.68741736346929e-219,0.806946439384631,0.712,0.347,8.17860581578121e-215
"Arhgef28",5.33598101204201e-219,0.808055865775847,0.293,0.083,9.31021966981089e-215
"Nav3",1.01553948680604e-215,0.707843285650539,0.894,0.54,1.77191329657918e-211
"Nlgn1",1.4665015082572e-215,0.640789855874896,0.98,0.755,2.55875183160715e-211
"Apoe",1.15244031716649e-213,-1.90913902806641,0.893,0.921,2.01077786539209e-209
"Gm13944",3.51019763235351e-213,0.864431120410786,0.378,0.132,6.1245928289304e-209
"Arpp21",5.4488733998347e-211,0.737587843600509,0.794,0.42,9.50719430803159e-207
"Lrrc7",2.23269411896327e-210,0.704453050253355,0.886,0.536,3.89560469876712e-206
"Fam19a1",4.57458141682826e-208,0.869910066993956,0.788,0.473,7.98172965608194e-204
"Caln1",4.69573222688724e-204,0.809343408370774,0.446,0.171,8.19311358947285e-200
"Adgrl3",9.45390222094561e-204,0.722653517794429,0.851,0.518,1.64951685951059e-199
"Zfp462",9.26043170342482e-203,0.738910494709317,0.281,0.082,1.61576012361356e-198
"Gm15414",1.97214040810553e-202,0.853614971837058,0.305,0.096,3.44099058406253e-198
"Ppp2r2b",4.89968298045661e-201,0.734044430623915,0.722,0.369,8.54896686430069e-197
"Anks1b",5.00877255251517e-200,0.625942214596827,0.956,0.674,8.73930634962848e-196
"Ntng1",1.77310890090305e-198,0.805005571339268,0.584,0.26,3.09372041029564e-194
"Zfp385b",2.70262985428826e-197,0.829181305289463,0.417,0.16,4.71554856976216e-193
"Runx1t1",3.16586213991e-197,0.796569274657717,0.438,0.172,5.52379626171498e-193
"Ube3a",6.8186899804249e-196,0.650360734077721,0.969,0.654,1.18972502778454e-191
"Cntn3",1.55757693880185e-195,0.938241906493831,0.435,0.174,2.71766024282148e-191
"Pigk",2.28650510903538e-194,0.72800268694665,0.725,0.377,3.98949411424494e-190
"Khdrbs2",1.06652676291828e-192,0.750636088789892,0.562,0.251,1.86087589593981e-188
"Miat",3.12698995004562e-191,0.772517364023488,0.636,0.308,5.45597206483959e-187
"Large",1.55672689877537e-188,0.697481234936156,0.843,0.497,2.71617709298327e-184
"Nnat",1.67195254403025e-188,0.938366747482064,0.596,0.296,2.91722279882398e-184
"Zmynd8",1.75800828147439e-187,0.74992329807094,0.581,0.267,3.06737284951652e-183
"Phactr1",1.12997426384444e-184,0.641172492913308,0.84,0.488,1.97157909555578e-180
"Gm27247",9.42945715207044e-178,0.681191026564187,0.259,0.076,1.64525168389325e-173
"Runx2",3.28604264641567e-177,0.750073718270425,0.429,0.172,5.73348720946606e-173
"Msra",8.69434391746472e-175,0.696186670432623,0.747,0.406,1.51698912671924e-170
"Camkv",2.08758503542854e-173,0.695783022059269,0.729,0.394,3.64241836981571e-169
"Macrod2",3.52427010506264e-171,0.654498515461738,0.886,0.59,6.14914647931329e-167
"Prkcg",5.79294898300898e-170,0.751707968049163,0.443,0.187,1.01075373855541e-165
"Adgrb3",1.09816204848733e-167,0.561131792716287,0.964,0.721,1.9160731422007e-163
"Cpne8",5.25275626259861e-167,0.694635289356212,0.255,0.078,9.16500912698206e-163
"Prkcb",1.91042557805659e-164,0.65740406300736,0.63,0.313,3.33331054859313e-160
"Ppm1e",1.61030133490504e-163,0.608370958447999,0.845,0.514,2.80965376914231e-159
"Ryr3",4.75995934159157e-163,0.634586664530772,0.629,0.306,8.30517705920897e-159
"Cst3",7.14361655060966e-162,-1.28692380570297,0.864,0.882,1.24641821575037e-157
"Mpped1",8.69730389085216e-162,0.668922091107703,0.288,0.096,1.51750558287588e-157
"Eml6",4.58510641293678e-159,0.704799264903431,0.579,0.286,8.0000936692921e-155
"Nrg1",8.27121295161924e-159,0.929873461442277,0.571,0.294,1.44316123579852e-154
"Sema3e",3.0622637645742e-158,0.732945242868769,0.326,0.12,5.34303781642906e-154
"Kcnn2",5.08659348230299e-158,0.639872190852951,0.465,0.201,8.87508830792226e-154
"Brd9",4.26086820874392e-156,0.701945179864649,0.497,0.228,7.43436285061638e-152
"Gria1",3.41511838108203e-155,0.561560824318959,0.925,0.607,5.95869855131193e-151
"Tenm1",5.9237698370566e-154,0.676309570023819,0.473,0.208,1.03357936116963e-149
"Epha6",7.37567052809152e-154,0.50263958819185,0.877,0.546,1.28690699374141e-149
"Slc24a3",1.70310855024542e-152,0.660568457952522,0.508,0.236,2.97158379846821e-148
"Sh3gl2",4.00282674833608e-151,0.660600279777029,0.414,0.174,6.9841321104968e-147
"9530059O14Rik",5.30388361999766e-150,0.602899711714415,0.604,0.297,9.25421614017191e-146
"Ext1",1.48851948972207e-149,0.631366601265817,0.501,0.23,2.59716880566707e-145
"Ly6h",3.72906253029377e-149,0.71030746499591,0.793,0.486,6.50646830285656e-145
"Cttnbp2",4.61290497146879e-149,0.598826668648608,0.832,0.531,8.04859659421875e-145
"Csmd1",6.81799850636516e-149,0.480541378141479,0.99,0.773,1.18960437939059e-144
"Itpr1",1.03463193509467e-147,0.66347931201687,0.346,0.133,1.80522580035318e-143
"Gm13269",5.33156388706089e-146,0.665436670979303,0.263,0.089,9.30251267014385e-142
"Arl15",1.68479875429391e-145,0.659942758665513,0.581,0.293,2.93963686649201e-141
"Cadm2",2.97080915139658e-143,-0.855416577859211,0.729,0.799,5.18346780735676e-139
"Iqgap2",3.64447048348135e-143,0.630837199262714,0.524,0.25,6.35887209957826e-139
"Prkag2",7.2590831176258e-141,0.679070891654851,0.44,0.198,1.26656482236335e-136
"Psd3",7.60230079826562e-141,0.628280192428535,0.495,0.233,1.32644944328139e-136
"Ak5",1.83827571075422e-140,0.614849320419299,0.663,0.354,3.20742346012396e-136
"Grin2a",2.50580678346905e-137,0.529784651678875,0.84,0.525,4.37213167579681e-133
"Fth1",2.57659633941314e-135,-0.872230175808357,0.854,0.877,4.49564529300805e-131
"Sox5",6.89238755385134e-135,0.536469928822721,0.44,0.195,1.20258378039598e-130
"Kcnt2",3.36496817302527e-134,0.647379864313131,0.393,0.169,5.8711964682945e-130
"R3hdm1",3.29707261266898e-133,0.527532193388856,0.703,0.398,5.75273229458483e-129
"Rab3c",3.50565065329232e-133,0.655589316503849,0.374,0.159,6.11665925986443e-129
"Dock4",2.25743089133241e-132,0.545428910754501,0.806,0.477,3.93876541919678e-128
"Dab1",1.64869496393258e-129,0.460502524369259,0.933,0.635,2.87664297306956e-125
"Pdlim7",3.98187946436653e-129,0.612021215577052,0.544,0.277,6.94758328942672e-125
"Asap2",2.08952496358448e-128,0.524332074471908,0.271,0.098,3.64580315646221e-124
"4430402I18Rik",6.81335335574339e-128,0.578043325177757,0.712,0.412,1.18879389351011e-123
"Syt1",1.55089907724853e-125,0.457972869586247,0.97,0.702,2.70600870998324e-121
"Chl1",4.31717818863289e-125,0.548244724262474,0.391,0.17,7.53261250352666e-121
"Sh3rf1",3.53639107019006e-124,0.598579124578764,0.289,0.112,6.17029513926762e-120
"Zdhhc14",7.06816427978549e-124,0.599212904772248,0.285,0.11,1.23325330353697e-119
"Tnr",1.34905324706285e-123,0.453754023263006,0.572,0.297,2.35382810547525e-119
"Bcl11a",2.39240196560602e-123,0.566773156642523,0.486,0.236,4.17426294958939e-119
"Pcdh15",7.97279011733774e-122,0.833795712530774,0.373,0.171,1.39109241967309e-117
"Dock9",1.65813429973107e-121,0.605278029138205,0.427,0.201,2.89311272617077e-117
"Xkr4",4.19134958775772e-121,0.590527386836487,0.703,0.419,7.31306676071966e-117
"Tmem178b",4.09826306889143e-120,0.585289704687367,0.453,0.219,7.15064940260176e-116
"Meis2",7.34283533319e-119,0.461883635615141,0.273,0.102,1.28117790893499e-114
"Gm15810",3.20948452751728e-118,0.569198629230999,0.428,0.201,5.59990860361215e-114
"Sorcs3",7.21901350761809e-118,0.570293015690157,0.336,0.143,1.2595734768092e-113
"Nrg3",8.04945837538794e-118,0.44922565290091,0.98,0.741,1.40446949733769e-113
"Gabrb3",1.30059701454975e-117,0.530358552172357,0.746,0.451,2.2692816709864e-113
"Fam65b",7.7921132251892e-117,0.605480790034333,0.289,0.115,1.35956791553101e-112
"Osbpl6",7.84921747168531e-117,0.564092419722741,0.52,0.265,1.36953146445965e-112
"Hivep2",7.79198336760189e-115,0.529213648572078,0.562,0.296,1.35954525797918e-110
"A830018L16Rik",1.03782632232692e-114,0.605605051824063,0.465,0.23,1.81079936719601e-110
"Pcdh7",2.43088308836557e-114,0.572951773350792,0.531,0.277,4.24140481258025e-110
"Hap1",9.08636421897292e-114,0.556141329864059,0.363,0.159,1.58538882892639e-109
"Wscd2",6.92905160051956e-111,0.566091881079639,0.292,0.119,1.20898092325865e-106
"Dpyd",2.15675510348897e-110,0.528450117205354,0.362,0.161,3.76310630456755e-106
"Map2",4.78768166597248e-110,0.498572846972243,0.844,0.538,8.35354697078878e-106
"Slit2",4.99491989577705e-109,0.676408886940383,0.316,0.137,8.7151362341518e-105
"Dok6",7.55129744872112e-109,0.537726941750846,0.53,0.278,1.31755037885286e-104
"Dgkb",2.08702242405315e-108,0.482188912393299,0.651,0.367,3.64143672548794e-104
"Pak3",5.14982900370099e-108,0.533536866215186,0.448,0.222,8.98542164565748e-104
"Cacna1e",8.83668075703614e-108,0.497671714925452,0.566,0.301,1.54182405848767e-103
"Gucy1a2",1.27602113663891e-107,0.544324244845706,0.332,0.146,2.22640167920757e-103
"Kcnma1",1.34098830645691e-107,0.481390007565954,0.766,0.469,2.33975639710602e-103
"Thsd7b",3.78961929614027e-107,0.595301184207628,0.284,0.118,6.61212774790555e-103
"4930590L20Rik",4.72637324754388e-107,0.56745287373485,0.312,0.133,8.24657604231456e-103
"D130043K22Rik",7.40045007555623e-107,0.537988724741826,0.425,0.206,1.29123052918305e-102
"Rbfox1",8.54230969672206e-107,0.474128010706742,0.882,0.595,1.49046219588407e-102
"Trpm3",1.48014790591357e-106,-1.72954072485888,0.179,0.374,2.582562066238e-102
"Ptprn2",8.689789180518e-106,0.498343605438395,0.622,0.345,1.51619441621678e-101
"Gm20754",1.49472846540555e-105,0.495588279788291,0.609,0.339,2.6080022264396e-101
"Adcy9",3.2160604591265e-105,0.50700914077534,0.409,0.195,5.61138228908391e-101
"Shank1",3.41514242508199e-104,0.564864134313039,0.509,0.271,5.95874050328306e-100
"Gria3",1.47027187951691e-103,0.485925645659682,0.59,0.322,2.5653303753811e-99
"Kcnh7",2.28339909875616e-103,0.359145764676571,0.591,0.312,3.98407474750974e-99
"Rassf8",1.00652596879301e-102,0.509363501022706,0.407,0.193,1.75618651035004e-98
"Kirrel3",1.06614581075693e-102,0.522806472366629,0.686,0.405,1.86021121060869e-98
"Matk",1.1753976776275e-102,0.470457555022993,0.822,0.516,2.05083386792446e-98
"Gabrg3",1.27186880697616e-102,0.388818158435245,0.465,0.232,2.21915669441201e-98
"C530008M17Rik",6.2146282786408e-102,0.533559471174642,0.289,0.123,1.08432834205725e-97
"Mllt3",4.98660691095302e-101,0.545196845625356,0.393,0.19,8.70063173823083e-97
"Foxp1",5.78819154404557e-101,0.555330904488107,0.327,0.147,1.00992366060507e-96
"Snap25",4.21900894661207e-100,0.474834295008921,0.901,0.659,7.36132681004874e-96
"Lrfn5",1.95532865841945e-99,0.42753219339838,0.82,0.518,3.41165744321025e-95
"Celf5",4.04534199223258e-98,0.505170569804187,0.345,0.158,7.05831270804741e-94
"Rapgef6",1.07225405347926e-96,0.520283520342665,0.448,0.23,1.8708688725106e-92
"Mirg",8.12166166938946e-96,0.571117076458355,0.286,0.125,1.41706752807507e-91
"Me3",4.29634009159281e-95,0.496915575487632,0.388,0.189,7.49625419181114e-91
"Rims2",1.63388612524583e-94,0.510387015116698,0.433,0.222,2.85080451132892e-90
"Gabra2",1.43071921252979e-93,0.428960874435361,0.5,0.263,2.49631888202197e-89
"Grm7",6.9246576531863e-93,0.413027771742981,0.815,0.517,1.20821426732795e-88
"Ftx",7.48725881837968e-93,0.513860839232259,0.484,0.258,1.30637691863089e-88
"Gria4",1.60518138549944e-92,0.324801368689877,0.447,0.225,2.80072048141943e-88
"Acp1",8.63531729060968e-92,0.443652405644234,0.55,0.301,1.50669016086558e-87
"Kcnq2",1.18313667542139e-91,0.526882024476357,0.313,0.144,2.06433687127524e-87
"A330102I10Rik",1.70583135141723e-91,0.455426276416724,0.276,0.117,2.97633454195279e-87
"Atrnl1",3.71583032676433e-91,0.538646444090345,0.406,0.206,6.4833807541384e-87
"Cnksr2",5.24855845128948e-91,0.506847075007341,0.516,0.283,9.15768478580989e-87
"Cacna2d1",5.35960701601284e-90,0.451562413077686,0.566,0.323,9.3514423215392e-86
"Cntn4",2.24760642449414e-89,0.360820202396947,0.568,0.319,3.92162368945738e-85
"Gm14330",2.55830416495158e-89,0.54489037986335,0.349,0.169,4.46372910700752e-85
"Ap2b1",4.40661969170422e-89,0.45794326354434,0.339,0.16,7.68867003808552e-85
"RP24-274B19.1",1.24437182858062e-88,0.510450167395669,0.27,0.118,2.17117996650747e-84
"Dapk1",1.18508367830949e-87,0.404429349164628,0.537,0.292,2.06773400191439e-83
"Cpne6",1.38368284573227e-87,0.463396982098369,0.438,0.226,2.41424982923367e-83
"Celf4",1.66885838664773e-87,0.488431071538332,0.619,0.367,2.91182411302296e-83
"Dscaml1",2.93956227088354e-87,0.430492967134457,0.414,0.211,5.1289482502376e-83
"Slc50a1",3.67859626462331e-87,0.479096860612578,0.416,0.215,6.41841476251475e-83
"Rims1",1.46270239445074e-86,0.42081543007021,0.777,0.493,2.55212313783765e-82
"Nbea",1.65307422480994e-86,0.415268786018192,0.743,0.466,2.88428390744839e-82
"Myt1l",3.7907189252651e-86,0.43689590184921,0.645,0.385,6.61404638080254e-82
"Senp8",1.01267197247621e-85,0.493678365463246,0.298,0.136,1.7669100575765e-81
"Atp2b1",3.63748500544167e-85,0.443355594455662,0.694,0.435,6.34668383749463e-81
"Mapk10",6.92633985709751e-85,0.434391611212267,0.673,0.406,1.20850777826637e-80
"Kcnab1",4.95264899633987e-83,0.491126199959953,0.46,0.252,8.64138196881381e-79
"Rapgef5",8.66101305301057e-83,0.442639991632696,0.413,0.213,1.51117355748928e-78
"Gria2",2.86813537707443e-82,0.384556068698996,0.914,0.677,5.00432260591947e-78
"Rnf112",3.69466838764357e-82,0.369804834382208,0.63,0.363,6.44645740276051e-78
"4930509J09Rik",3.77164416596089e-82,0.435484097346021,0.493,0.269,6.58076474076855e-78
"March1",4.78564163986321e-82,0.440889546807858,0.622,0.372,8.34998753323334e-78
"Exoc6b",7.24774584156274e-81,0.455674711212801,0.468,0.258,1.26458669443587e-76
"Tmem108",3.10454254878234e-80,-1.29869808511123,0.189,0.355,5.41680583911542e-76
"Mbp",4.8969768094971e-80,-0.864849117661254,0.765,0.776,8.54424513721055e-76
"Cfap54",1.71104168772908e-79,0.440068558718713,0.297,0.138,2.9854255367497e-75
"Trim2",2.61921219129134e-79,0.428026744545719,0.481,0.268,4.57000143136512e-75
"Aff3",1.15962397756493e-78,0.461710503905238,0.347,0.174,2.0233119160553e-74
"Kctd16",2.1738438149654e-78,0.351556279595383,0.632,0.377,3.79292268835162e-74
"Dlgap1",6.54612371370366e-78,0.322150892634691,0.975,0.778,1.14216766556702e-73
"Cadm1",1.14603010478405e-76,0.3602916497164,0.695,0.423,1.99959332682721e-72
"Tspan13",1.9036724896773e-76,0.367773653817701,0.412,0.215,3.32152775998896e-72
"Ubb",4.01556261571907e-76,-0.73584910644598,0.765,0.765,7.00635365190664e-72
"Syt16",1.38966351006093e-75,0.389328466918091,0.437,0.233,2.4246848923543e-71
"Zfr",4.85589149015588e-75,0.425602552230087,0.453,0.25,8.47255947202397e-71
"RP23-407N2.2",6.13718396863246e-75,0.423548512964767,0.298,0.142,1.07081585884699e-70
"Nop56",1.87982761981185e-74,0.412932722681628,0.512,0.294,3.27992323104772e-70
"Ntrk3",2.65311663374818e-74,0.361698517476154,0.595,0.35,4.62915790256383e-70
"Svop",1.27873847729517e-73,0.424601546453094,0.384,0.201,2.23114289518461e-69
"Armc9",3.82090012698566e-73,0.422521135305588,0.299,0.145,6.66670654156457e-69
"Dcaf6",3.93113201330033e-73,0.401976163166032,0.386,0.203,6.85903913680642e-69
"Akap6",8.29284840575927e-73,0.380783145297186,0.483,0.269,1.44693618983688e-68
