"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cacnb2",0,1.31062310917464,0.904,0.438,0
"Kcnh7",0,1.88065824754768,0.896,0.273,0
"Ryr3",0,1.46597859579269,0.754,0.284,0
"Snhg11",0,0.771990955605848,1,0.749,0
"Dmd",0,0.956833825832358,0.83,0.457,0
"Egfem1",0,1.06189512171697,0.811,0.385,0
"Pex5l",0,1.47296342948859,0.762,0.264,0
"Kcnab1",0,1.36043927649101,0.643,0.227,0
"Sema3e",0,1.28477396549372,0.399,0.107,0
"Kcnip4",0,0.852552066186389,0.998,0.698,0
"Kcnd2",0,1.12002172367335,0.973,0.644,0
"Cntnap2",0,1.84262704936396,0.973,0.431,0
"Lrrtm4",0,-3.47281395521368,0.166,0.633,0
"Fam19a1",0,1.35487898957748,0.955,0.448,0
"Grin2b",0,1.1214164436828,0.99,0.681,0
"Nell1",0,1.4144703970974,0.436,0.093,0
"Fam189a1",0,1.07532383152844,0.616,0.27,0
"Man1a",0,1.52448916662407,0.503,0.122,0
"Atp2b1",0,1.32651327334217,0.848,0.412,0
"Galntl6",0,2.57535050938358,0.995,0.283,0
"March1",0,0.920223866611213,0.728,0.353,0
"Msra",0,1.27470789392193,0.825,0.388,0
"Hs6st3",0,1.88086765125154,0.912,0.285,0
"Tenm2",0,0.686403888166565,0.995,0.704,0
"Gria1",0,0.96813118837188,0.958,0.594,0
"Ppm1e",0,1.24476142206042,0.902,0.499,0
"Chrm3",0,2.12985537652588,0.866,0.225,0
"Brd9",0,1.45855533587117,0.632,0.206,0
"Iqgap2",0,1.38130996215877,0.658,0.229,0
"Plk2",0,1.12111482345912,0.446,0.143,0
"Arl15",0,1.33050012816213,0.701,0.272,0
"Nrxn3",0,1.153330965442,0.987,0.591,0
"Cpne8",0,1.0691427624917,0.291,0.069,0
"Grin2a",0,1.08822505648293,0.908,0.509,0
"Epha6",0,2.06686914720762,0.991,0.525,0
"Runx2",0,1.58419398041417,0.578,0.149,0
"Cntnap5c",0,1.3530624447696,0.507,0.148,0
"Slc8a1",0,1.17910052634257,0.74,0.311,0
"Arhgap12",0,1.12478165882023,0.376,0.098,0
"Sorcs3",0,1.02775068497312,0.399,0.129,0
"4930419G24Rik",0,1.85247438602859,0.988,0.436,0
"Gm27247",0,1.37671183242211,0.363,0.061,0
"Gm4128",0,1.15189619241092,0.253,0.047,0
"Gm26905",0,2.24446743192706,0.655,0.11,0
"Pde1a",9.80278638391952e-302,0.917529535712927,0.597,0.256,1.71039016826628e-297
"Ror1",7.27160448474751e-301,0.977822938833868,0.258,0.061,1.26874955049875e-296
"Etl4",3.46634560496686e-296,0.703713306182951,0.578,0.232,6.04807981154617e-292
"Khdrbs3",1.92918262559119e-293,0.990127124151661,0.545,0.228,3.36603784513151e-289
"Cadps2",3.31693569189146e-291,1.0040463634202,0.405,0.137,5.78738939521222e-287
"Anks1b",1.0183473867833e-275,0.694203154377147,0.951,0.667,1.7768125204595e-271
"Celf2",1.88197545275014e-273,0.610247736836179,0.991,0.778,3.28367076995844e-269
"Meg3",1.95515072627624e-273,0.613148333582434,1,0.893,3.41134698720678e-269
"Lingo2",4.35740187049187e-273,-2.14709175054228,0.22,0.521,7.60279478363421e-269
