"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gpm6a",0,1.45748506071216,0.688,0.521,0
"Galntl6",0,-3.00763318209728,0.045,0.389,0
"Cpe",0,1.46033956051527,0.786,0.592,0
"March1",0,-1.96066267350902,0.038,0.437,0
"Large",0,-1.51550087177568,0.12,0.577,0
"Cacna1a",0,-1.67432778138215,0.039,0.405,0
"Mt2",0,1.61133006054083,0.53,0.252,0
"Mt1",0,1.31596213794443,0.732,0.543,0
"Cadps",0,-1.48978614780279,0.057,0.42,0
"Ube2e2",0,-1.11296531457244,0.133,0.521,0
"Kcnma1",0,-1.63191497292906,0.092,0.544,0
"Erc2",0,-2.34533057969789,0.043,0.55,0
"Cacna2d3",0,-1.52490438489606,0.045,0.389,0
"Nrg3",0,-3.58103251848068,0.121,0.849,0
"Gm20642",0,-3.03426700192846,0.017,0.633,0
"Ndrg2",0,2.33582942789707,0.633,0.194,0
"Msra",0,-1.77088222575537,0.061,0.48,0
"Clu",0,1.97837623221006,0.79,0.384,0
"Gpc5",0,3.67209416390075,0.889,0.161,0
"Cldn10",0,1.85951367837833,0.309,0.087,0
"Hs6st3",0,-2.34443799345101,0.024,0.386,0
"Farp1",0,1.8368718028558,0.38,0.136,0
"Fgf14",0,-2.01774397352092,0.164,0.764,0
"Cntn5",0,-2.34603636892484,0.023,0.354,0
"Opcml",0,-3.72518219052548,0.108,0.845,0
"Ntm",0,2.02705384329618,0.89,0.454,0
"Hepacam",0,2.27934241370558,0.404,0.074,0
"Clstn2",0,-1.84389190363297,0.025,0.371,0
"Tmem108",0,-2.29961417680319,0.015,0.388,0
"Camkv",0,-1.42152934837564,0.077,0.463,0
"Arpp21",0,-1.61877963371226,0.086,0.495,0
"9530059O14Rik",0,-1.66830402535415,0.026,0.358,0
"5730522E02Rik",0,-1.83795451126345,0.02,0.361,0
"Slit3",0,-2.34350642593041,0.02,0.477,0
"Tenm2",0,-3.78847340931012,0.106,0.821,0
"Gria1",0,-2.42472912858441,0.106,0.702,0
"Rnf112",0,-1.6938510393357,0.046,0.428,0
"Aldoc",0,1.62038195693552,0.554,0.289,0
"Ppm1e",0,-1.66871060908033,0.12,0.595,0
"Msi2",0,2.08960308598512,0.411,0.129,0
"Pitpnc1",0,1.79684865449871,0.419,0.167,0
"Chrm3",0,-2.01865951202147,0.02,0.32,0
"Ryr2",0,-1.94596682046321,0.029,0.438,0
"Phactr1",0,-1.3533960447663,0.155,0.561,0
"Cxcl14",0,1.70388983423554,0.261,0.07,0
"Mctp1",0,-1.69971017071238,0.02,0.314,0
"Map1b",0,-1.48003533010113,0.085,0.497,0
"Ntsr2",0,2.25794613152966,0.527,0.152,0
"Myt1l",0,-2.01132490103026,0.027,0.455,0
"Npas3",0,2.25906962856665,0.607,0.145,0
"Lrfn5",0,-2.69005752105015,0.031,0.61,0
"Nrxn3",0,-3.30702032126108,0.11,0.701,0
"Unc79",0,-1.80261546075387,0.025,0.405,0
"Meg3",0,-3.38870359224908,0.575,0.95,0
"Ptprn2",0,-1.98538975167873,0.02,0.411,0
"Slc1a3",0,3.16653005427938,0.82,0.146,0
"Ctnnd2",0,1.24662336416067,0.67,0.548,0
"Csmd3",0,-2.37306725135884,0.049,0.595,0
"Kcnq3",0,-1.29138701472633,0.062,0.391,0
"Prickle1",0,-2.08857113888797,0.089,0.629,0
"Rogdi",0,-1.43368730184405,0.098,0.513,0
"Rbfox1",0,-2.70338411284229,0.066,0.693,0
"Grin2a",0,-2.6478168010011,0.046,0.617,0
"Tmem191c",0,-1.5500690315345,0.094,0.533,0
"Dgkg",0,-1.5302491448988,0.029,0.341,0
"Kalrn",0,-1.37991814547379,0.164,0.623,0
"Stxbp5l",0,-1.88484860815483,0.023,0.395,0
"Epha6",0,-3.09690793329655,0.057,0.641,0
"Son",0,1.62628392362402,0.853,0.659,0
"Dscam",0,-2.00475223126322,0.015,0.352,0
"Pla2g7",0,2.20032319907088,0.406,0.086,0
"Dlgap1",0,-1.16853741023654,0.443,0.842,0
"Slc8a1",0,-1.99385731517648,0.028,0.395,0
"Prkce",0,-1.59151311289486,0.09,0.523,0
"Nrxn1",0,0.983505365860278,0.884,0.785,0
"Dtna",0,1.93777755643032,0.521,0.233,0
"Kctd16",0,-2.28646129635989,0.019,0.446,0
"Dcc",0,-1.78876774280336,0.088,0.487,0
"Fth1",0,0.777451891764152,0.879,0.874,0
"Rorb",0,2.65326876368364,0.44,0.05,0
"4430402I18Rik",0,-1.99938863609105,0.04,0.487,0
"Prkg1",0,-2.00413545980601,0.027,0.43,0
"Gm28376",0,-2.43841370692206,0.02,0.443,0
"Rapgef4os1",0,-2.08868306482316,0.007,0.363,0
"4930419G24Rik",0,-3.6534218834715,0.02,0.552,0
"4930509J09Rik",0,-1.91774528730455,0.007,0.323,0
"Nrg3os",0,-2.58303497201434,0.01,0.515,0
"Gm42477",0,-1.79356034229835,0.034,0.401,0
"Gm26848",0,-1.21073887521689,0.179,0.625,0
"Nfia",7.40932016812648e-308,1.49415716181745,0.458,0.249,1.29277818293471e-303
"Celf4",5.36370380165583e-307,-1.23124708517506,0.083,0.425,9.35859039312910e-303
"Oxr1",2.80274217111894e-305,-1.26667804666443,0.076,0.411,4.89022454016833e-301
"Shisa6",5.37654902962752e-305,-1.44870033173519,0.036,0.341,9.3810027468941e-301
"Fam135b",1.77785443047783e-304,-1.64228599048353,0.008,0.289,3.10200041029772e-300
"Cnksr2",6.83904004580709e-304,-1.43035126418902,0.033,0.335,1.19327570719242e-299
"Zeb2",2.08756916680757e-302,-1.11475128416211,0.186,0.564,3.64239068224586e-298
"Iqgap2",1.21902008294555e-301,-1.64057837575508,0.017,0.303,2.1269462407234e-297
"2900055J20Rik",1.75243124158029e-301,-1.55758560479828,0.02,0.309,3.05764203030928e-297
"Auts2",2.31893750710075e-300,-0.977262796448058,0.298,0.69,4.04608216238939e-296
"Slc4a4",3.1506545820271e-300,1.5734334436805,0.36,0.155,5.49726211472088e-296
"Cdk14",6.52386081460205e-299,-1.19807821847531,0.081,0.418,1.13828323493177e-294
"Samd12",1.33214375772666e-298,-1.50999168575636,0.019,0.306,2.32432442848148e-294
"Baiap2",2.41623812920555e-297,-1.29510637707984,0.066,0.388,4.21585228783784e-293
"Pip5k1b",4.47949916095943e-297,-1.56849953198006,0.028,0.319,7.81583013604201e-293
"Cntnap5a",1.38601680187578e-296,-1.92457444976434,0.013,0.29,2.41832211591286e-292
"Khdrbs2",1.53361748631924e-294,-1.62881318771894,0.022,0.307,2.6758557901298e-290
"Ano3",2.29353543131217e-294,-1.65395146607771,0.017,0.297,4.00176062055348e-290
"Hcn1",1.22867149996818e-293,-1.63366547300744,0.024,0.309,2.14378603314447e-289
"Cdh9",2.16100565777374e-293,-1.97105963815919,0.012,0.286,3.77052267168363e-289
"Gpm6b",6.31091755836953e-293,1.1909203916519,0.612,0.473,1.10112889558432e-288
"Ntng1",6.71205817969132e-291,-1.8389977967974,0.031,0.317,1.17111991119254e-286
"Fgfr2",4.23298007289911e-289,1.39988324078158,0.57,0.436,7.38570363119437e-285
"Atp2b1",1.16232668539254e-288,-1.05558518147007,0.137,0.496,2.0280276006729e-284
"Osbpl6",2.05295584389763e-288,-1.41851744652644,0.029,0.316,3.58199735643258e-284
"Map2",9.16398394324186e-286,-0.919627578050294,0.211,0.607,1.59893191841684e-281
"A830018L16Rik",3.02015460203389e-284,-1.66272295454756,0.01,0.278,5.26956574962873e-280
"Plxna4",3.22505061993475e-284,-1.43968122728351,0.022,0.301,5.62706832166215e-280
"Agbl4",3.24212469621048e-284,-1.41830870619322,0.04,0.332,5.65685916994805e-280
"Etl4",3.58538242061049e-284,-1.86079566010321,0.022,0.298,6.25577524748118e-280
"Dnajc6",2.88427337088685e-283,-1.39240935126222,0.024,0.304,5.03248017752338e-279
"Unc5d",9.26468942482485e-283,-1.877825157971,0.013,0.28,1.61650301084344e-278
"Nkain3",2.13631949396138e-282,-1.50554305938005,0.027,0.308,3.72745025306382e-278
"Kcnq1",2.95609778067702e-281,-1.22935924699745,0.048,0.348,5.15779940772526e-277
"Fam57b",1.57229159897877e-280,-1.37003547718051,0.03,0.313,2.74333438189815e-276
"Prdx6",5.87721362342458e-276,1.45318061172269,0.401,0.2,1.02545623301512e-271
"Glp2r",1.50253575405596e-274,-0.939266990084579,0.174,0.543,2.62162438367684e-270
"R3hdm1",1.93699483778439e-274,-1.13046370996508,0.119,0.459,3.3796685929662e-270
"Pla2g3",2.8393683039786e-274,-1.5843250563888,0.011,0.271,4.95412981678187e-270
"Arl15",1.01122544437726e-272,-1.28420323534989,0.053,0.347,1.76438615534945e-268
"Adarb2",1.22504214380136e-271,-2.48158594220121,0.013,0.27,2.13745353250461e-267
"Dapk1",5.03731794143545e-271,-1.26391401925577,0.051,0.343,8.78911234421657e-267
"Dok6",5.98268590097629e-271,-1.25267272955611,0.042,0.329,1.04385903600234e-266
"Nsf",2.05206544272403e-269,-1.03430434955667,0.104,0.435,3.58044378446489e-265
"Unc5c",2.78794596891934e-269,-1.3278573446817,0.087,0.395,4.86440812657046e-265
"Pde4dip",3.19349973973616e-269,-1.19580652073438,0.05,0.341,5.57201834589166e-265
"Ahi1",6.11973364433276e-269,-0.992891030515107,0.12,0.462,1.06777112626318e-264
"Cdh8",6.83622704465319e-268,-1.51620174926812,0.014,0.273,1.19278489475109e-263
"Wipf3",9.06116967256747e-268,-1.39502950556769,0.032,0.306,1.58099288446957e-263
"Syt16",2.75499677320367e-266,-1.43259678586099,0.018,0.279,4.80691836988576e-262
"Pde1a",3.99731962421784e-264,-1.37073247171882,0.043,0.322,6.97452328033528e-260
"D130043K22Rik",2.98629914499778e-263,-1.52355946610884,0.004,0.251,5.21049474819212e-259
"Gria4",9.72136972786766e-263,-1.70214641473556,0.015,0.269,1.69618459011835e-258
"Pdlim7",1.10270279668899e-262,-1.18057437841372,0.045,0.329,1.92399583966294e-258
"Camk2a",2.03805611282855e-262,-1.00969241606609,0.105,0.432,3.55600030566326e-258
"Grm1",5.25826041998756e-262,-1.52831439983458,0.011,0.262,9.17461278079429e-258
"Reps2",1.1429557051136e-260,-1.37298884444435,0.019,0.277,1.99422911428221e-256
"Mlc1",8.39741525057307e-260,1.47513660127721,0.251,0.084,1.46518101291999e-255
"Cspg5",6.81591776163705e-259,1.51449147108494,0.322,0.137,1.18924133105043e-254
"Ahcyl2",7.80392111637715e-259,-1.30618443098047,0.111,0.421,1.36162815638548e-254
"Lsamp",1.41445614917025e-258,0.57369074594144,0.983,0.927,2.46794308907224e-254
"A230006K03Rik",6.43605872032281e-256,-1.46886521878855,0.012,0.261,1.12296352552192e-251
"Atp1b2",1.64949888166359e-254,1.52324890171828,0.274,0.102,2.87804564872664e-250
"Rasal2",6.36357438424255e-254,-1.10864026532604,0.084,0.387,1.11031645856264e-249
"Atp6v0a1",6.64080527893522e-253,-0.97721781522955,0.085,0.393,1.15868770506862e-248
"Sorbs2",9.73980906051615e-253,-1.26490467666249,0.035,0.302,1.69940188487886e-248
"Fam19a2",1.1069667658042e-252,-1.5758054992873,0.022,0.275,1.93143561297518e-248
"Trps1",4.47959241399946e-251,1.40163536694026,0.368,0.175,7.81599284394626e-247
"Rapgef2",1.85018444148348e-249,-1.1524585374751,0.051,0.329,3.22820181350038e-245
"Mkl2",2.20870124883397e-248,-1.14950838004378,0.065,0.351,3.85374193896551e-244
"Slc2a13",5.20218767654561e-247,-1.47719976825315,0.028,0.282,9.07677705803678e-243
"Rora",6.28331494434689e-247,1.39126191489669,0.488,0.327,1.09631279148965e-242
"Eml6",7.32230327797016e-247,-1.1010785166698,0.058,0.339,1.27759547594023e-242
"Kcnj3",1.12205154376195e-245,-1.1764397340602,0.05,0.323,1.95775553355585e-241
"Dync1i1",3.87501573682868e-243,-1.2146673846461,0.03,0.285,6.76112745761868e-239
"Dscaml1",9.07757602073875e-243,-1.39118833978462,0.014,0.253,1.5838554640985e-238
"Rabgap1l",1.04348272975836e-242,-0.947677246757051,0.115,0.434,1.82066866688239e-238
"Celf3",1.5053918886646e-242,-1.25071867374434,0.03,0.285,2.626607767342e-238
"Tenm1",8.37112356506797e-242,-1.51226930051771,0.015,0.255,1.46059363963306e-237
"Trim35",3.34152161591917e-241,-0.937267365506027,0.1,0.408,5.83028691545576e-237
"Atp2c1",1.46498943846757e-240,-0.987119180877061,0.083,0.38,2.55611357223821e-236
"Ftx",4.8445818139829e-240,-1.13362912308501,0.041,0.304,8.45282634903737e-236
"Tenm4",1.23982999203934e-239,-1.14709853092978,0.055,0.327,2.16325537011023e-235
"Rapgef5",6.05109205694225e-239,-1.3572108293214,0.016,0.254,1.05579454209528e-234
"Unc80",1.99103520110859e-238,-1.2617383700677,0.021,0.265,3.47395821889427e-234
"Hivep2",1.53519753581388e-236,-1.02063857078205,0.067,0.347,2.67861266048805e-232
"Rbfox3",2.12334872706233e-236,-1.19530204523381,0.031,0.282,3.70481885897834e-232
"Dock10",5.35767900531718e-236,-1.79817766006166,0.018,0.253,9.34807832847742e-232
"Pak3",1.10919921660158e-235,-1.24797835132325,0.023,0.265,1.93533079312643e-231
"Atp1a3",1.17708215711892e-234,-0.984977345276005,0.075,0.362,2.05377294774109e-230
"Nckap5",1.73730748940766e-234,1.50692608302315,0.265,0.102,3.03125410751849e-230
"P2ry14",4.52108690700101e-234,-0.895047661121837,0.121,0.437,7.88839243533536e-230
"Syt7",2.79295261356138e-232,-1.26014924547707,0.027,0.271,4.87314372014189e-228
"Bcl11a",3.51255136878734e-232,-1.19018430506176,0.033,0.282,6.12869962826015e-228
"Mir124a-1hg",3.56713036242026e-232,-1.14785190493275,0.031,0.279,6.22392905635086e-228
"Tanc2",5.79127455330519e-232,-0.96871054772607,0.089,0.381,1.01046158406069e-227
"Elmod1",7.38589221265683e-232,-1.22076834705347,0.028,0.272,1.28869047326436e-227
"Neat1",6.40971926729977e-229,1.22228082660238,0.273,0.104,1.11836781775846e-224
"Cacnb4",1.72936000327208e-228,-1.31583397063362,0.021,0.256,3.01738733370912e-224
"Ttc3",1.83654551753421e-227,-0.832817178749063,0.142,0.467,3.20440461899368e-223
"Rgs7",8.10836779381849e-225,-0.942210763331932,0.066,0.337,1.41474801266545e-220
"Sgcz",3.76146827897731e-223,-2.11186243377529,0.023,0.25,6.56300985315962e-219
"Atxn1",1.32623512950278e-222,-0.926195669925569,0.101,0.394,2.31401505395645e-218
"Myo6",2.60784224592539e-222,1.53292000017907,0.256,0.1,4.55016315069061e-218
"Prickle2",5.85274470032644e-222,-0.959171515348269,0.081,0.36,1.02118689531296e-217
"Dock3",3.58917164929296e-221,-1.05488688280532,0.057,0.316,6.26238669368636e-217
"Kcnab1",3.82635090068878e-221,-1.18319720868584,0.046,0.296,6.67621705152178e-217
"Akap6",7.31250353346657e-221,-0.998449978999336,0.055,0.314,1.27588561651925e-216
"Mbp",1.3298609682647e-220,0.761113902588054,0.782,0.773,2.32034141742825e-216
"Zmym1",2.96298810863142e-219,-1.16873440645738,0.035,0.275,5.1698216519401e-215
"Khdrbs3",3.18739280416054e-219,-1.14024810966246,0.042,0.287,5.56136296469931e-215
"Qk",1.77804383630336e-218,1.40064991285336,0.38,0.206,3.10233088558211e-214
"Arhgap39",1.96331431107099e-218,-1.09555033047045,0.04,0.285,3.42559080995666e-214
"Dip2c",4.35219639117978e-212,-0.886737243140373,0.081,0.353,7.59371226333049e-208
"Grip1",2.99464675302365e-211,-1.50171748869092,0.03,0.257,5.22505965467566e-207
"5330434G04Rik",7.98085866821785e-209,-1.11759152266492,0.033,0.263,1.39250022043065e-204
"Slc24a3",3.60531006562908e-207,-1.05041792552982,0.044,0.282,6.29054500250962e-203
"Mt3",2.24940722780585e-206,0.981133772278005,0.616,0.541,3.92476573107565e-202
"Enox1",3.65064315355396e-205,-0.954574912841132,0.063,0.315,6.36964217432095e-201
"Shank1",2.07383479703272e-204,-0.946267625140706,0.065,0.317,3.61842695386269e-200
"Gm44151",1.25043402985174e-203,-0.841514271229581,0.094,0.369,2.18175729528532e-199
"Ptprn",3.28339976798876e-203,-1.00834968115699,0.043,0.277,5.72887591518678e-199
"Ttyh1",4.01545689590412e-201,1.50888587805544,0.298,0.142,7.00616919197351e-197
"Scn8a",1.30370666156174e-200,-1.03064757259762,0.036,0.263,2.27470738309293e-196
"Nell2",5.00684078386672e-200,-0.880280521868896,0.086,0.351,8.73593579969065e-196
"Tmem178b",5.02089541185379e-199,-1.03641862655119,0.036,0.26,8.76045831460249e-195
"Scn2a1",2.04238174659217e-198,-1.05622856757616,0.031,0.252,3.56354767145402e-194
"Plekha5",1.08534336747284e-195,-0.99632365722735,0.037,0.261,1.89370710756661e-191
"Camk1d",1.74711380378314e-195,-0.90254010455779,0.068,0.315,3.04836416484082e-191
"B3galt1",3.85335553591137e-195,1.10577055716575,0.573,0.495,6.72333473905817e-191
"Sobp",5.43256056946603e-194,-0.986109992730969,0.042,0.267,9.47873168160434e-190
"Eefsec",2.02755187567947e-192,-0.888590456039503,0.057,0.295,3.53767251268553e-188
"Lrp1b",3.48096407469539e-192,-0.74584329811618,0.527,0.801,6.07358611752851e-188
"Nav2",7.60169485074464e-190,-0.749181874970397,0.125,0.409,1.32634371755792e-185
"Nrp1",1.22084415573133e-187,-0.983097564487196,0.047,0.271,2.13012888292003e-183
"Ckb",3.76662967023918e-185,0.929749342846157,0.592,0.511,6.57201544863332e-181
"Cpne6",3.54483932451071e-184,-0.964488402275601,0.046,0.266,6.18503565340629e-180
"Dtnbos",1.36229297509686e-182,-0.96041114523797,0.038,0.252,2.376928782949e-178
"Rasgrf1",5.53667352127289e-182,-0.845757993407581,0.065,0.3,9.66038795991694e-178
"Ctnna2",1.51180773069185e-179,-0.60214541454622,0.27,0.609,2.63780212851114e-175
"Macf1",1.82283246636488e-179,1.16385947566628,0.545,0.48,3.18047808731345e-175
"Asic2",5.63558530844731e-179,-0.846334579482337,0.14,0.412,9.83296924617886e-175
"Id2",1.58185351618771e-178,1.33220603769915,0.253,0.109,2.76001801504432e-174
"Mycbp2",1.07001406248712e-177,-0.746984187795621,0.101,0.358,1.86696053622753e-173
"Snap25",1.76475543833954e-177,-0.604305386998598,0.369,0.718,3.07914528881484e-173
"Ly6h",1.77833071947173e-176,-0.651424786015615,0.223,0.546,3.10283143933427e-172
"Rims2",1.45061830270744e-175,-0.885267187626942,0.046,0.261,2.53103881456393e-171
"Car11",2.10918892960326e-172,-0.736901745749303,0.091,0.337,3.68011284437177e-168
"Strbp",3.98282207659495e-172,-0.595215262501554,0.28,0.623,6.94922795924287e-168
"Gabrg3",4.46314361354159e-172,-1.17747416424529,0.058,0.272,7.78729297690737e-168
"Dbn1",1.36106683634192e-170,-0.834302349434766,0.051,0.265,2.37478941604938e-166
"A230050P20Rik",1.27708366307929e-169,-0.841837817978036,0.05,0.262,2.22825557534074e-165
"Sgcd",2.18341961348276e-169,-1.25619501436383,0.054,0.262,3.80963054160471e-165
"Arhgap5",9.02644573899693e-169,1.41483580116474,0.294,0.151,1.57493425254019e-164
"Mmd2",3.78358362191612e-168,1.37203728597683,0.282,0.14,6.60159670351925e-164
"Zmynd8",1.74101120028449e-167,-0.747895045984158,0.081,0.315,3.03771634225637e-163
"Pde10a",5.87578599176111e-167,-0.664337691797076,0.09,0.329,1.02520713984248e-162
"2010111I01Rik",8.48566154025101e-167,-0.746193988376305,0.072,0.3,1.480578225543e-162
"St6galnac5",9.232401235815e-167,-0.61608993756406,0.218,0.524,1.610869367625e-162
"Pigk",2.13308531316528e-165,-0.606195151765691,0.155,0.434,3.72180725441077e-161
"Camk2b",9.57068543446365e-165,-0.751946209528383,0.077,0.305,1.66989319460522e-160
"Nrg1",3.59160395058323e-163,-1.08055351221948,0.109,0.341,6.26663057297762e-159
"Robo2",1.07752800647998e-161,-0.6514136661657,0.106,0.351,1.88007086570627e-157
"Brd9",1.04020824079526e-159,-0.795010654184398,0.06,0.271,1.81495533853957e-155
"Nop56",1.76010998749785e-157,-0.617994247405305,0.098,0.336,3.07103990618625e-153
"Tmsb4x",2.39071820062302e-157,0.611967298283526,0.756,0.787,4.17132511644705e-153
"Pi4ka",2.79694428367613e-156,-0.673666814161642,0.078,0.301,4.88010838615812e-152
"Btbd9",3.53777356776945e-156,-0.635406958063376,0.154,0.421,6.17270732104415e-152
"Ubb",8.3861441317754e-156,0.644892539585863,0.74,0.767,1.46321442811217e-151
"Tnrc6c",8.64771218741663e-156,-0.754625548634118,0.06,0.268,1.50885282246045e-151
"Prkcb",9.55914068699664e-156,-0.654427298371225,0.116,0.363,1.66787886706717e-151
"Nr3c2",3.31918899995772e-155,-0.662003277808587,0.11,0.352,5.79132096712622e-151
"Pclo",1.39882416001478e-154,-0.753982221853828,0.058,0.263,2.4406683943938e-150
"Epha4",1.44259391464331e-154,-0.834518358864125,0.052,0.252,2.51703786226965e-150
"Trim2",8.20141820002075e-153,-0.6814187455406,0.085,0.308,1.43098344753962e-148
"Nlk",9.55470367432929e-153,-0.729882607610223,0.073,0.288,1.66710469709697e-148
"Ptprt",1.96403977098168e-150,1.24380776321323,0.274,0.136,3.42685659240884e-146
"Gria2",3.0832326318941e-150,-0.505938897440846,0.411,0.733,5.37962429612883e-146
"Pde4d",3.23121435783336e-149,-0.741557433318153,0.243,0.518,5.63782281154765e-145
"Dclk1",1.38366781229334e-147,1.19521955149774,0.506,0.444,2.41422359888942e-143
"mt-Co3",5.37684002938588e-146,0.779579517939976,0.642,0.622,9.38151048327248e-142
"Cap2",7.49835071615395e-142,-0.692099061948159,0.075,0.281,1.30831223295454e-137
"Rapgef6",1.55696171741844e-141,-0.650057848896741,0.067,0.267,2.7165868045517e-137
"App",9.48228842850337e-139,-0.526081559584257,0.159,0.419,1.65446968500527e-134
"Exoc6b",1.53104681941485e-136,-0.580853062327481,0.086,0.296,2.67137049051503e-132
