"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Aatk",4.73776006330236e-158,2.09935882843141,0.323,0.072,8.26644375844996e-154
"Gria1",1.10772008261145e-157,-2.58231178330478,0.089,0.639,1.93275000014046e-153
"Qk",3.28727840757024e-157,2.04223724971343,0.566,0.22,5.73564336552855e-153
"Fam155a",4.1830800076617e-157,-2.61298807997698,0.055,0.614,7.29863799736813e-153
"C4b",2.71885812670063e-153,1.9606152934245,0.291,0.059,4.74386365946726e-149
"Nrxn3",1.12668434045876e-146,-2.96888943319068,0.133,0.638,1.96583883723245e-142
"Lrrc7",2.17980545838007e-146,-2.61582370472392,0.037,0.57,3.80332456378155e-142
"Fth1",2.99170844212326e-146,1.20442612415445,0.951,0.873,5.21993288981666e-142
"Rbfox1",2.98095089577713e-145,-2.34322732737244,0.092,0.625,5.20116312295193e-141
"Frmd5",1.96036398430232e-144,2.07510716268462,0.505,0.193,3.42044307981068e-140
"Sorcs1",4.46430231333933e-144,2.00076037805431,0.331,0.08,7.78931467631446e-140
"Lrrtm4",1.45601344537905e-143,-3.1475593143407,0.095,0.603,2.54045225949737e-139
"Gm20642",1.04312871332488e-142,-2.58891795474582,0.041,0.567,1.82005097900925e-138
"Ypel2",1.13865047747446e-138,2.03492148521471,0.276,0.059,1.98671735309743e-134
"Vmp1",7.44185524313198e-136,1.91666750894056,0.633,0.343,1.29845490282167e-131
"Erbb2ip",3.02760367397288e-135,1.85562811313293,0.25,0.049,5.28256289034788e-131
"Snhg11",1.18646143870788e-133,-2.21348978431487,0.427,0.779,2.07013791825751e-129
"Epha6",4.55073468466331e-133,-2.75323588007126,0.08,0.578,7.94012187780054e-129
"Lrfn5",5.04014526133058e-133,-2.43928637091481,0.041,0.549,8.7940454519696e-129
"Ppm1e",2.11476861882345e-131,-2.43309752509838,0.044,0.546,3.68984828612315e-127
"Grin2a",6.77852502277348e-125,-2.31713670676445,0.065,0.556,1.18271704597352e-120
"St6galnac3",2.46179898754895e-121,2.00733713473674,0.492,0.208,4.29534687347541e-117
"Gria2",5.64049086361417e-121,-1.59852832082101,0.203,0.704,9.841528458834e-117
"Ntm",2.6500595925243e-120,-2.90716944473212,0.052,0.521,4.6238239770364e-116
"Nav3",2.19987784356254e-118,-2.06176647128053,0.088,0.573,3.83834686144793e-114
"Map7",2.55424744157125e-117,1.9858471005377,0.343,0.103,4.45665093605352e-113
"Ctnnd2",6.13267910726323e-115,-1.95013825053348,0.091,0.575,1.07002985063529e-110
"Rims1",7.01673341132792e-115,-2.16276792275241,0.052,0.521,1.2242796456085e-110
"Grm5",1.35670139576926e-114,-1.62135876112501,0.262,0.71,2.36717259533821e-110
"Dlgap2",2.91292820184399e-112,-2.26277315164783,0.034,0.488,5.08247712657739e-108
"Cnp",2.26835759027574e-111,2.21666432618605,0.33,0.098,3.95783032351311e-107
"Cacnb2",5.96290871855168e-111,-2.47038303403921,0.043,0.49,1.0404083132129e-106
"Kalrn",7.78351533543471e-111,-1.830831838242,0.099,0.576,1.35806775572665e-106
"Kctd13",2.19718110084645e-110,1.83048834610699,0.288,0.076,3.83364158475688e-106
"Nrcam",8.31040121114343e-110,-2.06238806846361,0.051,0.507,1.44999880332031e-105
"Frmpd4",1.76983141205844e-108,-2.34830281518819,0.058,0.506,3.08800184775957e-104
"Rtn4",4.19481162617779e-108,1.72012760617495,0.57,0.311,7.31910732535501e-104
"Fam19a1",1.79349486761563e-107,-2.65322124029778,0.067,0.502,3.12928984501574e-103
"Cadm2",8.61925367339945e-107,-1.35448780487025,0.401,0.802,1.50388738093474e-102
"Adgrl3",3.58695731093095e-106,-1.87950332074459,0.089,0.549,6.25852311611233e-102
"Cryab",6.74087459886105e-106,1.95214462990818,0.32,0.095,1.17614780000928e-101
"Nrg3os",1.01364085526458e-105,-2.23705972244956,0.029,0.461,1.76860056426565e-101
"Matk",1.65609902735562e-105,-1.84368610773874,0.088,0.546,2.88956158293008e-101
"Sept7",9.23383940106513e-105,1.8654319497505,0.418,0.162,1.61112029869784e-100
"Frmd4a",7.99025675667707e-104,-1.65952095219659,0.078,0.534,1.39413999890502e-99
"Erc2",5.48785964457262e-103,-2.07684204262615,0.056,0.496,9.57521750785032e-99
"Kcnma1",7.9080431834133e-103,-1.97811178814171,0.056,0.497,1.37979537464195e-98
"Lingo2",1.08700808814447e-102,-2.37990876262128,0.074,0.505,1.89661171219447e-98
"Magi2",6.31081931316232e-102,1.26456505044065,0.821,0.711,1.10111175376056e-97
"Negr1",3.3898819932923e-101,-1.87705578318511,0.093,0.54,5.91466610189641e-97
"Tubb4a",6.34001832768634e-100,1.88674583108903,0.28,0.078,1.10620639781471e-95
"Prkce",1.93788086715343e-99,-1.96846661178801,0.049,0.478,3.3812145370093e-95
"Large",2.36095615743054e-97,-1.71988523003015,0.091,0.529,4.1193963034848e-93
"Nebl",3.78507829523512e-97,-2.136244530654,0.026,0.436,6.60420460952624e-93
"Ppp1r16b",1.33612549646671e-96,1.79614764484905,0.284,0.083,2.33127176623511e-92
"Map2",4.37649966075445e-94,-1.51232702895308,0.118,0.567,7.63611660808437e-90
"Slit3",1.36588163799091e-93,-2.15384723919346,0.027,0.428,2.38319028196655e-89
"Cntnap2",5.27196802580533e-93,-2.44818309680675,0.084,0.488,9.19852981142513e-89
"St6galnac5",5.37306324935085e-93,-1.81352019900004,0.074,0.495,9.37492075746737e-89
"Egfem1",1.43376508953771e-92,-2.36997212263015,0.037,0.432,2.50163332822539e-88
"Dmd",7.04720761698331e-92,-1.82060180017348,0.078,0.499,1.22959678501125e-87
"Gabrb3",2.92983215016871e-91,-1.74902837798034,0.065,0.478,5.11197113561437e-87
"Plcb1",5.41356617306501e-90,-1.48397748276121,0.143,0.581,9.44559025876383e-86
"Cdh20",1.42248194590582e-89,1.59754382987436,0.302,0.092,2.48194649921648e-85
"Epha5",1.14444309601575e-88,-1.89261173773134,0.058,0.457,1.99682431392829e-84
"Stmn4",1.9094024183597e-88,1.8493449280846,0.415,0.181,3.33152533955401e-84
"Dlg2",7.01326297602893e-87,-1.19166181994179,0.481,0.761,1.22367412405753e-82
"4430402I18Rik",2.00041404177621e-86,-1.68732791669384,0.047,0.439,3.49032242009113e-82
"Grm7",2.04889720682151e-86,-1.5507604360609,0.126,0.545,3.57491584646216e-82
"Macrod2",5.11519157609771e-86,-1.38228063116936,0.19,0.618,8.92498626197528e-82
"Cdc37l1",5.72916009162878e-85,1.79062834437316,0.32,0.112,9.9962385278739e-81
"Sntg1",1.31117437506203e-84,-1.92663737632392,0.036,0.414,2.28773704960823e-80
"P2ry14",1.89327756950333e-84,-1.9570821247626,0.032,0.405,3.30339070326941e-80
"Kcnq5",4.80837112065381e-83,-2.29384515622232,0.052,0.428,8.38964593131678e-79
"Macf1",5.93212049777371e-83,-1.6028456366719,0.095,0.498,1.03503638445156e-78
"Myt1l",7.63363140361704e-83,-1.83878800071197,0.036,0.409,1.3319160073031e-78
"Dock4",1.40222046564484e-82,-1.60328248766136,0.107,0.506,2.44659426845712e-78
"Ppp3ca",1.08451284129422e-81,-1.24263794688409,0.304,0.714,1.89225800549015e-77
"Asic2",5.70278439328048e-81,-2.10999715695027,0.025,0.386,9.95021820939578e-77
"Dtx3",2.34323355473519e-80,-1.26181227149852,0.157,0.583,4.08847390630196e-76
"Csrp1",9.34190201982216e-80,1.55408663283886,0.272,0.083,1.62997506441857e-75
"Arpp21",1.67165130618016e-79,-1.68192925172669,0.069,0.452,2.91669719902314e-75
"Gm3764",5.78714666898801e-79,-2.15770015940791,0.032,0.389,1.00974135080503e-74
"Msra",7.49318590383963e-79,-1.7242850886422,0.062,0.436,1.30741107650194e-74
"Tmem191c",9.72671963297814e-79,-1.51002230613119,0.093,0.486,1.69711804156203e-74
"Dgkb",1.55888420750907e-77,-1.89335240865976,0.034,0.391,2.71994116526183e-73
"Anks1b",3.14640501679847e-77,-1.13703255819655,0.305,0.701,5.48984747330997e-73
"Ppfia2",5.66303208694314e-77,-1.63783889408943,0.087,0.465,9.88085838529839e-73
"Pigk",1.06994903553572e-76,-1.77573582469953,0.047,0.407,1.86684707720272e-72
"Zdhhc20",7.62123943173134e-76,1.82926009919802,0.394,0.182,1.32975385604848e-71
"Brinp1",3.7029342942877e-75,-1.82619923285362,0.037,0.388,6.46087975667318e-71
"Dclk1",1.40184854804385e-74,-1.56221337754468,0.084,0.46,2.4459453466269e-70
"Gm20754",1.02477467305534e-73,-1.92337527502807,0.023,0.363,1.78802684954696e-69
"Prkg1",2.70040185716331e-72,-1.69816255107923,0.041,0.387,4.71166116037855e-68
"Ryr2",9.54646584783195e-72,-1.64129970428187,0.047,0.394,1.66566736112972e-67
"Pde4d",8.6718898139969e-71,-1.59747609709649,0.128,0.491,1.51307133474618e-66
"Auts2",1.50171515479885e-70,-1.18251055618517,0.26,0.649,2.62019260209304e-66
"Unc79",3.42166661857818e-70,-1.6458691776263,0.032,0.364,5.9701239160952e-66
"Ptprn2",4.63555500615353e-70,-1.70807171986007,0.036,0.369,8.08811637473667e-66
"Tnik",5.94106489500964e-70,-1.62807431975011,0.044,0.383,1.03659700288128e-65
"Mapk10",7.84661605350383e-70,-1.44773258080021,0.071,0.43,1.36907756901535e-65
"Ccser1",7.99573136842645e-70,-1.40163626718152,0.085,0.447,1.39509520916305e-65
"Gm42477",7.36925339169348e-69,-1.77167393052639,0.034,0.362,1.28578733178268e-64
"Pbx1",7.8748770838405e-69,-1.54470819502371,0.07,0.424,1.37400855358849e-64
"Dnm3",2.01921082118172e-68,1.68120640341628,0.357,0.157,3.52311904079787e-64
"Cacna1a",3.95546735560104e-68,-1.67481213546224,0.038,0.366,6.90149944205269e-64
"Wbscr17",4.5511779890132e-68,-1.69580090366685,0.038,0.368,7.94089535523023e-64
"Ntrk3",7.79624504912095e-68,-1.60893365421399,0.04,0.372,1.36028883617062e-63
"Dpp6",1.11407075233755e-67,-1.54330457533449,0.047,0.38,1.94383064867855e-63
"Trpm3",2.02064240099004e-67,-2.08533717384249,0.044,0.366,3.52561686124742e-63
"Mmp16",3.11125630167497e-67,-1.7488263887056,0.033,0.355,5.42851999516249e-63
"Rapgef4os1",3.54549071276222e-67,-1.90763064232944,0.015,0.325,6.18617219562752e-63
"Stxbp5l",4.4724051282275e-67,-1.68568609786467,0.033,0.355,7.80345246773134e-63
"Ubb",1.58615250308025e-66,0.887461364320022,0.799,0.763,2.76751888737443e-62
"Cacna2d3",2.19565124794027e-66,-1.67725023197682,0.032,0.353,3.83097229740618e-62
"Cdk14",3.58168954978931e-66,-1.52052125045124,0.051,0.383,6.24933192647238e-62
"4921511C10Rik",4.94369441448325e-65,-1.51102151137943,0.082,0.421,8.62575801439037e-61
"Ppp2r2b",5.65246734329272e-65,-1.52573016021299,0.063,0.397,9.86242502057714e-61
"Abr",6.69377895944682e-65,-1.66423121551299,0.034,0.349,1.16793055284428e-60
"Kcnb2",2.90833829273328e-64,-1.72060979787935,0.03,0.341,5.07446865316103e-60
"Ryr3",6.94457192149018e-63,-1.69049568273232,0.027,0.333,1.21168890886161e-58
"Plxdc2",8.71775261790531e-63,1.42308604905185,0.277,0.101,1.52107347677212e-58
"Grin1",9.40652757476413e-63,-1.47457819798175,0.044,0.361,1.64125093124485e-58
"Fnbp1",4.74770477401763e-62,1.63695521406864,0.313,0.13,8.28379528970597e-58
"Cacna1e",3.45741393463805e-61,-1.62751573436552,0.025,0.323,6.03249583315646e-57
"Hs6st3",3.66382219014436e-61,-1.96567996656875,0.045,0.347,6.39263695736387e-57
"Robo2",4.85205260597424e-61,-1.64738701945678,0.029,0.327,8.46586138690385e-57
"Josd2",7.15571689732794e-61,1.72857013171027,0.353,0.167,1.24852948424578e-56
"5730522E02Rik",1.19218371608467e-60,-1.65257026129966,0.027,0.325,2.08012214782452e-56
"Lrrtm3",1.63223340046021e-60,1.55547160253999,0.38,0.185,2.84792083712297e-56
"Map1b",6.03991407457031e-60,-1.19301889560639,0.11,0.453,1.05384420773103e-55
"Kcnh7",1.2326247550131e-59,-1.99386656737348,0.04,0.335,2.15068367254686e-55
"Rora",2.14445440710621e-59,-1.61644750564573,0.049,0.355,3.74164404951891e-55
"Cacna1c",2.40787599709969e-59,-1.60777096376819,0.03,0.323,4.20126203973954e-55
"Ctnna3",3.66867949617098e-59,1.50427789340932,0.394,0.199,6.40111198491912e-55
"Prickle1",5.65602510899568e-59,-0.896743522057851,0.198,0.569,9.86863261017566e-55
"Shisa6",7.92621410036573e-59,-1.63897744583312,0.023,0.309,1.38296583623181e-54
"Cntn5",1.59083051519098e-58,-2.12510133867523,0.032,0.318,2.77568108290523e-54
"Rogdi",1.86197479656262e-58,-1.15457855434785,0.122,0.468,3.24877362504245e-54
"Clstn2",2.00683661021991e-58,-1.54750182800808,0.037,0.334,3.5015285175117e-54
"Dok6",2.73242603535942e-58,-1.59157659679172,0.016,0.299,4.76753694649512e-54
"Sgip1",3.7250097972293e-58,-1.28328466249574,0.074,0.393,6.49939709420568e-54
"Gria3",7.45289359900031e-58,-1.36352284154157,0.043,0.344,1.30038087515357e-53
"Ak5",9.83660661470054e-58,-1.36421750990587,0.067,0.38,1.71629112213295e-53
"Pde10a",2.90959310680963e-57,-1.64372964706788,0.023,0.305,5.07665805276144e-53
"Fam189a1",5.67249820271824e-57,-1.58103607139587,0.025,0.307,9.89737486410279e-53
"Tnr",7.02679263179322e-57,-1.56468718212296,0.032,0.32,1.22603477839528e-52
"Galntl6",1.08362074675386e-56,-2.55141871423167,0.066,0.352,1.89070147893614e-52
"Dapk1",2.69685777596078e-56,-1.51769634551707,0.03,0.313,4.70547744749637e-52
"Fry",7.10032031233162e-56,-1.36975572034162,0.049,0.347,1.23886388809562e-51
"Miat",7.29462600536089e-56,-1.38533099572654,0.044,0.335,1.27276634541537e-51
"Kctd16",1.33664361932803e-55,-1.34696974407601,0.087,0.399,2.33217578700355e-51
"Camk1d",3.17304479633784e-55,-1.57945670499264,0.019,0.29,5.53632856065027e-51
"Ahi1",7.80056465645746e-55,-1.12784829519785,0.103,0.426,1.3610425212587e-50
"Atxn1",8.57224382019396e-55,-1.23791919581264,0.062,0.364,1.49568510174744e-50
"Epha7",1.01185720384135e-54,-1.49883011133675,0.055,0.348,1.76548844926238e-50
"Ahcyl2",2.16174516333728e-54,-1.48503972399336,0.087,0.388,3.77181296099088e-50
"4930509J09Rik",2.94928364042995e-54,-1.62448198742192,0.021,0.289,5.14591009582218e-50
"Pak7",3.12065942845364e-54,1.69612221927914,0.334,0.162,5.44492657076591e-50
"Gm26848",3.67384927489898e-54,-0.898635225215977,0.21,0.577,6.41013221484375e-50
"Pcsk2",1.17987347906003e-53,-1.28449856867019,0.07,0.369,2.05864324626394e-49
"Nkain3",1.95054494570531e-53,-1.61662776657605,0.015,0.279,3.40331082126663e-49
"Agbl4",2.62857253511249e-53,-1.49790048378568,0.029,0.301,4.58633335926427e-49
"Ttll7",3.60482464752892e-53,1.5934257963776,0.261,0.104,6.28969804500845e-49
"Tmsb4x",3.79310380189978e-53,0.787312878598684,0.794,0.783,6.61820751355474e-49
"Dgkg",7.0063263937126e-53,-1.42133326049266,0.034,0.307,1.22246382917497e-48
"Rgs7",1.69711926625796e-52,-1.3748504375648,0.036,0.309,2.96113369576688e-48
"Cntn4",2.24900132449092e-52,-1.78486757635985,0.062,0.34,3.92405751097175e-48
"Sphkap",2.58665332272002e-52,-1.50058864310057,0.027,0.295,4.51319271748188e-48
"Dscam",1.47400746438983e-51,-1.51385627377573,0.043,0.316,2.57184822386738e-47
"Hivep2",1.84370586044143e-51,-1.30953994613688,0.041,0.317,3.21689798529821e-47
"Osbpl6",3.39951402994329e-51,-1.44288580285247,0.025,0.286,5.93147207944505e-47
"Khdrbs2",8.74340463638464e-51,-1.59121266121038,0.021,0.276,1.52554924095639e-46
"Camkv",9.93978244972922e-51,-1.05334890334195,0.109,0.422,1.73429324182875e-46
"Chrm3",2.26239961824876e-50,-1.73090334518776,0.029,0.288,3.94743485392044e-46
"Plxna4",2.6065850277013e-50,-1.43792952296187,0.018,0.272,4.54796955633322e-46
"Kcnj3",3.29029977497484e-50,-1.39095003225858,0.032,0.295,5.7409150473761e-46
"Sorbs2",4.64638035119002e-50,-1.44070448630197,0.019,0.274,8.10700443675634e-46
"Tenm4",5.33692243362197e-50,-1.39178045991316,0.036,0.298,9.31186226218361e-46
"Hipk2",1.44094880166693e-49,1.43895093342143,0.295,0.131,2.51416746914846e-45
"Hecw2",1.70421825988718e-49,1.62561303229602,0.316,0.153,2.97352001985115e-45
"Ntng1",2.65778294334649e-49,-1.73383197308144,0.032,0.286,4.63729967955096e-45
"Il1rapl1",3.43830445666111e-49,-0.924699659729022,0.28,0.618,5.99915361598231e-45
"Gm44151",3.73150311382833e-49,-1.15710798405734,0.06,0.341,6.51072663300767e-45
"Nav2",4.90124071384384e-49,-1.11586873042432,0.088,0.38,8.55168479751472e-45
"Mctp1",5.1810336103045e-49,-1.46071582162886,0.027,0.282,9.0398674432593e-45
"Fam135b",8.78883151972186e-49,-1.48102210413401,0.015,0.259,1.53347532356107e-44
"Cacna2d1",1.62919167354634e-48,-1.18863643935433,0.065,0.344,2.84261363200365e-44
"Aplp1",1.80966488793732e-48,1.28875611569171,0.544,0.422,3.15750329647304e-44
"Iqgap2",2.39113912589934e-48,-1.45852764033575,0.023,0.273,4.17205954686917e-44
"Slc2a13",2.45173355416146e-48,-1.59730458532291,0.014,0.255,4.27778470530092e-44
"Tcf4",5.90888061576646e-48,-0.796859006335881,0.337,0.683,1.03098148983893e-43
"Hcn1",2.09981829876448e-47,-1.44114073448879,0.029,0.279,3.66376296768426e-43
"Rnf112",2.74608558797189e-47,-1.07417368069193,0.096,0.386,4.79137013389336e-43
"Zeb2",2.82682249839764e-47,1.0729340948621,0.626,0.514,4.93223989520421e-43
"Celf4",3.45167169643716e-47,-1.0740784658282,0.096,0.388,6.02247677594356e-43
"Gabrg3",4.35548016288279e-47,-1.75328441461971,0.014,0.25,7.5994417881979e-43
"Nfib",7.75945673699339e-47,-1.0165425873953,0.113,0.405,1.35387001147061e-42
"Cst3",9.74972667253616e-47,0.401800451855572,0.904,0.88,1.70113230982411e-42
"Ano3",2.12888069717039e-46,-1.44651619201511,0.025,0.267,3.7144710404229e-42
"Arl15",3.17089951946178e-46,-1.2352355792649,0.056,0.316,5.53258548155692e-42
"Baiap2",3.26237502248671e-46,-1.10539501447328,0.078,0.354,5.69219193923481e-42
"mt-Co3",4.28370930991765e-46,0.861423609608779,0.703,0.623,7.47421600394432e-42
"Rnf13",3.96525270126173e-45,1.43002123964792,0.255,0.109,6.91857291316146e-41
"Cttnbp2",4.67300837807234e-45,-0.851283639289782,0.231,0.557,8.15346501806062e-41
"Rapgef4",4.94373634392305e-45,-1.04421903496671,0.07,0.338,8.62583117287694e-41
"Gpc5",6.31512214029785e-45,-2.57504348149108,0.027,0.259,1.10186251103917e-40
"Nr3c2",7.20216344402887e-45,-1.13778936693316,0.063,0.327,1.25663347771416e-40
"Cdh9",8.10212527089603e-45,-1.68311360698918,0.025,0.257,1.41365881726594e-40
"Mgat4c",1.05631802288552e-44,-1.82247367596375,0.041,0.282,1.84306368633065e-40
"Pde1a",1.77046414613177e-44,-1.34206173891221,0.045,0.292,3.08910584217072e-40
"9530059O14Rik",2.80996700828934e-44,-1.05002131671576,0.062,0.321,4.90283043606324e-40
"Slc44a1",4.02460805665482e-44,1.49719161911014,0.269,0.122,7.02213613725134e-40
"Syt16",4.35131898395776e-44,-1.31361686957154,0.021,0.251,7.59218136320949e-40
"Pdlim7",4.96079458620947e-44,-1.12690017305333,0.048,0.299,8.65559439401829e-40
"Tenm3",5.01322506240482e-44,-1.86001254614827,0.025,0.254,8.74707508888394e-40
"Unc5d",6.22216965942749e-44,-1.61855492860569,0.022,0.252,1.08564416217691e-39
"Cadps",7.39879538836647e-44,-0.921401860415325,0.098,0.38,1.29094181936218e-39
"Etl4",1.07052494995432e-43,-1.60248725203735,0.033,0.268,1.8678519326803e-39
"Xkr4",1.93354261686912e-43,-0.932604293975903,0.146,0.442,3.37364515791324e-39
"Fam57b",2.70481634182301e-43,-1.14899413084993,0.04,0.283,4.71936355321279e-39
"Ptprg",3.24074483721689e-43,-1.34803575950705,0.023,0.252,5.65445159197602e-39
"Cadm1",7.12973641217012e-43,-0.94267908382175,0.148,0.446,1.24399640919544e-38
"Samd12",7.49300170697193e-43,-1.19449429923444,0.037,0.275,1.30737893783246e-38
"Cnksr2",1.03699038261507e-42,-1.10779747092041,0.054,0.302,1.80934081958677e-38
"R3hdm1",1.10239143728947e-42,-0.963751934164028,0.132,0.423,1.92345257978266e-38
"Pcdh7",1.16072749592861e-42,-1.28340691364661,0.054,0.297,2.02523733489624e-38
"Cntnap5a",1.20472745801481e-42,-1.57336180011188,0.032,0.26,2.10200846874424e-38
"Atp6v0a1",2.05217989128303e-42,-0.909269696298286,0.087,0.36,3.58064347431064e-38
"Pip5k1b",4.23218165380331e-41,-1.19566768427864,0.051,0.288,7.38431054955602e-37
"Setbp1",9.85826644825853e-41,-1.02647202086799,0.052,0.293,1.72007032989215e-36
"Grm3",1.26537602934623e-40,1.26704557791698,0.291,0.136,2.2078280960033e-36
"Khdrbs3",1.59035143833608e-40,-1.18103795153854,0.034,0.261,2.77484518960878e-36
"Tmem108",9.67221148564572e-40,-1.20564279223558,0.098,0.347,1.68760746001546e-35
"Acp1",3.19835155259405e-39,-0.944217823644555,0.074,0.322,5.58048378896611e-35
"Wipf3",7.12389009217975e-39,-1.08667524981062,0.048,0.277,1.24297634328352e-34
"Cap2",8.57356181999385e-39,-1.12906453504272,0.038,0.26,1.49591506635253e-34
"Igf2bp3",2.22335317680071e-38,-0.785986695251065,0.121,0.393,3.87930662288188e-34
"2900055J20Rik",6.5335832168174e-38,-1.05102791062089,0.051,0.278,1.1399795996703e-33
"Eml6",7.40480330252456e-38,-0.95531413744321,0.07,0.308,1.29199008022449e-33
"Rasal2",7.60443206008775e-38,-0.919691514279497,0.1,0.355,1.32682130584411e-33
"Camk2a",1.05407304292732e-37,-0.795156935324241,0.126,0.397,1.83914664529958e-33
"Phactr1",1.14256566425467e-37,-0.875336862968044,0.228,0.516,1.99354857099155e-33
"Strbp",1.37721249935535e-37,-0.667815740355192,0.262,0.587,2.40296036887521e-33
"Nsf",3.05960722992223e-37,-0.835763670358577,0.132,0.399,5.33840269476831e-33
"Zfpm2",5.97571045344936e-37,-1.25076828396737,0.047,0.261,1.04264195991785e-32
"Celf3",6.43327614189303e-37,-1.01759606860025,0.041,0.257,1.1224780212375e-32
"Gabra2",1.04473381714584e-36,-0.960327124045261,0.056,0.282,1.82285156415607e-32
"Sybu",1.51436206726822e-36,-1.02021681381704,0.055,0.276,2.64225893496958e-32
"Calm2",2.09563414344854e-36,0.661310274183956,0.783,0.803,3.65646245348901e-32
"Camk2b",2.42065976958084e-36,-1.00490512219437,0.058,0.281,4.22356716596466e-32
"Dcc",6.17624486752734e-36,-0.985481676686623,0.181,0.442,1.07763120448617e-31
"Rfx3",1.05169093078771e-35,-1.22114708241916,0.062,0.277,1.8349903360384e-31
"Ftx",1.35942799887034e-35,-0.882866048183343,0.055,0.276,2.37192997242898e-31
